horse_id	生年月日	調教師	馬主	生産者	産地	セリ取引価格	獲得賞金	通算成績
2013104411	2013-04-25	中舘英二	伊藤巖	谷岡牧場	新ひだか町	-	3350000	0-1-0-7
2013101489	2013-04-26	伊藤和	魚住啓市	佐藤牧場	新冠町	-	50210000	1-2-3-12
2013100727	2013-05-02	森秀行	大八木信行	中原牧場	日高町	-	740000	2-2-4-40
2013101542	2013-03-20	和田正一	スピードファーム	スピードファーム	新冠町	-	0	0-0-0-6
2013100887	2013-03-05	佐々木清	市村義和	藤本ファーム	日高町	15750000	15021920000	8-3-2-17
2013106246	2013-01-16	清水英克	ウイン	木村秀則	新ひだか町	5940000	540000	1-2-2-28
2013100097	2013-03-23	野田忍	岡本敞司	エスティファーム	日高町	-	7150000	12-12-10-70
2013101366	2013-05-23	三小田幸	新井原博	川上牧場	新冠町	-	3084520000	2-3-6-88
2013110037	2013-05-09	斎藤誠	林正道	Sir Eric Parker	英	-	57880000	4-3-2-7
2013102712	2013-03-29	森田直行	キャピタル・システム	高村伸一	様似町	9070000	1200000	0-0-1-3
2013105550	2013-03-16	奥高平	（株）ファーストビジ	社台ファーム	千歳市	-	1480000	3-4-11-66
2013105690	2013-04-22	飯田幸雄	立山伸二	社台ファーム	千歳市	18360000	700000	0-0-0-8
2013105849	2013-01-17	西村真幸	キャピタル・システム	ノーザンファーム	安平町	19950000	0	0-0-0-5
2013100067	2013-05-09	奥村豊	サラブレッドクラブ・ラフィアン	浦新徳司	日高町	4640000	0	0-0-0-1
2013100299	2013-03-27	伊藤伸一	本間茂	三城牧場	日高町	11880000	0	0-0-0-2
2013103425	2013-04-20	加藤和宏	（株）ファーストビジ	斉藤英牧場	浦河町	4640000	6002630000	5-4-2-38
2013101609	2013-03-10	佐藤吉勝	片山博志	大栄牧場	新冠町	-	0	0-0-0-9
2013101468	2013-05-25	小野次郎	ビッグレッドファーム	コスモヴューファーム	新冠町	-	1800000	8-3-6-44
2013103202	2013-04-04	菅原泰夫	野崎宗信	赤田牧場	浦河町	4860000	200210000	1-1-0-20
2013101886	2013-02-10	伊藤伸一	ビッグレッドファーム	ビッグレッドファーム	新冠町	-	1900000	2-3-6-27
2013104841	2013-04-23	野口孝	戸部政彦	真歌伊藤牧場	新ひだか町	-	1500000	0-0-0-9
2013103570	2013-03-24	国沢利照	鍋倉昌志	辻牧場	浦河町	-	2551320000	3-4-3-34
2013106298	2013-05-28	安田隆行	野田みづき	三嶋牧場	浦河町	-	52110000	3-6-1-9
2013104091	2013-02-28	板垣吉則	小林由明	神垣道弘	新ひだか町	-	1040000	3-1-1-15
2013100260	2013-04-02	黒田隆男	（株）ファーストビジ	坂牧場	日高町	3240000	505660000	9-9-10-93
2013105811	2013-04-24	音無秀孝	東京ホースレーシング	ノーザンファーム	安平町	-	150200000	4-5-2-9
2013101824	2013-04-18	高橋康之	ノースヒルズ	ノースヒルズ	新冠町	-	8700000	1-0-1-11
2013103937	2013-02-08	高橋義博	海谷幸司	岡田スタッド	新ひだか町	-	690000	3-3-2-13
2013101839	2013-03-10	佐久間雅	一村哲也	ハクツ牧場	新冠町	13500000	246523080000	8-8-2-22
2013103152	2013-04-17	田島寿一	森中蕃	三好牧場	浦河町	-	250490000	0-2-1-8
2013109141	2013-05-04	古賀光範	竹原孝昭	森本康文	熊本県	-	10000	0-0-0-8
2013102942	2013-05-04	大久保龍	高樽さゆり	高昭牧場	浦河町	11010000	10000	0-0-0-12
2013100696	2013-04-04	手島勝利	松岡正二	中川欽一	日高町	-	3840000	11-11-5-39
2013104512	2013-02-14	西川精治	（同）ＪＰＮ技研	千代田牧場	新ひだか町	10800000	1072230000	1-0-4-15
2013103006	2013-04-30	松永康利	馬場祥晃	大北牧場	浦河町	2160000	3402030000	3-10-4-27
2013102640	2013-04-08	松山将樹	入山和男	山野牧場	新ひだか町	-	0	0-0-0-4
2013103262	2013-05-10	野中賢二	栄進堂	栄進牧場	浦河町	-	500000	0-0-0-2
2013100886	2013-04-12	池上昌和	飯塚知一	藤本ファーム	日高町	12420000	1101660000	1-0-0-9
2013105517	2013-04-25	国枝栄	里見治	社台ファーム	千歳市	97200000	48130000	0-1-0-5
2013106109	2013-01-28	国枝栄	吉田勝己	ノーザンファーム	安平町	-	5300000	1-0-0-2
2013104829	2013-03-13	池添学	山崎泰博	へいはた牧場	新ひだか町	8640000	260000	1-1-0-6
2013101022	2013-02-13	尾形充弘	小林照弘	ヤナガワ牧場	日高町	-	4550000	0-1-1-7
2013110083	2013-02-10	佐々木仁	馬場幸夫	Fredericka V. Caldwell & Mitchel Skolnick	米	-	1315036100000	7-7-2-17
2013105347	2013-05-13	飯田祐史	社台レースホース	社台ファーム	千歳市	-	19250000	2-1-1-10
2013103370	2013-04-12	大橋勇樹	小川勲	杵臼斉藤牧場	浦河町	-	32870000	3-1-1-24
2013102861	2013-02-05	赤嶺本浩	松沢光洋	上山牧場	浦河町	7560000	7001120000	1-0-1-15
2013103128	2013-03-22	石川栄	前田敏文	福岡光夫	浦河町	10900000	1360000	4-5-8-31
2013101351	2013-05-01	櫻井拓章	原久美子	上井農場	新冠町	-	723440000	8-3-8-51
2013104765	2013-04-30	伊藤伸一	冨沢敦子	藤本牧場	新ひだか町	1510000	0	0-0-0-3
2013102241	2013-02-28	戸田博文	小濱忠一	片山牧場	新ひだか町	-	1950000	0-0-0-6
2013106287	2013-04-26	的場均	長谷川守正	大作ステーブル	新冠町	4530000	620000	3-1-0-13
2013105730	2013-02-02	松永幹夫	東京ホースレーシング	社台ファーム	千歳市	-	6400000	0-1-3-0
2013100980	2013-04-16	高橋文雅	猪苗代勇	メイプルファーム	日高町	-	0	0-0-0-2
2013106123	2013-02-12	田中一巧	竹下浩一	ノーザンファーム	安平町	-	3300000	8-12-4-27
2013103540	2013-04-29	小村正也	廣藤政弘	谷口牧場	浦河町	3880000	1804500000	9-8-8-72
2013103711	2013-05-13	沖芳夫	木村信彦	細道牧場	浦河町	-	0	0-0-0-8
2013104933	2013-03-21	飯田良弘	杉浦和也	田湯牧場	新ひだか町	-	4029900000	3-4-8-25
2013105650	2013-04-15	平田修	社台レースホース	社台ファーム	千歳市	-	0	0-0-0-3
2013105826	2013-02-27	藪口一麻	藤江勢津男	社台コーポレーション白老ファーム	白老町	-	723720000	0-3-8-65
2013103898	2013-02-25	小笠倫弘	古川智洋	伊藤敏明	新ひだか町	-	0	0-0-0-4
2013103734	2013-05-30	中野博	三岡陽	まるとみ冨岡牧場	浦河町	3240000	2260000	7-4-8-60
2013101750	2013-05-21	小野次郎	有馬博文	新冠橋本牧場	新冠町	-	0	0-0-0-1
2013105925	2013-04-24	古賀慎明	シルクレーシング	ノーザンファーム	安平町	-	0	0-0-0-3
2013105986	2013-03-01	手島勝利	湯浅健司	社台コーポレーション白老ファーム	白老町	-	13472110000	4-6-5-57
2013105163	2013-03-28	伊藤正徳	ミルファーム	ヤマイチ牧場	むかわ町	2160000	2600000	0-0-2-4
2013109108	2013-04-01		大黒富美子	ワールドファーム	青森県	-	6601290000	3-4-2-29
2013106131	2013-05-03	手塚貴久	吉田勝己	ノーザンファーム	安平町	-	13050000	4-7-4-14
2013102734	2013-03-11		谷謙介	中脇一幸	様似町	-	3000000	12-6-1-49
2013100165	2013-02-19	塚田隆男	山岡良一	オリオンファーム	日高町	19980000	830000	3-1-2-4
2013101939	2013-06-05	雑賀正光	河野誠一	ビッグレッドファーム	新冠町	-	57057450000	15-5-4-32
2013103405	2013-03-31	星野忍	小田切光	木村牧場	浦河町	-	580860000	3-4-5-11
2013105644	2013-04-26	新開幸一	社台レースホース	社台ファーム	千歳市	-	25000000	2-2-2-16
2013109024	2013-04-21	宗石大	（同）ＪＰＮ技研	恵比寿興業株式会社那須野牧場	栃木県	-	57528630000	5-7-11-41
2013105904	2013-05-12	木村哲也	シルクレーシング	ノーザンファーム	安平町	-	163840000	4-3-1-5
2013102833	2013-03-27	和田雄二	柏木務	荻伏三好ファーム	浦河町	-	3761240000	2-6-5-22
2013100572	2013-02-19	平沢芳三	田村誠	ダーレー・ジャパン・ファーム	日高町	-	790000	4-3-5-16
2013101801	2013-04-10	萩原清	ノースヒルズ	ノースヒルズ	新冠町	-	0	0-0-0-1
2013102408	2013-04-11	伊藤正徳	森中蕃	土田農場	新ひだか町	750000	10000	0-0-0-15
2013101612	2013-05-27	大垣敏夫	野口幸八	大栄牧場	新冠町	-	0	0-0-0-2
2013105536	2013-02-17	佐藤雅彦	井手慶祐	社台ファーム	千歳市	18360000	1190000	3-9-9-52
2013105445	2013-04-12	石坂正	堀川三郎	社台ファーム	千歳市	-	1020000	3-2-1-17
2013105043	2013-04-21	高市圭二	北所直人	上水牧場	むかわ町	-	7000000	1-0-0-7
2013106079	2013-04-08	藤田輝信	シルクレーシング	ノーザンファーム	安平町	-	1815177400000	8-6-4-15
2013101650	2013-04-13	牧光二	レオ	飛渡牧場	新冠町	-	16850000	2-0-2-11
2013103490	2013-04-09	荒川義之	松本好隆	太陽牧場	浦河町	-	4240000	0-0-1-13
2013104381	2013-02-28	雑賀正光	内田玄祥	田中裕之	新ひだか町	3990000	1201920000	6-2-2-24
2013104691	2013-03-19	高橋裕	ディアレストクラブ	八田ファーム	新ひだか町	-	310000	1-2-1-10
2013101805	2013-03-04	高橋康之	前田葉子	ノースヒルズ	新冠町	-	0	0-0-0-3
2013109088	2013-03-28	萱野浩二	田中晴夫	野々宮牧場	青森県	-	1450000	0-0-0-2
2013103613	2013-03-05	河内洋	松本好雄	富田牧場	浦河町	-	91430000	4-6-6-14
2013104057	2013-04-11	木原一良	永井啓弍	岡野牧場	新ひだか町	-	0	0-0-0-1
2013102094	2013-04-10		中野秀樹	村本牧場	新冠町	5500000	55040000	1-0-1-14
2013101591	2013-03-28	坂井孝義	竹園正繼	タニグチ牧場	新冠町	-	60000	0-1-1-8
2013103086	2013-04-03	上原博之	島川隆哉	バンダム牧場	浦河町	6480000	0	0-0-0-1
2013104153	2013-02-24	西橋豊治	永井啓弍	グランド牧場	新ひだか町	8400000	14360000	1-2-0-8
2013100532	2013-04-18	高馬元紘	安高清一郎	竹島幸治	日高町	2160000	5750000	10-8-3-34
2013103294	2013-04-19	佐藤裕太	ノルマンディーサラブレッドレーシング	大柳ファーム	浦河町	4960000	236024890000	9-4-1-34
2013102590	2013-04-11	東美義	（同）ＪＰＮ技研	村上牧場	新ひだか町	1080000	2500000	7-9-6-75
2013101244	2013-06-08	田村康仁	貴悦	アサヒ牧場	新冠町	-	5750000	9-7-4-11
2013100677	2013-02-11	清水英克	ディアレストクラブ	戸川牧場	日高町	-	4056500000	4-4-1-31
2013105346	2013-04-01	武市康男	浅沼廣幸	社台ファーム	千歳市	-	230000	1-0-0-8
2013101594	2013-05-04		（有）トニー企画	タニグチ牧場	新冠町	8960000	320000	1-3-1-7
2013106275	2013-05-10	西久保政	（同）ＪＰＮ技研	絵笛牧場	浦河町	-	1580000	7-1-3-56
2013103814	2013-05-27	伊藤大士	ミルファーム	ミルファーム	浦河町	-	50970000	4-8-1-22
2013102878	2013-01-31	北出成人	野上篤	桑田牧場	浦河町	-	935400000	1-2-1-14
2013101223	2013-03-05	城地俊光	吉田朋之	赤石久夫	新冠町	-	2950000	8-5-8-32
2013100491	2013-05-30		國分純	スマイルファーム	日高町	-	42161050000	4-6-3-24
2013103401	2013-04-22	粕谷昌央	小田切有一	木村牧場	浦河町	-	0	0-0-0-1
2013105960	2013-02-09	吉村圭司	塩澤正樹	坂東牧場	平取町	18360000	21500000	2-2-1-0
2013109016	2013-04-11	五十嵐忠	那須野牧場	恵比寿興業株式会社那須野牧場	栃木県	-	1040000	5-3-2-15
2013106257	2013-05-13	石毛善彦	ターフ・スポート	田端牧場	日高町	-	730000	2-6-2-10
2013101946	2013-01-08	雑賀正光	小橋亮太	ビッグレッドファーム	新冠町	-	53270000	3-3-4-28
2013106041	2013-05-03	新井隆太	山口正行	ノーザンファーム	安平町	-	90154050000	6-4-2-16
2013104804	2013-02-18	伊藤和忍	成瀬篤司	藤原牧場	新ひだか町	4860000	6308900000	1-5-5-47
2013103692	2013-04-13	田中剛	永井商事	日の出牧場	浦河町	12420000	0	0-0-0-1
2013106122	2013-02-24	吉田直弘	シルクレーシング	ノーザンファーム	安平町	-	720000	0-0-0-4
2013105963	2013-02-25	音無秀孝	サンデーレーシング	ノーザンファーム	安平町	-	31870000	3-1-1-18
2013103168	2013-04-24	南田美知	北前孔一郎	村下農場	浦河町	-	0	0-0-0-1
2013105854	2013-02-28	栗田博憲	キャロットファーム	ノーザンファーム	安平町	6300000	1700000	0-1-0-3
2013103961	2013-04-19	牧光二	ノルマンディーサラブレッドレーシング	岡田スタッド	新ひだか町	-	9900000	1-1-1-6
2013103897	2013-02-22	井樋明正	西隆久	伊藤敏明	新ひだか町	2260000	0	0-0-0-5
2013101391	2013-04-06	矢野英一	ローレルレーシング	川島牧場	新冠町	-	1325400000	1-3-0-17
2013105461	2013-02-07	佐藤雅彦	佐々木雄二	社台コーポレーション白老ファーム	白老町	9930000	32018050000	6-9-7-38
2013104892	2013-03-17	加藤和義	河崎五市	三木田牧場	新ひだか町	-	350000	1-3-1-4
2013109128	2013-04-27	鮫島一歩	内田玄祥	本田土寿	熊本県	2260000	2107660000	5-5-4-21
2013105748	2013-03-21	藤岡健一	青山洋一	社台ファーム	千歳市	-	164610000	5-8-2-14
2013104636	2013-04-08	崎山博樹	小林祥晃	西村和夫	新ひだか町	2160000	145990000	3-1-0-29
2013104521	2013-02-02	中尾秀正	トニー倶楽部	千代田牧場	新ひだか町	27300000	0	0-0-0-3
2013101913	2013-04-27	栗田博憲	鈴木芳夫	ビッグレッドファーム	新冠町	-	100000	0-2-1-19
2013102817	2013-05-07	田中章博	長良レーシングクラブ	大島牧場	浦河町	-	1970000	4-3-8-40
2013100556	2013-03-12	桜田康二	西村專次	ダーレー・ジャパン・ファーム	日高町	-	1804930000	12-6-7-33
2013104706	2013-03-05	新山広道	（同）ＪＰＮ技研	服部牧場	新ひだか町	-	180730000	2-1-8-29
2013105503	2013-03-11	堀宣行	原禮子	社台ファーム	千歳市	50760000	7450000	1-0-0-7
2013104101	2013-02-24	伊藤正徳	広尾レース	木村秀則	新ひだか町	-	2420000	0-0-1-10
2013100996	2013-03-10	立花伸	鈴木昭和	モリナガファーム	日高町	-	19005910000	3-5-7-33
2013105157	2013-04-03		橋本義房	橋本牧場	安平町	5400000	750000	0-0-0-19
2013102087	2013-05-05	和田正道	冨樫賢二	村田牧場	新冠町	860000	120000	0-2-1-10
2013102809	2013-05-19	坂口正則	森中蕃	王蔵牧場	浦河町	-	560000	3-4-2-9
2013100958	2013-03-29	平山真希	杉浦和也	槇本牧場	日高町	-	18026510000	11-13-13-68
2013100561	2013-03-07	上原博之	ゴドルフィン	ダーレー・ジャパン・ファーム	日高町	-	41250000	3-3-2-16
2013105230	2013-04-02	藤原英昭	飯塚知一	追分ファーム	安平町	33600000	25010000	6-7-1-7
2013105681	2013-02-18	宮川浩一	吉田勝利	社台ファーム	千歳市	115500000	52420000	4-2-2-24
2013106314	2013-04-21	中尾秀正	柴田洋一	昭和牧場	浦河町	2260000	1840000	4-1-0-6
2013104750	2013-05-21	大久保龍	石川達絵	藤川ファーム	新ひだか町	6480000	1120000	3-1-1-13
2013102091	2013-05-02	鈴木伸尋	ビッグレッドファーム	村本牧場	新冠町	2370000	723700000	1-0-2-8
2013100663	2013-03-06	松平幸秀	宮本美津夫	千葉飯田牧場	日高町	-	3580000	0-0-0-21
2013110040	2013-03-31	渡辺博文	三岡陽	Double K LLC	米	-	2880000	8-10-8-31
2013100367	2013-03-08	岡田稲男	山岡良一	下河辺牧場	日高町	-	908150000	12-8-7-17
2013102131	2013-03-21	堀井雅広	吉田好雄	山岡牧場	新冠町	-	0	0-0-0-2
2013102518	2013-04-07	高柳瑞樹	ロードホースクラブ	前川正美	新ひだか町	-	51646250000	4-4-3-9
2013110043	2013-02-01	武幸四郎	大迫久美子	Kumiko Osako	米	-	98260000	5-5-3-13
2013106219	2013-03-17	柘榴浩樹	田中準市	川上牧場	新冠町	-	22090000	11-4-0-29
2013105946	2013-01-09	佐々木晶	シルクレーシング	社台コーポレーション白老ファーム	白老町	-	4880000	0-1-1-8
2013102331	2013-05-26	飯田祐史	泉一郎	坂本牧場	新ひだか町	-	0	0-0-0-12
2013100518	2013-05-28	鈴木孝志	難波澄子	滝本健二	日高町	-	9631920000	3-3-9-28
2013104185	2013-05-20	小崎憲	中西宏彰	ケンブリッジバレー	新ひだか町	-	820000	4-0-1-7
2013105548	2013-04-30	大島静夫	太田雅貴	社台ファーム	千歳市	1940000	13952200000	5-6-3-52
2013105387	2013-05-18	矢作芳人	田中成奉	社台ファーム	千歳市	25920000	137600000	5-6-2-10
2013106419	2013-01-19	角田晃一	ターフ・スポート	大北牧場	浦河町	-	700000	0-0-0-4
2013105104	2013-03-04	牧田和弥	高山ランド	トーア牧場	豊浦町	-	0	0-0-0-6
2013110068	2013-03-15	渡辺薫	大野照旺	E Paul Robsham Stable LLC	米	-	174013950000	6-3-2-27
2013102771	2013-04-11	本間忍	斉藤等	秋場牧場	浦河町	-	24120000	2-4-0-7
2013101243	2013-04-30	清水英克	貴悦	アサヒ牧場	新冠町	-	2680000	5-5-9-35
2013101781	2013-05-23	池上昌和	土井肇	錦岡牧場	新冠町	-	0	0-0-0-5
2013102851	2013-02-22	宗像義忠	シルクレーシング	笠松牧場	浦河町	28080000	3300000	0-1-1-2
2013100641	2013-02-16	黒岩陽一	ゴドルフィン	ダーレー・ジャパン・ファーム	日高町	-	57760000	4-1-2-7
2013100339	2013-03-21	今野貞一	下河邉行雄	下河辺牧場	日高町	-	17260000	4-5-4-18
2013105933	2013-05-14	高橋文雅	キャロットファーム	ノーザンファーム	安平町	-	76650000	4-7-2-17
2013103374	2013-03-18	北出成人	松本俊廣	杵臼牧場	浦河町	-	1650000	4-5-0-14
2013100322	2013-04-24	宗形竹見	石川達絵	下河辺牧場	日高町	-	450370000	0-1-3-2
2013105984	2013-02-21	中尾秀正	近藤利一	ノーザンファーム	安平町	23100000	30000	0-0-0-8
2013105983	2013-03-01	米田英世	矢野猛宣	ノーザンファーム	安平町	-	1251720000	0-3-3-13
2013106323	2013-05-17	池田忠好	太田雅貴	オリエント牧場	新冠町	4320000	320000	2-1-1-19
2013106045	2013-03-20	山田義人	瀬戸竜男	ノーザンファーム	安平町	-	2870000	6-3-9-61
2013104910	2013-03-19	森沢友貴	大八木信行	矢野牧場	新ひだか町	-	1300000	4-2-0-28
2013101809	2013-03-02	鈴木孝志	ノースヒルズ	ノースヒルズ	新冠町	-	1450000	0-0-0-6
2013103850	2013-04-24	井樋明正	成富直行	山春牧場	浦河町	-	250000	1-0-0-5
2013101902	2013-02-23	菊沢隆徳	サラブレッドクラブ・ラフィアン	ビッグレッドファーム	新冠町	-	7150000	1-1-0-9
2013105394	2013-03-24	三小田幸	三岡有香	社台ファーム	千歳市	22680000	7320000	9-2-8-43
