	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	馬連:的中	馬連:配当	馬連:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	枠連:的中	枠連:配当	枠連:人気	枠単:的中	枠単:配当	枠単:人気
200747121208	ダ	右	1400	晴	良	14:25	サラ系C5組		2007-12-12	15	笠松	3			6	430	2	6	100	2	1	100	1	5.0	690	9.0	1-6	420	2	6=>1	1120	3	1-5-6	4270	14	6=>1=>5	48800	95		10874315692	10,8,7,1,4,6,5,3,9-2	10186745932			1-6	420.0	2.0	6=>1	1560.0	5.0
200747121209	ダ	右	1400	曇	良	14:55	初雪特別 		2007-12-12	15	笠松	3	(別定)		4	180	1	4	120	1	5	190	4	2.0	210	6.0	4-5	1120	6	4=>5	1190	5	2-4-5	1350	5	4=>5=>2	4920	12		34217856.0	34217856.0	34287516.0								
200747121210	ダ	右	1600	曇	良	15:55	師走特別 		2007-12-12	15	笠松	3			1	240	1	1	110	2	2	100	1	6.0	160	5.0	1-2	210	1	1=>2	370	1	1-2-6	300	1	1=>2=>6	1090	1		28613745.0	28617345.0	26187345.0								
200747121211	ダ	右	1600	曇	良	16:25	サラ系A4組選抜		2007-12-12	15	笠松	3			4	140	1	4	120	1	7	180	3				4-7	320	2	4=>7	510	2	1-4-7	350	2	4=>7=>1	810	3		7415236.0	7412365.0	7412365.0								
200747121301	ダ	右	1400	雨	重	11:00	サラ系C14組		2007-12-13	15	笠松	4			9	200	1	9	100	1	3	160	4	5.0	100	2.0	3-9	1320	4	9=>3	1140	3	3-5-9	340	1	9=>3=>5	2290	8		132946857	1,3,2,9,4,(6,5),8,7	1,(3,9),2,4,5,6,7,8			3-8	820.0	2.0	8=>3	1170.0	3.0
200747121302	ダ	右	1400	雨	重	11:25	サラ系C10・13組		2007-12-13	15	笠松	4			6	400	2	6	100	1	9	230	5	2.0	100	2.0	6-9	2510	6	6=>9	4980	10	2-6-9	1290	3	6=>9=>2	19430	34		396157428	3,9,6,7,(1,5),4,2-8	961752438			6-8	4870.0	8.0	6=>8	4750.0	11.0
200747121303	ダ	右	1400	雨	重	11:55	サラ系C9組		2007-12-13	15	笠松	4			8	140	1	8	100	2	5	150	4	2.0	100	1.0	5-8	530	2	8=>5	670	3	2-5-8	290	1	8=>5=>2	1180	3		6,8,(5,9,2),4,1,3,7	6,8,5,2,9,4,1-3,7	6,8,5,(2,4),9,1,3,7			5-8	480.0	2.0	8=>5	730.0	3.0
200747121304	ダ	右	1400	雨	重	12:25	サラ系C8組		2007-12-13	15	笠松	4			8	780	3	8	100	3	1	100	2	2.0	100	1.0	1-8	350	2	8=>1	1680	4	1-2-8	160	1	8=>1=>2	3090	9		125874963	1,2,5,8,(4,7),3,9,6	1,2,8-5,4,7,3,6,9			1-8	320.0	2.0	8=>1	2160.0	5.0
200747121305	ダ	右	1400	雨	重	12:55	サラ系C7組		2007-12-13	15	笠松	4			3	150	1	3	100	1	7	120	2	1.0	120	3.0	3-7	140	1	3=>7	260	1	1-3-7	390	2	3=>7=>1	900	2		3,9,2,7,(1,5),6,8	3,7,9,2,5,6,1-8	3,7,9,6,2,5,1-8			3-7	140.0	1.0	3=>7	310.0	1.0
200747121306	ダ	右	1400	曇	重	13:25	サラ系B11・C3組		2007-12-13	15	笠松	4			5	130	1	5	140	1	6	140	2	10.0	340	6.0	5-6	320	1	5=>6	450	1	5-6-10	920	4	5=>6=>10	1680	5		10519623478	10596127348	10,5,6,(1,9),7,2,3,8,4			5-6	310.0	2.0	5=>6	390.0	2.0
200747121307	ダ	右	1600	曇	重	13:55	サラ系B10組		2007-12-13	15	笠松	4			8	1030	5	8	150	4	6	100	1	2.0	130	2.0	6-8	690	4	8=>6	2290	8	2-6-8	740	4	8=>6=>2	5820	22		16105937824	61108792345	6,8,2,10,7,9,1,3,4-5			6-7	240.0	1.0	7=>6	640.0	3.0
200747121308	ダ	右	1600	晴	重	14:25	サラ系C12組選抜		2007-12-13	15	笠松	4			3	120	1	3	100	1	5	350	7	8.0	110	2.0	3-5	1310	5	3=>5	1750	7	3-5-8	1430	6	3=>5=>8	4900	15		39510864172	3,9,5,(4,8,10),7,6,1,2	39587461210			3-5	2000.0	5.0	3=>5	1720.0	6.0
200747121401	ダ	右	1400	晴	重	11:00	サラ系2歳9組		2007-12-14	15	笠松	5			9	120	1	9	100	1	6	270	5	3.0	790	8.0	6-9	480	2	9=>6	560	2	3-6-9	8530	24	9=>6=>3	17140	50		29651078341	9,6,2,10,7,8,3,4,5-1	9,6-3,10,2,7,5,8,4=1			6-8	470.0	2.0	8=>6	630.0	4.0
200747121402	ダ	右	1400	晴	重	11:25	サラ系2歳8組		2007-12-14	15	笠松	5			9	530	3	9	180	4	4	270	5	7.0	140	2.0	4-9	3480	11	9=>4	4440	16	4-7-9	1480	5	9=>4=>7	14820	47		9,4,7,1,(2,10),6,3,5,8	94721103568	9,4,7,10,2,3,1-5,8,6			4-8	1970.0	9.0	8=>4	2570.0	13.0
200747121403	ダ	右	1400	晴	重	11:55	大和なぎさ祝!30才		2007-12-14	15	笠松	5	牝		4	310	2	4	240	3	6	430	5	9.0	510	7.0	4-6	1570	5	4=>6	5290	15	4-6-9	10450	33	4=>6=>9	49960	144		68710349152	6,8,(7,4),9,3,5,10,2,1	68439751021			4-6	1590.0	7.0	4=>6	2600.0	10.0
200747121404	ダ	右	1400	晴	重	12:25	サラ系C16組		2007-12-14	15	笠松	5			3	230	2	3	100	2	9	100	1	7.0	260	5.0	3-9	150	1	3=>9	530	2	3-7-9	1650	5	3=>9=>7	3380	10		947613258	9,4,7,3,1,(6,2),5,8	397412658			3-8	160.0	1.0	3=>8	340.0	2.0
200747121405	ダ	右	1400	晴	重	12:55	サラ系C15組		2007-12-14	15	笠松	5			6	120	1	6	100	1	8	440	7	5.0	110	3.0	6-8	1310	4	6=>8	2120	6	5-6-8	2120	5	6=>8=>5	7010	19		6,9,3,8,5,7,2,4-1	689357214	683592174			6-8	920.0	4.0	6=>8	1270.0	4.0
200747121406	ダ	右	1400	晴	稍重	13:25	サラ系B9組		2007-12-14	15	笠松	5			8	130	1	8	110	1	6	470	7	3.0	120	2.0	6-8	1350	6	8=>6	1900	7	3-6-8	2490	9	8=>6=>3	11780	34		89103745612	8,9,(3,10,7),5,4,6,2,1	8,9,3,7,5,10,6,4,2-1			6-7	1330.0	4.0	7=>6	2550.0	9.0
200747121407	ダ	右	1600	晴	稍重	14:00	サラ系B7組		2007-12-14	15	笠松	5			3	840	3	3	350	4	7	140	2	1.0	510	7.0	3-7	370	2	3=>7	1590	6	1-3-7	1860	6	3=>7=>1	13820	33		17853692104	17853692104	1,7,5,8,3,6,9,(2,10,4)			3-7	390.0	2.0	3=>7	1440.0	6.0
200747121408	ダ	右	1400	晴	稍重	14:35	サラ系B8組		2007-12-14	15	笠松	5			8	800	5	8	160	3	10	140	2	5.0	230	5.0	8-10	1460	7	8=>10	3030	13	5-8-10	1740	5	8=>10=>5	12810	49		10672895431	10762851493	10,8,7,(2,5,1),(3,6,4),9			7-8	540.0	3.0	7=>8	1070.0	4.0
200747122901	ダ	右	1400	雨	不良	10:50	サラ系2歳6組牝馬		2007-12-29	16	笠松	1	牝		5	710	3	5	230	5	3	210	4	6.0	170	3.0	3-5	3420	12	5=>3	7740	25	3-5-6	5680	17	5=>3=>6	52910	114		81527364	85317642	(5,3),8,1,6,7,4,2								
200747122902	ダ	右	1400	曇	不良	11:20	サラ系2歳5組		2007-12-29	16	笠松	1			2	130	1	2	110	1	7	350	6				2-7	670	4	2=>7	740	4	1-2-7	1640	7	2=>7=>1	3740	16		8657231.0	2678351.0	2736581.0								
200747122903	ダ	右	1400	曇	不良	11:50	ちいちゃん還暦記念		2007-12-29	16	笠松	1			5	270	2	5	120	1	7	290	5	6.0	520	7.0	5-7	930	4	5=>7	1310	5	5-6-7	9140	19	5=>7=>6	31130	77		35786241	57386214	5,7,3,8,6,2,1-4								
200747122904	ダ	右	800	曇	不良	12:25	サラ系C27組		2007-12-29	16	笠松	1			6	800	4	6	210	4	5	510	5	7.0	190	3.0	5-6	5030	12	6=>5	12120	26	5-6-7	9960	29	6=>5=>7	82780	148				65743910182.0			5-6	8000.0	17.0	6=>5	18350.0	37.0
200747122905	ダ	右	1400	曇	不良	13:00	サラ系C26組		2007-12-29	16	笠松	1			5	140	1	5	110	1	4	130	2	8.0	140	3.0	4-5	340	1	5=>4	470	1	4-5-8	1390	4	5=>4=>8	2840	3		248375196	2,4,8,5,3,1,7,9-6	5,4,2,8,3,1,7,9=6			4-5	350.0	1.0	5=>4	650.0	1.0
200747123001	ダ	右	1400	曇	不良	10:50	サラ系2歳3組		2007-12-30	16	笠松	2			1	310	3	1	170	2	2	280	3				1-2	980	6	1=>2	1390	7	1-2-5	1540	9	1=>2=>5	5370	22		3756412.0	2417365.0	1427563.0								
200747123002	ダ	右	1400	晴	不良	11:20	地方競馬こそスピード		2007-12-30	16	笠松	2			5	180	1	5	110	1	9	230	5	3.0	1,180	8.0	5-9	1220	4	5=>9	1560	5	3-5-9	14290	28	5=>9=>3	29080	71		475983216.0	459782316.0	549723816.0			5-8	910.0	3.0	5=>8	1160.0	5.0
200747123003	ダ	右	1400	晴	不良	11:50	サラ系C10・13組		2007-12-30	16	笠松	2			7	270	1	7	130	3	5	120	1	9.0	190	4.0	5-7	310	2	7=>5	560	2	5-7-9	880	2	7=>5=>9	2450	8		179483652	7,9,1,5,8,4,6,3-2	7,9,5,4,8,3,1,6-2			5-7	320.0	1.0	7=>5	560.0	1.0
200747123004	ダ	右	1400	晴	不良	12:25	サラ系B8・C3組		2007-12-30	16	笠松	2			6	270	2	6	130	2	5	140	3	3.0	110	1.0	5-6	1550	6	6=>5	1840	8	3-5-6	460	2	6=>5=>3	4310	14		769284153.0	769453821.0	675439821.0			5-6	1600.0	7.0	6=>5	2330.0	8.0
200747123005	ダ	右	1600	晴	不良	13:00	ひよりちゃん誕生日記		2007-12-30	16	笠松	2			4	130	1	4	100	1	2	110	2	6.0	150	4.0	2-4	570	4	4=>2	780	4	2-4-6	450	3	4=>2=>6	1580	6		64721385	6,4,7,2,8,1,3-5	4,6,2,7,8,3,1-5								
200747123006	ダ	右	1400	晴	不良	13:35	サラ系2歳2組選抜		2007-12-30	16	笠松	2			3	130	1	3	100	1	2	160	3				2-3	430	2	3=>2	470	2	2-3-5	1720	7	3=>2=>5	2690	9		1547263	(1,2),3,5,4,7,6	(1,2,3),5,4,7,6								
200747123007	ダ	右	1400	晴	重	14:10	サラ系C12組選抜		2007-12-30	16	笠松	2			6	110	1	6	100	1	4	160	3	1.0	170	4.0	4-6	600	2	6=>4	450	2	1-4-6	1330	4	6=>4=>1	1800	5		694135287	6,4,9,1-3,8,5,2,7	641938257			4-6	370.0	2.0	6=>4	470.0	2.0
200747123008	ダ	右	1600	晴	重	14:45	さざんか特別 		2007-12-30	16	笠松	2			4	150	1	4	100	2	6	660	8	8.0	100	1.0	4-6	10550	14	4=>6	8970	19	4-6-8	5700	12	4=>6=>8	61260	85		679423815	6,9,7,4,3,8,2-1,5	6,9,4,8,3,7,2-5,1			4-6	10770.0	12.0	4=>6	17340.0	16.0
200747123009	ダ	右	1600	晴	重	15:20	ライデンリーダー記念	G	2007-12-30	16	笠松	2	(別定)		2	240	2	2	110	2	9	110	1	5.0	110	3.0	2-9	210	1	2=>9	480	2	2-5-9	570	2	2=>9=>5	1800	4		7,8,9,6,2,5,3-4	29753864	29753468			2-8	240.0	1.0	2=>8	600.0	2.0
200747123101	ダ	右	800	晴	重	10:50	サラ系2歳8組新馬		2007-12-31	16	笠松	3			5	3290	6	5	310	6	6	190	5	4.0	110	1.0	5-6	22370	24	5=>6	44530	35	4-5-6	4780	14	5=>6=>4	170560	165				(5,6),4,3,8,1,7,2								
200747123102	ダ	右	1400	晴	重	11:15	サラ系2歳7組		2007-12-31	16	笠松	3			5	260	2	5	110	1	7	120	2	2.0	250	5.0	5-7	280	1	5=>7	660	2	2-5-7	1680	7	5=>7=>2	4530	14		35716824.0	57631824.0	57621384.0								
200747123103	ダ	右	1400	晴	重	11:45	サラ系C18組		2007-12-31	16	笠松	3			1	170	1	1	100	1	10	150	3	9.0	120	2.0	1-10	800	3	1=>10	1110	3	1-9-10	540	2	1=>10=>9	2210	7		10912365487	10,1,9,2,3,5,6,4,8-7	11092358467			1-8	180.0	1.0	1=>8	180.0	1.0
200747123104	ダ	右	1400	晴	重	12:15	サラ系C17組		2007-12-31	16	笠松	3			6	410	2	6	160	3	5	1,600	9	9.0	110	1.0	5-6	20570	25	6=>5	38030	48	5-6-9	22910	41	6=>5=>9	198780	254		469152783.0	465913278.0	659413278.0			5-6	3590.0	15.0	6=>5	55400.0	49.0
200747123105	ダ	右	1400	晴	重	12:45	祝勇・和子結婚40周		2007-12-31	16	笠松	3			7	360	1	7	150	3	1	140	2	5.0	190	5.0	1-7	830	2	7=>1	1810	9	1-5-7	2090	7	7=>1=>5	13260	45		578143962.0	573814692.0	571346829.0			1-7	1230.0	6.0	7=>1	1980.0	7.0
200747123106	ダ	右	1400	晴	重	13:15	サラ系C15組牝馬		2007-12-31	16	笠松	3	牝		5	120	1	5	100	1	7	120	2	2.0	200	5.0	5-7	300	1	5=>7	390	1	2-5-7	720	2	5=>7=>2	1330	3		587321694.0	578326941.0	578296413.0			5-7	260.0	1.0	5=>7	400.0	1.0
200747123107	ダ	右	1600	晴	重	13:45	サラ系C7組		2007-12-31	16	笠松	3			6	100	1	6	100	1	4	130	2	2.0	140	4.0	4-6	190	1	6=>4	260	1	2-4-6	350	1	6=>4=>2	760	2		2,6,4,5,7-1,3,8,9	642758193	642589713			4-6	140.0	1.0	6=>4	250.0	1.0
200747123108	ダ	右	1400	晴	重	14:15	サラ系C9組		2007-12-31	16	笠松	3			9	560	3	9	180	5	5	100	1	3.0	170	4.0	5-9	340	1	9=>5	960	3	3-5-9	680	3	9=>5=>3	2560	7		958437216.0	958374216.0	953284716.0			5-8	380.0	1.0	8=>5	940.0	3.0
200747123109	ダ	右	1400	晴	重	14:45	サラ系C8組		2007-12-31	16	笠松	3			7	290	2	7	100	2	3	100	1	4.0	110	3.0	3-7	170	1	7=>3	690	3	3-4-7	270	1	7=>3=>4	1820	5		916843275.0	396721485.0	367429815.0			3-7	160.0	1.0	7=>3	730.0	3.0
200747123110	ダ	右	1900	晴	重	15:50	東海ゴールドカップ	G	2007-12-31	16	笠松	3	(ハンデ)		2	240	2	2	110	1	8	130	3	9.0	150	4.0	2-8	1120	4	2=>8	1560	5	2-8-9	1260	4	2=>8=>9	4340	15		9,7,4,2,8,1,5,6,3-10	9,7,4,8,2,1,5,3,6-10	9,7,4,8,2,3,1,5,6=10			2-7	560.0	2.0	2=>7	740.0	3.0
200747123111	ダ	右	1800	晴	重	16:20	大晦日特別 		2007-12-31	16	笠松	3			5	1060	4	5	470	3	4	1,110	7				4-5	10140	17	5=>4	20910	30	2-4-5	4970	14	5=>4=>2	66000	109		6375124.0	5621437.0	5264137.0								
