	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	馬連:的中	馬連:配当	馬連:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気
200734090607	ダ	右	1000	雨	稍重	17:30	フレッシュチャレンジ		2007-9-6	9	旭川	3	(規定)		1	260	2	1.0	250	3.0	5.0	190	2.0	1-5	390	1	1=>5	1020	4	1-3-5	1380	8	1=>5=>3	5250	17			1,(3,5),2,4=7	1,5,3,2-4=7								
200734090608	ダ	右	1000	雨	稍重	18:00	アタックチャレンジ競		2007-9-6	9	旭川	3	(規定)		4	280	2	4.0	100	2.0	3.0	220	5.0	3-4	1050	4	4=>3	1750	7	3-4-9	1030	3	4=>3=>9	6540	19			9,4,8,(5,7),1,2,3	(9,4),8,1,(2,7),5,3			9.0	100	1.0	3-4	1840.0	6.0
200734090609	ダ	右	1500	雨	稍重	18:30	アタックチャレンジ競		2007-9-6	9	旭川	3	(規定)		8	260	2	8.0	130	1.0	7.0	230	4.0	7-8	1130	5	8=>7	1610	6	4-7-8	6090	19	8=>7=>4	19520	72	83276154	8,3,2,(6,7),1,5,4	8,(3,2,7),1,5,6,4	8,3,(1,2,7),5,(6,4)			4.0	300	6.0			
200734090610	ダ	右	1600	雨	稍重	19:10	ベータ特別 		2007-9-6	9	旭川	3	160万円以下	(規定)	12	1800	9	12.0	440	7.0	10.0	190	2.0	10-12	5100	17	12=>10	15240	43	4-10-12	12550	37	12=>10=>4	88300	250	13,7,8,10,1,12,2,4,11,3,(6,9),5	13,7,8,10,(1,12),2,4,11,3,(6,9),5	(8,10,12),7,(4,11,9),1,(13,2),5,3,6	(8,10,12),4,(7,11),(1,5,9),(2,3),6,13			4.0	260	4.0	7-8	1630.0	7.0
200734090611	ダ	右	1600	雨	稍重	19:50	トウカイテイオー賞 		2007-9-6	9	旭川	3	200万円以下	(規定)	8	340	1	8.0	130	1.0	9.0	130	2.0	8-9	560	1	8=>9	1010	1	1-8-9	1370	2	8=>9=>1	4630	6	3,9,(2,10,12),6,1,11,4,8,7	3,9,(2,10),12,6,1,(4,11),7,8	9,(10,12),(3,2,6),1,7,11,8-4	9,(2,10,12),6,(1,8),7,(3,11)-4			1.0	210	4.0	6-7	370.0	1.0
200734091101	ダ	右	1000	曇	重	14:30	2歳　未勝利		2007-9-11	9	旭川	4	(規定)		4	830	3	4.0	150	3.0	9.0	140	2.0	4-9	970	3	4=>9	1940	7	2-4-9	4430	13	4=>9=>2	20610	51			4,9,10,(2,6,12),(5,8),7,1,(3,11)	(4,9),(2,10,6),12,5,8,7,1,3,11			2.0	440	6.0	4-7	590.0	2.0
200734091102	ダ	右	1000	曇	重	15:00	2歳　未勝利		2007-9-11	9	旭川	4	(規定)		2	410	2	2.0	130	2.0	6.0	100	1.0	2-6	180	1	2=>6	980	3	1-2-6	540	2	2=>6=>1	1860	4			2,(3,6,9),1,8,5,11,12,4,10,7	(2,6,9),1,3,5,8,11,12,(7,10),4			1.0	310	6.0	2-5	170.0	1.0
200734091103	ダ	右	1500	曇	重	15:30	アタックチャレンジ競		2007-9-11	9	旭川	4	(規定)		8	1780	5	8.0	280	5.0	1.0	220	4.0	1-8	10460	23	8=>1	18430	38	1-8-10	3200	9	8=>1=>10	65510	149	8,9,10,(1,12),6,(3,2,11),7,4,5	8,(9,10),12,1,6,11,3,2-7,(4,5)	8,(10,12),1,(3,9,6),11,2-7,4,5	(8,12),10,1,(3,9),(6,11,4),2,7,5			10.0	120	1.0	1-6	4280.0	13.0
200734091104	ダ	右	1000	曇	重	16:00	アタックチャレンジ競		2007-9-11	9	旭川	4	(規定)		2	180	1	2.0	120	1.0	7.0	200	6.0	2-7	590	2	2=>7	960	3	2-4-7	620	1	2=>7=>4	2770	5			(2,3),(7,9),6,(5,4,8),1	(2,3,7),9,(5,6),(1,4),8			4.0	140	2.0	2-7	620.0	2.0
200734091105	ダ	右	1000	雨	重	16:30	D2　ー1組		2007-9-11	9	旭川	4	60万円以下	(規定)	5	110	1	5.0	130	1.0	3.0	140	2.0	3-5	560	3	5=>3	730	3	3-5-6	5190	13	5=>3=>6	15210	40			5,6,8,3,7,1,(4,2)	5,3,(6,8),7,4,1,2			6.0	510	7.0			
200734091106	ダ	右	1000	曇	重	17:05	D1　ー3組		2007-9-11	9	旭川	4	80万円以下	(規定)	7	140	1	7.0	120	1.0	10.0	360	7.0	7-10	2800	9	7=>10	2690	8	3-7-10	3690	15	7=>10=>3	26780	67			(7,10),(8,11),4,(1,6),9,3,5,2	(7,10)-8,(1,11),4,3,(2,5,6),9			3.0	250	4.0	6-8	1040.0	4.0
200734091107	ダ	右	1500	曇	重	17:40	2歳　オープン		2007-9-11	9	旭川	4	(規定)		2	240	1	2.0	140	2.0	7.0	330	6.0	2-7	1980	10	2=>7	4920	19	2-5-7	17110	41	2=>7=>5	94250	204	2,(5,6),(1,4),7,8,3	2,(5,6),4,1,7,8,3	2,5,6,8,(7,4),3,1	2,(7,5,6),8,4,3-1			5.0	610	7.0			
200734091108	ダ	右	1500	曇	重	18:15	2歳　オープン		2007-9-11	9	旭川	4	(規定)		3	1230	6	3.0	650	9.0	7.0	530	8.0	3-7	26070	35	3=>7	72420	69	1-3-7	77900	82	3=>7=>1	415990	489	9,6,8,3,5,2,(1,4,7)	9,6,(3,8),(5,7),(1,2,4)	9,(6,8),7,3,(5,4),2,1	9,(6,8),(3,7),1,5,(2,4)			1.0	510	7.0	3-7	23780.0	27.0
200734091109	ダ	右	1000	曇	重	18:50	ウィナーズチャレンジ 		2007-9-11	9	旭川	4	(規定)		10	130	1	10.0	100	1.0	12.0	380	6.0	10-12	3530	12	10=>12	3090	12	5-10-12	9630	23	10=>12=>5	41450	112			12,10,5,(2,11),4,7,9,6,(1,8)	(12,10),(5,11),2,4,7,(8,9),6,1			5.0	220	4.0	7-8	340.0	1.0
200734091110	ダ	右	1600	曇	重	19:25	フォーマルハウト特別 		2007-9-11	9	旭川	4	200万円以下	(規定)	11	3390	8	11.0	1,750	10.0	1.0	160	2.0	1-11	10190	23	11=>1	16370	36	1-8-11	28280	62	11=>1=>8	455660	531	2,(3,9),7,11,12,8,1,10,5,6,4	2,(3,9),(7,11),12,8,1,10,5,4,6	(2,3,9),(7,8),11,12,1,10,(4,5)-6	(9,8),3,(7,11),(2,1,12,10),(4,5)-6			8.0	350	6.0	1-8	320.0	1.0
200734091111	ダ	右	1600	曇	重	20:05	十勝軽種馬農業協同組		2007-9-11	9	旭川	4	300万円以下	(規定)	5	4380	9	5.0	430	6.0	1.0	430	5.0	1-5	25250	30	5=>1	34190	42	1-5-6	25150	39	5=>1=>6	259760	295	5,6,7,(3,4),8,9,(1,2)	5,6,(3,4,7),8,9,(1,2)	567438192	5,6,7,(3,4),(1,8),9,2			6.0	140	2.0	1-5	27420.0	26.0
200734091112	ダ	右	1500	曇	重	20:40	D1　ー3組		2007-9-11	9	旭川	4	80万円以下	(規定)	5	130	1	5.0	120	1.0	2.0	200	3.0	2-5	470	2	5=>2	660	3	2-5-7	2080	7	5=>2=>7	3680	10	5,8,6,(4,9),2,1,7,3	5,8,6,4,(2,9),1,7,3	5,8,2,(4,6),9,1,(7,3)	5-2,8,(4,9),(7,6),3,1			7.0	320	6.0	2-5	490.0	2.0
200734091201	ダ	右	1000	曇	重	14:30	2歳　牝馬		2007-9-12	9	旭川	5	牝(規定)		2	1380	5	2.0	280	5.0	3.0	160	2.0	2-3	3020	13	2=>3	5070	22	1-2-3	13720	43	2=>3=>1	108380	277			2,3,8,(1,6),(4,5,7,9),12-(10,11)	2,3,1,(4,5,8),7,9,(11,6,12),10			1.0	920	9.0	2-3	2780.0	11.0
200734091202	ダ	右	1000	曇	重	15:00	D3　ー3組		2007-9-12	9	旭川	5	40万円以下	(規定)	8	140	1	8.0	100	1.0	11.0	160	2.0	8-11	560	1	8=>11	730	1	1-8-11	1220	3	8=>11=>1	4040	4			8,(1,2,9),10,11,12,3,5,7,6,4	8,(1,9),11,2,10,12,(5,7),(3,6),4			1.0	190	4.0	6-8	460.0	1.0
200734091203	ダ	右	1500	曇	重	15:30	2歳　未勝利		2007-9-12	9	旭川	5	(規定)		2	1930	4	2.0	260	4.0	1.0	150	2.0	1-2	1340	5	2=>1	4320	13	1-2-3	550	1	2=>1=>3	4870	13	2,(3,10),11,(1,8),6,(4,5),12,7,9	2,(3,10),11,(1,8),6,(4,5,12),7,9	2,(3,10),11,8,1,(6,7),9,(4,5),12	2,(3,10),11,(1,8),(6,7,9),5,(4,12)			3.0	100	1.0	1-2	1610.0	7.0
200734091204	ダ	右	1000	曇	重	16:00	2歳　牝馬		2007-9-12	9	旭川	5	牝(規定)		12	130	1	12.0	100	1.0	9.0	100	2.0	9-12	260	1	12=>9	470	1	1-9-12	430	1	12=>9=>1	920	1			12,(1,9),7,6,4,2,3,8,(5,11),10	12,(1,9),7,(2,6),(4,11),3,8,10,5			1.0	120	3.0	7-8	350.0	1.0
200734091205	ダ	右	1500	曇	重	16:30	D2　ー2組		2007-9-12	9	旭川	5	60万円以下	(規定)	4	1650	6	4.0	310	6.0	5.0	510	8.0	4-5	6250	20	4=>5	16210	44	4-5-12	7970	25	4=>5=>12	67220	189	5,7,9,10,4,8,(6,12),(11,3),(1,2)	(5,7,9),10,4,8,(6,12),3,11,(1,2)	(5,4),7,9,10,(6,8),12,3,11,2,1	(4,7),5,9,(6,12),(8,3),(10,11),2,1			12.0	230	2.0	4-5	4970.0	13.0
200734091206	ダ	右	1000	曇	重	17:00	アタックチャレンジ競		2007-9-12	9	旭川	5	(規定)		7	1470	5	7.0	200	2.0	11.0	250	3.0	7-11	3420	7	7=>11	5100	14	3-7-11	7850	20	7=>11=>3	24020	68			(3,4),11,1,7,(2,5,9),10,(6,8)	(3,4,11),(1,7),(2,5,9),10,(6,8)			3.0	270	4.0	6-8	2160.0	7.0
200734091207	ダ	右	1000	曇	重	17:35	フレッシュチャレンジ		2007-9-12	9	旭川	5	(規定)		6	460	2	6.0	110	2.0	10.0	150	3.0	6-10	1020	3	6=>10	1470	4	6-7-10	470	1	6=>10=>7	3480	8			(6,7),10,3,(5,9),(1,11),(8,4)-2	(6,7),10,3,(5,9),(1,8),(11,4)-2			7.0	100	1.0	6-8	540.0	2.0
200734091208	ダ	右	1500	曇	重	18:10	D2　ー1組		2007-9-12	9	旭川	5	60万円以下	(規定)	3	340	2	3.0	110	1.0	8.0	230	4.0	3-8	1950	8	3=>8	2810	10	3-8-10	3600	11	3=>8=>10	19050	59	(3,4),11,2,10-5,(7,8),(6,9),12,1	(3,4),11,10,2-(7,8),9,5,6,12,1	3,(4,10),11,2-8,7,9,12,1,6,5	3,10,4,11,2,8,9,7,12,6,1-5			10.0	240	5.0	3-6	900.0	4.0
200734091209	ダ	右	1000	曇	重	18:45	2歳　オープン		2007-9-12	9	旭川	5	(規定)		7	130	1	7.0	110	1.0	8.0	170	4.0	7-8	540	2	7=>8	730	3	2-7-8	370	1	7=>8=>2	1960	3			1,(3,8),(5,7),4,(2,6)	(1,8),(3,7),5,(4,2,6)			2.0	120	2.0			
200734091210	ダ	右	1000	雨	重	19:20	グランデラ賞 		2007-9-12	9	旭川	5	(別定)		7	350	2	7.0	150	2.0	1.0	190	4.0	1-7	1790	7	7=>1	2580	10	1-6-7	2360	9	7=>1=>6	12800	49			(6,8),7,(1,4)-3,(2,5)	7,(6,8),4,1,3,2,5			6.0	180	3.0			
200734091211	ダ	右	1500	雨	重	20:00	フローラルカップ〔H	G	2007-9-12	9	旭川	5	牝(馬齢)		10	270	1	10.0	130	1.0	8.0	210	4.0	8-10	1470	4	10=>8	2760	8	2-8-10	4180	14	10=>8=>2	16740	36	8,10,7,(3,5),(4,11),6,(2,9),1,12	8,10,(3,7),5,(4,11),9,(2,6),1,12	8,(10,7),5,3,(11,1),9,(2,12),6-4	(8,10,7)-(3,5,1),(2,12),(9,11),6-4			2.0	270	5.0	6-7	390.0	1.0
200734091212	ダ	右	1500	雨	重	20:35	D1　ー2組		2007-9-12	9	旭川	5	80万円以下	(規定)	5	240	1	5.0	100	1.0	2.0	190	4.0	2-5	510	1	5=>2	920	2	1-2-5	1880	6	5=>2=>1	5850	11	6,(2,7,8),(1,3),5,4-9	6,2,(7,8),(1,3),5,4=9	6,2,(1,7),(3,8,5),4,9	5,6,(1,2),3,(7,8),9,4			1.0	170	3.0	2-5	480.0	1.0
200734091301	ダ	右	1000	雨	稍重	14:30	2歳　未勝利		2007-9-13	9	旭川	6	(規定)		8	310	2	8.0	120	2.0	1.0	570	11.0	1-8	10830	17	8=>1	14560	26	1-2-8	1380	4	8=>1=>2	34290	89			(1,2,8),(5,10),7,6,(3,4,9,12)-11	(1,2,8),10,5,7,(3,6),(4,12),9-11			2.0	100	1.0	1-6	5490.0	18.0
200734091302	ダ	右	1000	雨	稍重	15:00	2歳　未勝利		2007-9-13	9	旭川	6	(規定)		10	260	2	10.0	110	1.0	12.0	110	2.0	10-12	270	1	10=>12	510	1	5-10-12	460	2	10=>12=>5	2520	5			10,12,(11,9),5,2,1,4,(3,6,7)	(10,12),(5,9),(11,2),(1,4),(3,7),6			5.0	160	5.0	7-8	200.0	1.0
200734091303	ダ	右	1500	曇	稍重	15:30	2歳　未勝利		2007-9-13	9	旭川	6	(規定)		9	1190	5	9.0	230	5.0	6.0	150	3.0	6-9	1940	8	9=>6	5000	20	4-6-9	1460	5	9=>6=>4	14010	47	4,2,1,(5,6,7),9,(8,11,12),10	4,(1,2,7),(5,9,6),(11,12),8,10	(4,6),(2,7),9,1,(5,11),(8,10,12)	(4,6),9,7,2,(5,11),(8,10),(1,12)			4.0	130	1.0	5-7	350.0	2.0
200734091304	ダ	右	1000	曇	稍重	16:00	アタックチャレンジ競		2007-9-13	9	旭川	6	(規定)		1	150	1	1.0	120	2.0	9.0	180	4.0	1-9	1520	5	1=>9	2000	5	1-2-9	390	1	1=>9=>2	5800	17			(7,8,9),2,6,1,3,5,4	(7,8,9),2,1,(3,6),5,4			2.0	110	1.0	1-8	1630.0	5.0
200734091305	ダ	右	1500	晴	稍重	16:30	アタックチャレンジ競		2007-9-13	9	旭川	6	(規定)		6	310	2	6.0	100	1.0	3.0	130	2.0	3-6	640	2	6=>3	1520	7	3-6-7	510	1	6=>3=>7	3790	10	2,3,6,4,(1,7),5,8	2,3,(4,6),1,7,5,8	2,(3,6),(4,1),7,8,5	(2,3,6),1,4,7,(8,5)			7.0	140	3.0			
200734091306	ダ	右	1500	晴	稍重	17:00	アタックチャレンジ競		2007-9-13	9	旭川	6	(規定)		5	2010	5	5.0	540	6.0	6.0	110	1.0	5-6	960	4	5=>6	3520	13	4-5-6	500	2	5=>6=>4	8050	23	2,4,5,(1,6),7,3	(2,4),(1,5),6,7,3	(2,4),5,6,1,3,7	(4,5),2,6,3,1,7								
200734091307	ダ	右	1000	晴	稍重	17:30	D3　ー2組		2007-9-13	9	旭川	6	40万円以下	(規定)	10	150	1	10.0	110	1.0	3.0	200	4.0	3-10	660	3	10=>3	810	3	3-4-10	4720	14	10=>3=>4	8700	21			10,4,3,11,2,1,9,(5,6),7,8,12	(10,4,3),(2,11),9,1,6,7,5,12,8			4.0	370	8.0	3-7	640.0	3.0
200734091308	ダ	右	1000	晴	稍重	18:05	D3　ー1組		2007-9-13	9	旭川	6	40万円以下	(規定)	9	230	1	9.0	120	1.0	11.0	170	3.0	9-11	580	2	9=>11	1090	5	7-9-11	940	4	9=>11=>7	4320	13			(9,11),1,7,8,4,(6,5),10,(2,3)	(9,11),1,7,(4,8),5,10,6,3,2			7.0	190	4.0	7-8	310.0	1.0
200734091309	ダ	右	1000	晴	稍重	18:40	D2　ー2組		2007-9-13	9	旭川	6	60万円以下	(規定)	9	750	5	9.0	130	1.0	2.0	240	5.0	2-9	3120	16	9=>2	5020	22	2-9-11	2650	7	9=>2=>11	27260	111			6,7,(2,11),(1,9),8,3,4,10,5	6,11,7,(2,9),1,8,(3,4),10,5			11.0	140	3.0	2-7	1660.0	7.0
200734091310	ダ	右	1600	晴	稍重	19:15	ジェニュイン賞 		2007-9-13	9	旭川	6	(別定)		14	600	2	14.0	210	3.0	12.0	120	1.0	12-14	400	1	14=>12	1220	4	12-13-14	1620	6	14=>12=>13	11240	33	14,2,7,9,10,3,11,13,(5,12),6,8,1,4	14,2,7,9,(3,11,10),13,5,12,(6,8),4,1	14,(7,9),10,(2,11,13),(3,5),12,4,8,6=1	14,7,(11,9),10,(5,13,12),(2,8),(3,4)-6=1			13.0	430	6.0	7-8	300.0	1.0
200734091801	ダ	右	1000	晴	稍重	15:00	D級		2007-9-18	10	旭川	1	(別定)		4	1030	6	4.0	100	2.0	6.0	100	1.0	4-6	1090	6	4=>6	3330	17	4-5-6	550	1	4=>6=>5	6840	33			4,(8,5),2,6,3-7,1	(4,5),2,(8,6),3-7,1			5.0	110	3.0			
200734091802	ダ	右	1000	晴	稍重	15:30	2歳　未勝利		2007-9-18	10	旭川	1	(規定)		9	120	1	9.0	100	1.0	10.0	140	3.0	9-10	410	1	9=>10	770	2	8-9-10	670	1	9=>10=>8	1700	3			8,9,10,4,(5,6),(1,7),(3,2)	(8,9),10,(4,1),(5,6,7),2,3			8.0	110	2.0	8-8	550.0	3.0
200734091803	ダ	右	1000	晴	稍重	16:00	D3　ー2組		2007-9-18	10	旭川	1	40万円以下	(規定)	6	260	2	6.0	140	2.0	2.0	110	1.0	2-6	340	1	6=>2	750	2	2-5-6	300	1	6=>2=>5	1300	2			6527438.0	6527438.0								
200734091804	ダ	右	1500	晴	稍重	16:30	D3　ー3組		2007-9-18	10	旭川	1	40万円以下	(規定)	3	720	2	3.0	160	4.0	8.0	100	1.0	3-8	280	1	3=>8	970	3	1-3-8	290	1	3=>8=>1	2450	7	1,(7,8),4,(5,3),2,6	1,(7,8)-4,3,5,2,6	1,7,8,(5,3),4,6,2	1,(7,8),3,5,4,6,2			1.0	150	3.0			
200734091805	ダ	右	1000	晴	稍重	17:00	D3　ー3組		2007-9-18	10	旭川	1	40万円以下	(規定)	9	2160	8	9.0	330	6.0	1.0	110	1.0	1-9	4820	16	9=>1	6600	22	1-8-9	22210	52	9=>1=>8	231430	377			1,6,(8,10),(2,7),(3,4,9),5	1,(6,8,9),10,(2,4),3,5,7			8.0	940	8.0	1-8	2470.0	10.0
200734091806	ダ	右	1000	晴	稍重	17:35	アタックチャレンジ競		2007-9-18	10	旭川	1	(規定)		8	520	3	8.0	260	3.0	4.0	850	6.0	4-8	4020	15	8=>4	8060	25	3-4-8	22820	38	8=>4=>3	103680	209			2,5,(7,8),4,1,3,6	2,(5,8),7,4,3,1,6			3.0	1,300	7.0			
200734091807	ダ	右	1500	晴	稍重	18:10	D3　ー2組		2007-9-18	10	旭川	1	40万円以下	(規定)	9	440	3	9.0	160	4.0	1.0	130	2.0	1-9	1570	9	9=>1	2490	13	1-2-9	1180	3	9=>1=>2	7140	16	(1,2),(5,6),3,(8,9),(4,10),7	(1,2,5,6),(8,9),3,(4,10),7	(1,2),9,(5,6,8),10,3,7,4	1,(2,9)-8,(6,10),7,5,3,4			2.0	120	1.0	1-8	650.0	3.0
200734091808	ダ	右	1500	晴	稍重	18:45	D1　ー1組		2007-9-18	10	旭川	1	80万円以下	(規定)	8	110	1	8.0	100	1.0	1.0	150	2.0	1-8	280	1	8=>1	330	2	1-5-8	3170	9	8=>1=>5	4420	12	(4,7,8),9,1,(2,3),5,6	4,7,8-9,1,(2,3),(5,6)	7,(4,8),1,9,3,2,5,6	1,(7,8),(9,3),(2,5),4,6			5.0	390	7.0	1-8	240.0	1.0
200734091809	ダ	右	1600	晴	稍重	19:20	コールサック特別 		2007-9-18	10	旭川	1	100万円以下	(規定)	11	230	1	11.0	100	1.0	7.0	140	2.0	7-11	320	1	11=>7	680	1	7-10-11	2140	4	11=>7=>10	6840	13	6,7,11,9,12,(5,10),8,2,13,4,1	6,7,(9,11),12,(5,8,10),2,13,(1,4)	6,(7,11),(9,12),(13,4),5,(8,10),2,1	(6,7,11),13,(9,12,4),(8,10),5,2,1			10.0	190	4.0	5-7	330.0	1.0
200734091810	ダ	右	1600	晴	稍重	20:00	ふらのにんじん特別 		2007-9-18	10	旭川	1	130万円以下	(規定)	9	1290	4	9.0	560	8.0	6.0	140	2.0	6-9	790	3	9=>6	3270	10	6-7-9	2450	8	9=>6=>7	21700	62	8,12,1,6,10,(2,11),(4,7,5),9,3	8,12,1,6,10,(4,11,5),2,7,9,3	8,12,6,1,10,4,9,(11,5),2,7-3	(8,6,9),12,(10,5),(1,11,7),(2,4),3			7.0	320	5.0	5-7	290.0	1.0
200734091901	ダ	右	1500	曇	稍重	15:00	2歳　未勝利		2007-9-19	10	旭川	2	(規定)		8	260	2	8.0	130	3.0	4.0	100	1.0	4-8	340	2	8=>4	740	3	4-7-8	180	1	8=>4=>7	1210	3	82461375	(8,2),4,(1,6),(3,7),5	8,(2,4),7,1,6,3-5	8,(4,7),(1,2),(3,6),5			7.0	110	2.0			
200734091902	ダ	右	1000	曇	稍重	15:30	2歳　未勝利		2007-9-19	10	旭川	2	(規定)		11	170	1	11.0	100	1.0	12.0	170	3.0	11-12	180	1	11=>12	390	1	3-11-12	4430	8	11=>12=>3	11510	26			(5,8,12),11,10,2,3,9,(1,6),(4,7)	(5,8,12,11),10-2,3,(1,6),(4,7,9)			3.0	1,150	11.0	8-8	180.0	1.0
200734091903	ダ	右	1500	曇	稍重	16:00	D3　ー1組		2007-9-19	10	旭川	2	40万円以下	(規定)	8	160	1	8.0	100	1.0	5.0	110	2.0	5-8	240	1	8=>5	600	3	4-5-8	3640	10	8=>5=>4	14210	41	(1,2,3,5),(7,8),6,4	(1,2,3,5),8,7,(4,6)	(1,5,8),3,7,4,6,2	(5,8),1,7,3,4,6,2			4.0	990	8.0			
200734091904	ダ	右	1000	曇	稍重	16:30	D2　ー2組		2007-9-19	10	旭川	2	60万円以下	(規定)	3	1700	7	3.0	710	8.0	2.0	200	3.0	2-3	12330	23	3=>2	29470	43	1-2-3	5010	20	3=>2=>1	50550	151			27843156	(2,8),(7,4,3),1,5,6			1.0	170	2.0			
200734091905	ダ	右	1000	曇	稍重	17:00	アタックチャレンジ競		2007-9-19	10	旭川	2	牝(規定)		5	350	2	5.0	150	2.0	8.0	320	5.0	5-8	3510	14	5=>8	5960	25	5-6-8	12380	41	5=>8=>6	86420	213			(2,3,4,5),8,7,6,1	(4,5),(2,3,8),(7,6),1			6.0	200	4.0			
200734091906	ダ	右	1500	曇	稍重	17:30	アタックチャレンジ競		2007-9-19	10	旭川	2	(規定)		1	400	3	1.0	140	2.0	7.0	170	3.0	1-7	2880	12	1=>7	3290	15	1-2-7	3210	12	1=>7=>2	24340	101	1,2,7,(4,8),5,6,3	1,2,7,(4,8),5,6,3	1,2,7,(5,8),4,3,6	1,2,(3,7),5,4,8,6			2.0	220	4.0			
200734091907	ダ	右	1000	曇	稍重	18:05	D1　ー1組		2007-9-19	10	旭川	2	80万円以下	(規定)	10	380	2	10.0	120	2.0	9.0	100	1.0	9-10	210	1	10=>9	770	2	8-9-10	3720	10	10=>9=>8	16380	46			3,(10,9),(1,4,7),5,(2,6,8)	(10,9),3,(1,5,7),8,4,(2,6)			8.0	890	10.0	8-8	210.0	1.0
200734091908	ダ	右	1500	曇	稍重	18:40	D1　ー2組		2007-9-19	10	旭川	2	80万円以下	(規定)	9	1230	6	9.0	360	6.0	8.0	330	5.0	8-9	3750	11	9=>8	7960	25	5-8-9	2620	6	9=>8=>5	24540	73	(2,4),(5,12),11,1,6,8,(7,10),3,9	(2,4,5,12,11),1,6,8,10,9,7,3	8,2,(4,5,11,9),1,(6,12),10,7,3	8,9,5,11,(2,6),1,(10,12),4,7,3			5.0	150	2.0	6-7	4090.0	13.0
200734091909	ダ	右	1000	曇	稍重	19:15	JAしずない太陽の瞳 		2007-9-19	10	旭川	2	100万円以下	(規定)	12	1980	4	12.0	190	4.0	4.0	190	2.0	4-12	5550	15	12=>4	11000	28	4-6-12	1540	3	12=>4=>6	33210	91			(6,7,11),13,12,4,3,9,2,(5,8,10),1	(6,11),(7,12),13,4,3,9,(2,5,8),10,1			6.0	120	1.0	4-8	2810.0	10.0
200734091910	ダ	右	1600	曇	稍重	19:55	スウェプトオーヴァー 		2007-9-19	10	旭川	2	130万円以下	(規定)	3	6950	12	3.0	2,090	13.0	12.0	530	8.0	3-12	58290	71	3=>12	86640	120	3-11-12	366530	268	3=>12=>11	1124580	1483	8,(3,5,7,12),(6,9,13),(2,10),1,11,4	8,(3,12),5,7,(9,13),6,(1,2,10)-11,4	3,8,(9,13,10),12,(5,7,6),(1,11),2-4	3,12,(9,13),(8,10),(7,6),(5,11),2,1,4			11.0	470	6.0	3-8	21570.0	28.0
200734092001	ダ	右	1000	曇	重	14:30	2歳　未勝利		2007-9-20	10	旭川	3	(規定)		10	2570	7	10.0	160	3.0	2.0	100	1.0	2-10	2530	8	10=>2	12770	26	1-2-10	4420	16	10=>2=>1	66640	138			1,2,(4,5),7,(3,6),(8,10)	(1,2),(3,5),4,7,6,10,8			1.0	220	5.0	2-8	2430.0	6.0
200734092002	ダ	右	1000	曇	重	15:00	2歳　未勝利		2007-9-20	10	旭川	3	(規定)		10	230	1	10.0	140	1.0	3.0	140	3.0	3-10	710	2	10=>3	1260	4	1-3-10	700	1	10=>3=>1	4350	11			1,3,10,(6,9),(2,4,5),7,8	(1,3),10,9,6,2,4,(5,7),8			1.0	170	4.0	3-8	590.0	2.0
200734092003	ダ	右	1000	曇	重	15:30	D3　ー1組		2007-9-20	10	旭川	3	40万円以下	(規定)	4	200	1	4.0	120	1.0	1.0	180	4.0	1-4	990	3	4=>1	1050	4	1-4-7	2150	6	4=>1=>7	6230	20			7,8,4,1,3,2,(5,6)	7,(4,8),1,2,3,(5,6)			7.0	230	5.0			
200734092004	ダ	右	1000	曇	重	16:00	アタックチャレンジ競		2007-9-20	10	旭川	3	(規定)		2	220	1	2.0	100	1.0	4.0	110	2.0	2-4	560	2	2=>4	1300	4	2-4-11	480	1	2=>4=>11	2670	4			2,10-9,(1,5,11),8,4,6,3,7	2,10,(9,11),(1,5,4,8),6-7,3			11.0	110	3.0	2-4	750.0	5.0
200734092005	ダ	右	1500	曇	重	16:30	アタックチャレンジ競		2007-9-20	10	旭川	3	(規定)		5	810	4	5.0	220	3.0	7.0	260	4.0	5-7	1640	6	5=>7	4180	16	5-7-9	7640	32	5=>7=>9	40610	137	9,(4,7),(5,8,10),2,3-6,1	9,7,4,10,8,5,3,2-6,1	(9,7),10,8,3,5,(4,2),6,1	(9,7,3),(5,10,8),2,4,(1,6)			9.0	510	8.0	5-7	460.0	2.0
200734092006	ダ	右	1000	曇	重	17:00	フレッシュチャレンジ		2007-9-20	10	旭川	3	(規定)		7	210	1	7.0	110	2.0	5.0	100	1.0	5-7	140	1	7=>5	200	1	5-7-9	140	1	7=>5=>9	340	1			(5,7)-9,4,2	(5,7),9,4,2								
200734092007	ダ	右	1000	曇	重	17:35	D1　ー2組		2007-9-20	10	旭川	3	80万円以下	(規定)	6	1300	4	6.0	380	6.0	8.0	410	7.0	6-8	10800	27	6=>8	23380	54	6-8-11	166250	164	6=>8=>11	557450	679			(2,6,8),(1,10),12,4,11,(3,9),7,5	(2,6,8),10,12,(1,4),(9,11),(3,7),5			11.0	910	9.0	5-6	4820.0	13.0
