	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	枠単:的中	枠単:配当	枠単:人気
200943112001	ダ	左	1500	晴	不良	10:30	2歳		2009-11-20	8	船橋	5	16万円未満		4	170	1	4	100	1	9	130	2	4-9	370	1	4-9	220	2	4-6	260	3	6-9	450	6	4=>9	600	2	4-6-9	960	2	4=>9=>6	2650	3	4,6,9,1,5,(3,7),(8,10),2	46915781032	4,(6,9),(7,8),1,5,10,2,3	4,9,6,7,8,1,(5,2),10,3	6.8 - 12.0 - 13.0 - 13.6 - 12.7 - 13.1 - 13.9 - 14.4	6.8 - 18.8 - 31.8 - 45.4 - 58.1 - 71.2 - 85.1 - 99.5 (31.8-41.4)	6.0	220	5.0	4-8	510.0	1.0	4=>8	440.0	2.0
200943112002	ダ	左	1200	晴	不良	11:00	2歳		2009-11-20	8	船橋	5	16万円未満		1	350	2	1	110	2	5	110	1	1-5	310	1	1-5	160	1	1-4	500	8	4-5	260	3	1=>5	810	3	1-4-5	710	2	1=>5=>4	3610	11		4,1,5,(2,9),6,7,10,8,3	41592107683	14592107863	12.7 - 12.2 - 12.4 - 12.5 - 13.3 - 14.1	12.7 - 24.9 - 37.3 - 49.8 - 63.1 - 77.2 (37.3-39.9)	4.0	150	5.0	1-5	330.0	1.0	1=>5	780.0	3.0
200943112003	ダ	左	1200	晴	不良	11:30	3歳		2009-11-20	8	船橋	5	45万円未満		7	140	1	7	110	1	11	120	2	7-11	290	1	7-11	170	1	2-7	320	3	2-11	580	8	7=>11	390	1	2-7-11	900	3	7=>11=>2	2420	4		2,7,(1,11),9,8,(5,12),(3,10),(4,6)	2,7,11,(9,8),1,(5,6,10),3,4,12	(2,7),11,8,9,10,6,5,(3,4),1,12	12.7 - 12.0 - 12.2 - 12.7 - 13.2 - 13.8	12.7 - 24.7 - 36.9 - 49.6 - 62.8 - 76.6 (36.9-39.7)	2.0	250	6.0	6-8	240.0	1.0	6=>8	380.0	1.0
200943112004	ダ	左	1500	晴	不良	12:00	3歳		2009-11-20	8	船橋	5	45万円以上82万円未満		10	180	1	10	110	1	12	130	2	10-12	450	2	10-12	240	2	6-10	500	5	6-12	700	8	10=>12	620	1	6-10-12	1340	3	10=>12=>6	3130	5	12,8,10,(1,6),7,(5,4),11,2,9,3	12,(8,10),6,(7,4),1,5,2,11,9,3	121068457211139	(12,10),6,(8,4),5,(7,2),1,(11,3),9	6.8 - 11.8 - 12.4 - 13.2 - 12.6 - 13.1 - 13.5 - 14.1	6.8 - 18.6 - 31.0 - 44.2 - 56.8 - 69.9 - 83.4 - 97.5 (31.0-40.7)	6.0	270	6.0	7-8	390.0	1.0	7=>8	420.0	1.0
200943112005	ダ	左	1200	晴	不良	12:30	3歳		2009-11-20	8	船橋	5	45万円以上82万円未満		4	210	1	4	120	3	7	110	1	4-7	340	1	4-7	170	1	3-4	240	2	3-7	260	3	4=>7	590	1	3-4-7	440	1	4=>7=>3	1590	1		4,7,10,11,6,9,12,(2,3),8,(1,5)	4,7,10,(6,11),9,12,(3,8),5,(2,1)	4,7,10,9,(6,5),(3,8),11,1,12,2	12.6 - 11.8 - 12.1 - 12.5 - 12.9 - 13.5	12.6 - 24.4 - 36.5 - 49.0 - 61.9 - 75.4 (36.5-38.9)	3.0	120	2.0	4-6	360.0	1.0	4=>6	440.0	1.0
200943112006	ダ	左	1200	晴	不良	13:05	C2　十一		2009-11-20	8	船橋	5			12	410	2	12	110	2	7	100	1	7-12	340	1	7-12	150	1	8-12	300	3	7-8	170	2	12=>7	870	3	7-8-12	430	1	12=>7=>8	2550	3		2,7,12,8,5,9,6,(1,11),10,(3,4)	(2,7),12,8-9,5,11,(1,6),10,3,4	(7,12),2,8,(1,9),11,5,6,3,10,4	12.6 - 11.9 - 12.1 - 12.8 - 13.1 - 14.0	12.6 - 24.5 - 36.6 - 49.4 - 62.5 - 76.5 (36.6-39.9)	8.0	130	3.0	6-8	230.0	1.0	8=>6	620.0	3.0
200943112007	ダ	左	1500	晴	不良	13:40	C2　十一		2009-11-20	8	船橋	5			8	670	3	8	130	3	9	110	1	8-9	1250	5	8-9	330	3	4-8	300	2	4-9	150	1	8=>9	2960	11	4-8-9	630	1	8=>9=>4	8180	20	(2,4),9,(6,12),7,10,(1,5,8),11,3	4,2,(6,9),12,7,10,8,(1,5),11,3	(4,6),9,(2,7),8,12,1,5,10,(11,3)	4,9,6,(2,7),8,1,5,12,10,(11,3)	6.8 - 11.9 - 12.0 - 12.8 - 12.8 - 13.0 - 13.6 - 14.8	6.8 - 18.7 - 30.7 - 43.5 - 56.3 - 69.3 - 82.9 - 97.7 (30.7-41.4)	4.0	110	2.0	6-7	390.0	2.0	6=>7	1100.0	5.0
200943112008	ダ	左	1600	晴	不良	14:15	C1二		2009-11-20	8	船橋	5			2	310	2	2	130	2	11	120	1	2-11	310	1	2-11	160	1	2-8	2,100	22	8-11	1,230	14	2=>11	700	2	2-8-11	3410	11	2=>11=>8	8640	26	9,11,8,7,(2,6),4,(1,5),3,10	9,11,8,7,2,(6,4),5,1,3,10	11,(9,8),(2,7),(4,6),5,1,3,10	11,(8,7),2,5,9,4,1,6,3,10	12.5 - 12.1 - 12.7 - 13.0 - 12.9 - 13.4 - 13.9 - 13.7	12.5 - 24.6 - 37.3 - 50.3 - 63.2 - 76.6 - 90.5 - 104.2 (37.3-41.0)	8.0	520	9.0	2-8	310.0	1.0	2=>8	660.0	2.0
200943112009	ダ	左	1000	晴	不良	14:50	西風賞		2009-11-20	8	船橋	5			5	2240	7	5	670	7	9	190	2	5-9	4520	14	5-9	1,260	14	1-5	11,770	47	1-9	4,710	34	5=>9	12180	32	1-5-9	58170	88	5=>9=>1	387600	466			5,10,(1,9),4,11,2,(3,6,8),12	5,(10,9),1,4,11,(2,8),3,(12,6)	12.2 - 11.4 - 11.9 - 12.7 - 12.9	12.2 - 23.6 - 35.5 - 48.2 - 61.1 (35.5-37.5)	1.0	1,050	9.0	5-7	3370.0	12.0	5=>7	7490.0	25.0
200943112010	ダ	左	1600	晴	重	15:25	三里塚特別 		2009-11-20	8	船橋	5			11	470	4	11	190	4	13	170	3	11-13	970	4	11-13	360	4	6-11	1,000	12	6-13	1,280	17	11=>13	2210	11	6-11-13	5100	16	11=>13=>6	21080	55	9,10,13,6,12,11,14,(2,3),(1,8),4,7,5	9106131211143218475	9,10,(6,13),11,(4,14),3,1,2,(12,8),7,5	(9,10),(6,13),(4,11,14),(1,3),(8,7),5,2,12	12.4 - 11.6 - 12.9 - 13.2 - 12.9 - 13.2 - 13.9 - 12.8	12.4 - 24.0 - 36.9 - 50.1 - 63.0 - 76.2 - 90.1 - 102.9 (36.9-39.9)	6.0	370	6.0	7-8	580.0	3.0	7=>8	990.0	3.0
200943112011	ダ	左	1600	晴	重	16:00	イーバンク銀行IN船 		2009-11-20	8	船橋	5			5	510	3	5	110	3	7	100	2	5-7	570	3	5-7	200	3	3-5	170	2	3-7	140	1	5=>7	1350	5	3-5-7	240	1	5=>7=>3	2950	5	(4,7,8,10),3,6,5,2,1,9	(4,7,10),8,3,6,5,2,1,9	(4,7),8,3,10,6,5,2,1,9	(4,7),6,3,8,5,2,9,1,10	12.5 - 11.7 - 12.3 - 13.1 - 13.2 - 13.2 - 13.8 - 13.5	12.5 - 24.2 - 36.5 - 49.6 - 62.8 - 76.0 - 89.8 - 103.3 (36.5-40.5)	3.0	100	1.0	5-7	530.0	2.0	5=>7	1500.0	6.0
200943120701	ダ	左	1200	晴	重	10:30	C3五		2009-12-7	9	船橋	1			3	130	1	3	100	1	5	140	2	3-5	640	2	3-5	290	2	3-9	420	6	5-9	1,690	20	3=>5	970	4	3-5-9	2770	12	3=>5=>9	7610	26		11,(9,12),3,4,5,1,(2,7),6,8,10	(3,11),12,9,5,4,7,8,2,1,6,10	3,(9,11,5),12,4,(7,8),2,1,6-10	12.6 - 11.6 - 12.4 - 13.3 - 13.9 - 14.1	12.6 - 24.2 - 36.6 - 49.9 - 63.8 - 77.9 (36.6-41.3)	9.0	240	6.0	3-5	790.0	4.0	3=>5	970.0	3.0
200943120702	ダ	左	1200	晴	重	11:00	2歳		2009-12-7	9	船橋	1	125.5万円以上258万円未満		8	190	1	8	120	1	5	120	2	5-8	290	1	5-8	160	1	7-8	1,060	16	5-7	930	15	8=>5	530	1	5-7-8	2220	8	8=>5=>7	7080	18		8,5,10,12,2,6,(1,4),3,7,9,11	5,8,10,12,6,2,(4,3,9),1,7,11	(5,8),10,12,6,2,3,9,4,1,7,11	12.1 - 11.2 - 11.7 - 12.6 - 13.3 - 14.4	12.1 - 23.3 - 35.0 - 47.6 - 60.9 - 75.3 (35.0-40.3)	7.0	340	7.0	5-6	300.0	1.0	6=>5	500.0	1.0
200943120703	ダ	左	1500	晴	重	11:30	2歳		2009-12-7	9	船橋	1	125.5万円以上258万円未満		10	210	1	10	140	2	9	100	1	9-10	310	1	9-10	170	1	5-10	470	5	5-9	520	6	10=>9	530	2	5-9-10	920	3	10=>9=>5	3070	7	8,10,1,11,6,9,(4,12),7,5,2,3	8,10,(1,11),12,9,6,4,(7,5),3,2	10,(8,11),12,(1,9),5,6,3,7,4,2	101112958136742	6.7 - 12.1 - 12.5 - 13.2 - 12.2 - 12.5 - 13.2 - 13.5	6.7 - 18.8 - 31.3 - 44.5 - 56.7 - 69.2 - 82.4 - 95.9 (31.3-39.2)	5.0	170	4.0	7-7	340.0	2.0	7=>7	300.0	1.0
200943120704	ダ	左	1200	晴	重	12:00	3歳		2009-12-7	9	船橋	1	131万円以上		3	660	3	3	150	3	8	200	4	3-8	2620	11	3-8	760	9	2-3	420	6	2-8	590	8	3=>8	5530	18	2-3-8	3270	10	3=>8=>2	26670	78		2,3,8,9,(7,10),1,12,6,4,11,5	2,3,8,1,(7,9),10,12,6,4,11,5	2,(3,8),7,9,1,6,10,4,12,5,11	12.5 - 11.9 - 12.0 - 12.4 - 12.8 - 13.2	12.5 - 24.4 - 36.4 - 48.8 - 61.6 - 74.8 (36.4-38.4)	2.0	130	1.0	3-6	580.0	3.0	3=>6	1400.0	6.0
200943120705	ダ	左	1600	晴	重	12:30	3歳		2009-12-7	9	船橋	1	131万円以上		6	160	1	6	110	1	5	870	9	5-6	5730	16	5-6	1,780	21	2-6	270	1	2-5	4,420	34	6=>5	11480	32	2-5-6	12080	32	6=>5=>2	83320	206	10,12,5,2,3,(1,14),11,6,4,7,8,9,13	10,12,5,2,(1,3),14,6,11,4,(8,7,9),13	10,5,(12,2),1,3,6,14,(8,9),(11,7),4,13	(10,5,2),6,12,3,14,9,1,8,7,11,(4,13)	12.1 - 11.8 - 12.7 - 13.2 - 13.0 - 12.9 - 13.8 - 14.5	12.1 - 23.9 - 36.6 - 49.8 - 62.8 - 75.7 - 89.5 - 104.0 (36.6-41.2)	2.0	180	3.0	4-4	6750.0	21.0	4=>4	5030.0	21.0
200943120706	ダ	左	1600	晴	重	13:00	C2三　四		2009-12-7	9	船橋	1			10	790	4	10	180	3	2	110	1	2-10	830	2	2-10	260	1	4-10	1,000	15	2-4	400	4	10=>2	1980	7	2-4-10	2150	6	10=>2=>4	14910	41	2,12,10,9,(3,11),13,4,5,8,14,1,7,6	2,12,10,3,9,(11,13),4,5,8,14,1,7,6	2,12,10,(3,11),9,13,(4,5),(7,14),8,1,6	2,12,10,3,11,9,4,13,5,(1,14),7,6,8	12.6 - 13.0 - 13.2 - 12.7 - 12.6 - 12.7 - 13.3 - 14.0	12.6 - 25.6 - 38.8 - 51.5 - 64.1 - 76.8 - 90.1 - 104.1 (38.8-40.0)	4.0	210	5.0	2-6	460.0	1.0	6=>2	1650.0	9.0
200943120707	ダ	左	1200	晴	重	13:35	C2三　四		2009-12-7	9	船橋	1			8	1150	6	8	200	5	12	180	3	8-12	2420	11	8-12	860	12	8-9	470	4	9-12	350	1	8=>12	5270	22	8-9-12	1900	5	8=>12=>9	17390	54		4,2,8,9,7,(3,12),(5,6),1,10,11	4,8,(9,12),2,3,10,(7,6),5,1,11	841296102375111	12.3 - 11.3 - 12.0 - 12.8 - 13.3 - 13.6	12.3 - 23.6 - 35.6 - 48.4 - 61.7 - 75.3 (35.6-39.7)	9.0	120	1.0	6-8	980.0	5.0	6=>8	1320.0	4.0
200943120708	ダ	左	1600	晴	重	14:10	C2二		2009-12-7	9	船橋	1			3	160	1	3	110	1	8	160	3	3-8	570	2	3-8	270	2	3-13	2,270	25	8-13	5,690	41	3=>8	740	2	3-8-13	13710	39	3=>8=>13	37100	101	(6,12),13,3,(2,8,11),1,9,(4,14),5,7,10	(6,12),13,3,8,(2,11),1,9,4,14,(7,5),10	6,12,13,(3,8),(2,11),1,(9,4,7),5,14,10	6,(13,8),(3,1),12,2,11,7,4,5,9,14,10	12.5 - 12.6 - 12.6 - 12.8 - 12.6 - 12.9 - 13.7 - 14.8	12.5 - 25.1 - 37.7 - 50.5 - 63.1 - 76.0 - 89.7 - 104.5 (37.7-41.4)	13.0	720	10.0	3-5	370.0	1.0	3=>5	610.0	1.0
200943120709	ダ	左	1600	晴	重	14:45	ベイサイドアイドル特 		2009-12-7	9	船橋	1	258万円以上		8	710	3	8	200	4	10	180	3	8-10	1800	6	8-10	630	6	3-8	650	7	3-10	490	5	8=>10	3230	13	3-8-10	2280	7	8=>10=>3	11160	35	10,8,2,3,(9,6),(5,7),4,1	10,8,2,3,7,6,9,(4,5),1	(10,8),3,2,7,5,1,4,6,9	10832517496	12.1 - 12.2 - 12.9 - 12.8 - 12.8 - 12.7 - 13.5 - 14.6	12.1 - 24.3 - 37.2 - 50.0 - 62.8 - 75.5 - 89.0 - 103.6 (37.2-40.8)	3.0	170	2.0	7-8	1460.0	6.0	7=>8	2450.0	11.0
200943120710	ダ	左	1600	晴	重	15:20	柊特別 		2009-12-7	9	船橋	1			12	130	1	12	100	1	13	140	3	12-13	480	2	12-13	230	2	10-12	190	1	10-13	510	7	12=>13	630	2	10-12-13	610	1	12=>13=>10	2030	2	3,4,9,2,(5,12),(1,10),11,6,13,8,7	3,4,(2,9),(5,12),(1,10),11,6,13,8,7	3,4,2,9,(5,12),(1,10,11),13,6,8,7	3,(4,12),2,10,(9,11),5,1,13,7,8,6	12.6 - 12.2 - 13.0 - 12.8 - 12.9 - 13.1 - 14.2 - 13.1	12.6 - 24.8 - 37.8 - 50.6 - 63.5 - 76.6 - 90.8 - 103.9 (37.8-40.4)	10.0	140	2.0	8-8	490.0	2.0	8=>8	500.0	2.0
200943120711	ダ	左	1500	晴	重	15:55	ハマシギ賞		2009-12-7	9	船橋	1	(別定)		10	130	1	10	100	1	3	310	6	3-10	1060	5	3-10	760	9	2-10	230	1	2-3	1,750	20	10=>3	1310	5	2-3-10	2370	6	10=>3=>2	7130	16	3,5,(1,10),(4,12),(2,6,11),8,9,7	351012146112897	3,(5,10),12,1,4,11,2,6,8,9,7	310121112548967	6.6 - 12.2 - 12.7 - 12.7 - 12.7 - 12.8 - 13.1 - 13.7	6.6 - 18.8 - 31.5 - 44.2 - 56.9 - 69.7 - 82.8 - 96.5 (31.5-39.6)	2.0	190	3.0	3-7	1150.0	5.0	7=>3	1340.0	5.0
200943120801	ダ	左	1200	晴	稍重	10:30	2歳		2009-12-8	9	船橋	2	46万円以上125.5万円未満		8	240	1	8	130	3	10	110	1	8-10	410	2	8-10	220	1	6-8	470	7	6-10	530	8	8=>10	770	2	6-8-10	1390	5	8=>10=>6	4870	11		1,3,5,(2,10),(4,12),8,(6,9),7,11	1,(3,10),12,4,(5,8),(6,7),2,11,9	101812437651192	12.4 - 11.7 - 12.0 - 12.7 - 13.5 - 13.8	12.4 - 24.1 - 36.1 - 48.8 - 62.3 - 76.1 (36.1-40.0)	6.0	220	5.0	6-7	330.0	1.0	6=>7	880.0	3.0
200943120802	ダ	左	1500	晴	稍重	11:00	2歳		2009-12-8	9	船橋	2	46万円以上125.5万円未満		7	1460	6	7	190	3	2	200	4	2-7	2330	8	2-7	990	14	7-8	360	2	2-8	480	4	7=>2	4940	19	2-7-8	2390	7	7=>2=>8	19830	58	2,8,9,5,6,7,(3,10),4,12,11,1	2,8,9,(5,10),(6,7),3,4,12,1,11	2,8,9,10,7,3,(5,6),4,12,1,11	2,8,(7,9),(3,10),4,(5,6),12,11,1	6.7 - 12.1 - 13.2 - 13.0 - 13.0 - 12.8 - 13.2 - 14.1	6.7 - 18.8 - 32.0 - 45.0 - 58.0 - 70.8 - 84.0 - 98.1 (32.0-40.1)	8.0	130	1.0	2-6	920.0	3.0	6=>2	1070.0	3.0
200943120803	ダ	左	1500	晴	稍重	11:30	C3四		2009-12-8	9	船橋	2			7	370	1	7	160	3	10	120	1	7-10	870	3	7-10	370	3	7-11	390	4	10-11	360	2	7=>10	1670	3	7-10-11	1210	1	7=>10=>11	5580	4	3,7,8,12,(1,5,9),10,(2,4),11,6	3,7,8,12,1,5,9,10,(2,4),11,6	3,7,8,12,5,(1,10),(2,11),(4,9),6	3,7,8,10,12,(4,11),5,9,2,1,6	6.7 - 12.4 - 12.8 - 12.7 - 13.4 - 13.8 - 13.6 - 14.1	6.7 - 19.1 - 31.9 - 44.6 - 58.0 - 71.8 - 85.4 - 99.5 (31.9-41.5)	11.0	150	2.0	6-7	750.0	3.0	6=>7	1560.0	5.0
200943120804	ダ	左	1200	晴	稍重	12:00	3歳		2009-12-8	9	船橋	2	71万円以上131万円未満		3	330	2	3	100	2	1	100	1	1-3	230	1	1-3	140	2	3-7	190	3	1-7	140	1	3=>1	590	3	1-3-7	260	1	3=>1=>7	1300	3		3,(7,8,10,12),4,1,5,9,2,6,11	3,12,7,8,(4,10),1,9,5,2,6,11	312718410952611	12.5 - 11.6 - 12.3 - 12.7 - 13.6 - 13.9	12.5 - 24.1 - 36.4 - 49.1 - 62.7 - 76.6 (36.4-40.2)	7.0	100	3.0	1-3	270.0	1.0	3=>1	600.0	3.0
200943120805	ダ	左	1600	晴	稍重	12:30	3歳		2009-12-8	9	船橋	2	71万円以上131万円未満		6	250	1	6	140	1	14	140	2	6-14	650	2	6-14	330	2	6-12	710	7	12-14	1,100	16	6=>14	1200	3	6-12-14	2910	9	6=>14=>12	8580	18	5,(8,9),10,(4,6),1,(12,13),2,(3,14),7,11	5,9,8,10,6,12,4,1,13,(2,14),3,7,11	5,(8,9),6,12,10,14,4,(2,1),3,13,7,11	5,(8,9),6,12,14,10,2,(4,1),3,(13,7),11	12.2 - 12.3 - 12.7 - 13.0 - 13.0 - 13.6 - 13.8 - 14.4	12.2 - 24.5 - 37.2 - 50.2 - 63.2 - 76.8 - 90.6 - 105.0 (37.2-41.8)	12.0	370	7.0	4-8	530.0	2.0	4=>8	990.0	2.0
200943120806	ダ	左	1000	晴	稍重	13:00	C2　選抜馬		2009-12-8	9	船橋	2			12	1120	7	12	210	4	9	240	5	9-12	3960	18	9-12	980	15	2-12	620	7	2-9	560	6	12=>9	8480	38	2-9-12	2630	9	12=>9=>2	17340	66			1,6,12,10,2,(4,9),3,(8,5),11,(7,13)	1,6,12,10,9,2,(3,4),(8,11),5,(7,13)	11.9 - 11.2 - 12.3 - 12.8 - 13.8	11.9 - 23.1 - 35.4 - 48.2 - 62.0 (35.4-38.9)	2.0	140	1.0	6-8	1160.0	5.0	8=>6	2520.0	12.0
200943120807	ダ	左	1200	晴	稍重	13:35	C1五　六		2009-12-8	9	船橋	2			9	1020	3	9	150	3	1	500	9	1-9	7560	18	1-9	1,700	20	8-9	260	2	1-8	640	6	9=>1	21540	37	1-8-9	3090	12	9=>1=>8	63870	140		5,7,8,4,2,9,(10,11),3,(1,6),12	5,(7,8),9,2,4,(10,11),3,(6,12),1	(8,9),5,7,2,4,11,3,10,12,6,1	12.4 - 11.7 - 12.1 - 12.2 - 13.1 - 14.0	12.4 - 24.1 - 36.2 - 48.4 - 61.5 - 75.5 (36.2-39.3)	8.0	100	1.0	1-7	9790.0	19.0	7=>1	15590.0	32.0
200943120808	ダ	左	1600	晴	稍重	14:10	C1五　六		2009-12-8	9	船橋	2			3	170	1	3	120	1	4	660	9	3-4	3900	11	3-4	860	9	3-11	360	2	4-11	3,090	26	3=>4	3500	10	3-4-11	6760	19	3=>4=>11	35870	87	3,(4,11),1,10,5,14,2,8,12,9,7,6,13	3,(4,11),(1,10),5,14,(2,8),9,12,7,6,13	(3,4),11,1,5,10,14,8,2,(12,7),9,6,13	3,4,11,5,1,14,(8,10,12),2,6,13,7,9	12.4 - 12.4 - 13.2 - 13.1 - 12.8 - 12.6 - 13.4 - 14.3	12.4 - 24.8 - 38.0 - 51.1 - 63.9 - 76.5 - 89.9 - 104.2 (38.0-40.3)	11.0	200	4.0	3-3	3120.0	10.0	3=>3	3400.0	13.0
200943120809	ダ	左	1600	晴	稍重	14:45	フェイスフルステッキ 		2009-12-8	9	船橋	2	(別定)		3	740	4	3	300	4	13	610	7	3-13	7470	24	3-13	2,120	23	1-3	550	4	1-13	1,630	16	3=>13	18990	50	1-3-13	10690	33	3=>13=>1	77650	210	4,11,12,(3,13),(6,10),(1,2,14),(5,7),9	411123136101214759	4,(11,12),13,3,(6,10),1,(2,14),5,9,7	4,(12,13),3,1,11,6,5,(2,10,14),7,9	12.1 - 12.1 - 12.6 - 12.9 - 12.6 - 12.7 - 13.2 - 14.1	12.1 - 24.2 - 36.8 - 49.7 - 62.3 - 75.0 - 88.2 - 102.3 (36.8-40.0)	1.0	220	3.0	3-8	3750.0	15.0	3=>8	8010.0	30.0
200943120810	ダ	左	1000	晴	稍重	15:20	東京スポーツ盃 		2009-12-8	9	船橋	2	(別定)		14	2500	7	14	390	7	2	160	3	2-14	3750	17	2-14	1,130	14	7-14	700	7	2-7	350	2	14=>2	13430	45	2-7-14	3680	12	14=>2=>7	36270	123			1,(2,14),12,7,11,(3,5),8,4,13,(6,9),10	(1,2),14,12,(7,11),5,(4,8),3,(6,13),9,10	11.8 - 10.9 - 11.5 - 12.2 - 13.6	11.8 - 22.7 - 34.2 - 46.4 - 60.0 (34.2-37.3)	7.0	120	1.0	2-8	4470.0	19.0	8=>2	13440.0	41.0
200943120901	ダ	左	1200	曇	稍重	10:20	2歳		2009-12-9	9	船橋	3	21万円未満		9	810	4	9	240	3	11	370	5	9-11	2540	13	9-11	730	9	1-9	2,420	24	1-11	2,500	26	9=>11	4810	17	1-9-11	16030	46	9=>11=>1	130290	309		(2,9,10,11),(5,8),1,6,4,7,3	2,(9,11),10,1,5,8,(4,7),6=3	2,9,11,(1,10),5,6,8,(4,7)=3	12.4 - 12.0 - 12.2 - 13.1 - 13.8 - 14.6	12.4 - 24.4 - 36.6 - 49.7 - 63.5 - 78.1 (36.6-41.5)	1.0	950	8.0	7-8	670.0	3.0	7=>8	960.0	3.0
200943120902	ダ	左	1500	曇	稍重	10:50	2歳		2009-12-9	9	船橋	3	21万円未満		1	170	1	1	140	1	4	220	5	1-4	1980	7	1-4	610	6	1-6	400	3	4-6	990	13	1=>4	2320	7	1-4-6	3220	10	1=>4=>6	12180	35	(1,3),4,6,9,5,8,(2,7)	134695827	(1,3),4,6,9,(5,8),2,7	(1,4),3,(6,9),(5,8),2,7	6.8 - 11.8 - 13.1 - 13.5 - 13.3 - 13.5 - 13.9 - 14.4	6.8 - 18.6 - 31.7 - 45.2 - 58.5 - 72.0 - 85.9 - 100.3 (31.7-41.8)	6.0	190	3.0	1-4	2250.0	8.0	1=>4	2650.0	11.0
200943120903	ダ	左	1500	曇	稍重	11:20	C3三		2009-12-9	9	船橋	3			10	170	1	10	140	1	9	2,610	12	9-10	15810	26	9-10	5,260	33	5-10	5,880	35	5-9	60,270	65	10=>9	25430	47	5-9-10	412520	154	10=>9=>5	484960	494	(3,9),11,7,(8,12),2,10,4,6,1,5	931171282104615	9,(3,11),7,(8,12,10),2,(4,6),5,1	9,(3,11),10,7,2,(12,4),8,6,5,1	6.8 - 12.2 - 12.8 - 12.9 - 12.7 - 13.3 - 13.8 - 14.9	6.8 - 19.0 - 31.8 - 44.7 - 57.4 - 70.7 - 84.5 - 99.4 (31.8-42.0)	5.0	2,370	10.0	7-7	9280.0	18.0	7=>7	10280.0	28.0
200943120904	ダ	左	1600	曇	稍重	11:50	C2五　六		2009-12-9	9	船橋	3			13	400	2	13	160	3	9	150	1	9-13	660	1	9-13	280	2	2-13	830	8	2-9	450	4	13=>9	1440	3	2-9-13	2000	3	13=>9=>2	8560	11	12,7,9,2,(13,8),(3,4),11,1,6,10,14,5	1279281311341106145	12,(7,9),(2,8),(13,11),3,(10,4),1,6,(14,5)	12,(7,9),13,(2,11),8,10,3,5,(14,4),1,6	12.4 - 12.9 - 12.8 - 12.9 - 12.6 - 13.2 - 13.5 - 13.7	12.4 - 25.3 - 38.1 - 51.0 - 63.6 - 76.8 - 90.3 - 104.0 (38.1-40.4)	2.0	230	5.0	6-8	280.0	1.0	8=>6	1060.0	2.0
200943120905	ダ	左	1200	曇	稍重	12:20	C2五　六		2009-12-9	9	船橋	3			2	150	1	2	100	1	12	100	2	2-12	190	1	2-12	150	1	2-4	260	3	4-12	380	6	2=>12	300	1	2-4-12	570	2	2=>12=>4	1130	2		2,12,6,9,(1,4),7,11,3,10,8	2,(12,9),4,6,1,(7,10),3,11,8	2,12,9,4,6,10,(1,7),3,11,8	12.5 - 12.1 - 12.0 - 12.1 - 12.7 - 12.8	12.5 - 24.6 - 36.6 - 48.7 - 61.4 - 74.2 (36.6-37.6)	4.0	150	4.0	2-8	190.0	1.0	2=>8	260.0	1.0
200943120906	ダ	左	1200	曇	稍重	12:55	C1三　四		2009-12-9	9	船橋	3			8	1830	6	8	390	6	4	850	8	4-8	16390	42	4-8	4,600	42	5-8	1,540	17	4-5	2,870	31	8=>4	54550	93	4-5-8	50800	104	8=>4=>5	378320	647		7,10,(2,11),9,3,5,1,8,4,6,12	(2,7),(10,11),3,9,(5,8),4,1,(6,12)	7,(2,10),11,(9,8),3,(5,4),1,6,12	12.3 - 11.4 - 11.6 - 12.6 - 13.3 - 13.7	12.3 - 23.7 - 35.3 - 47.9 - 61.2 - 74.9 (35.3-39.6)	5.0	200	4.0	4-6	4790.0	15.0	6=>4	9210.0	27.0
200943120907	ダ	左	1600	曇	稍重	13:30	C1三　四		2009-12-9	9	船橋	3			14	440	3	14	180	3	5	200	4	5-14	2410	10	5-14	1,300	13	11-14	600	5	5-11	710	8	14=>5	7020	27	5-11-14	4010	11	14=>5=>11	21100	58	5,6,1,14,(4,13),2,3,(7,11),10,9,(8,12)	5,6,1,14,13,4,3,2,(7,11),10,9,(8,12)	5,6,14,3,(1,13),11,2,10,7,(8,9,12),4	5,6,14,3,11,1,(2,10,13),(7,12),9,8,4	12.2 - 12.3 - 13.3 - 13.4 - 13.1 - 12.5 - 13.4 - 13.6	12.2 - 24.5 - 37.8 - 51.2 - 64.3 - 76.8 - 90.2 - 103.8 (37.8-39.5)	11.0	170	2.0	4-8	1780.0	9.0	8=>4	5250.0	20.0
