	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	馬連:的中	馬連:配当	馬連:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	枠連:的中	枠連:配当	枠連:人気	枠単:的中	枠単:配当	枠単:人気
201047090907	ダ	右	1400	晴	良	14:20	サラ系C10組		2010-9-9	9	笠松	4			6	5360	7	6	810	8	9	140	2	4.0	180	3.0	6-9	7120	14	6=>9	29690	36.0	4-6-9	16300	30.0	6=>9=>4	191400	205.0		10692134578.0	10629145378.0	61092413578.0			6-8	2780.0	7.0	6=>8	14250.0	17.0
201047090908	ダ	右	1400	晴	良	14:55	サラ系C13組特選		2010-9-9	9	笠松	4			2	130	1	2	100	1	3	100	2	6.0	130	3.0	2-3	170	1	2=>3	310	1.0	2-3-6	230	1.0	2=>3=>6	520	1.0		39101286475.0	39102168475.0	32910618475.0			2-3	170.0	1.0	2=>3	330.0	1.0
201047090909	ダ	右	1600	晴	良	15:30	高原特別 		2010-9-9	9	笠松	4			9	110	1	9	110	1	10	130	2	5.0	240	7.0	9-10	180	1	9=>10	210	1.0	5-9-10	2260	6.0	9=>10=>5	3460	10.0		9,10=2,5,7,4,8,6,3	9,10=2,5,7,4,8,6,3	9,10=5,2,4,7,6,8,3			8-8	160.0	1.0	8=>8	140.0	1.0
201047091001	ダ	右	800	晴	良	11:00	サラ系2歳3組牝馬		2010-9-10	9	笠松	5	牝		4	650	4	4	180	4	8	100	1	2.0	150	3.0	4-8	320	1	4=>8	1750	6.0	2-4-8	1060	3.0	4=>8=>2	6700	25.0				48321061957.0			4-7	750.0	2.0	4=>7	2620.0	11.0
201047091002	ダ	右	1400	晴	良	11:30	サラ系2歳2組		2010-9-10	9	笠松	5			8	540	3	8	170	3	9	170	4	3.0	460	6.0	8-9	940	4	8=>9	1650	8.0	3-8-9	5130	16.0	8=>9=>3	18040	64.0		8792351410.0	8793254110.0	8973524110.0			7-8	530.0	2.0	7=>8	570.0	1.0
201047091003	ダ	右	1400	晴	良	12:05	サラ系2歳1組		2010-9-10	9	笠松	5			7	1130	6	7	240	6	2	150	2	5.0	140	1.0	2-7	2100	9	7=>2	4640	24.0	2-5-7	1760	5.0	7=>2=>5	15360	56.0		73512961084.0	73512986104.0	75321896104.0			2-7	1580.0	11.0	7=>2	4270.0	25.0
201047091004	ダ	右	1400	晴	良	12:40	サラ系C5組		2010-9-10	9	笠松	5			2	140	1	2	100	1	7	170	3	8.0	220	4.0	2-7	970	2	2=>7	1440	3.0	2-7-8	2240	5.0	2=>7=>8	4890	13.0		721856394.0	721853694.0	728153649.0			2-7	920.0	3.0	2=>7	1370.0	4.0
201047091005	ダ	右	1400	晴	良	13:15	GoGo!!にいさん		2010-9-10	9	笠松	5			4	130	1	4	110	1	6	130	3	7.0	330	5.0	4-6	410	2	4=>6	350	2.0	4-6-7	1860	5.0	4=>6=>7	2950	9.0		489657123.0	486971523.0	467895123.0			4-6	350.0	2.0	4=>6	610.0	2.0
201047091006	ダ	右	1400	晴	良	13:50	サラ系B9・C3組		2010-9-10	9	笠松	5			2	1570	6	2	410	6	5	260	3	7.0	130	2.0	2-5	8980	13	2=>5	20920	30.0	2-5-7	4650	15.0	2=>5=>7	59160	107.0		25713910864.0	25739101864.0	25731091864.0			2-5	6530.0	12.0	2=>5	14500.0	21.0
201047091007	ダ	右	1400	晴	良	14:25	サラ系B8組		2010-9-10	9	笠松	5			8	150	1	8	120	1	3	160	3	1.0	480	8.0	3-8	330	2	8=>3	390	2.0	1-3-8	2040	9.0	8=>3=>1	3690	13.0		38956217410.0	38956127410.0	38615924710.0			3-7	330.0	2.0	7=>3	400.0	2.0
201047091008	ダ	右	1400	晴	良	15:00	サラ系B7組		2010-9-10	9	笠松	5			7	790	5	7	230	5	1	350	6	3.0	190	3.0	1-7	1540	7	7=>1	3380	14.0	1-3-7	2820	16.0	7=>1=>3	16200	64.0		13726810945	13726810945	1,3,7,2,6,9,8,10,4=5			1-7	1130.0	6.0	7=>1	2610.0	15.0
201047092101	ダ	右	1400	曇	良	11:00	サラ系3歳5組		2010-9-21	10	笠松	1			2	130	1	2	100	1	4	170	4	1.0	120	3.0	2-4	690	3	2=>4	870	3.0	1-2-4	670	3.0	2=>4=>1	2210	5.0		89274610135.0	82974611035.0	28746911053.0			2-4	780.0	3.0	2=>4	870.0	4.0
201047092102	ダ	右	1400	曇	良	11:25	サラ系3歳4組		2010-9-21	10	笠松	1			1	6360	9	1	1,920	10	3	290	4	2.0	590	7.0	1-3	14640	22	1=>3	84460	57.0	1-2-3	30230	46.0	1=>3=>2	621350	323.0		36179254108.0	36712945108.0	31762945108.0			1-3	24330.0	25.0	1=>3	71590.0	40.0
201047092103	ダ	右	1400	曇	良	11:55	サラ系3歳3組		2010-9-21	10	笠松	1			2	820	5	2	280	6	4	170	4	7.0	110	1.0	2-4	1340	6	2=>4	4500	15.0	2-4-7	1740	9.0	2=>4=>7	26000	73.0		47261810539.0	47610218539.0	47210185639.0			2-4	1410.0	6.0	2=>4	3770.0	15.0
201047092104	ダ	右	1400	曇	良	12:25	サラ系C16組		2010-9-21	10	笠松	1			4	360	2	4	150	2	9	280	4	3.0	320	5.0	4-9	1370	6	4=>9	2170	11.0	3-4-9	2000	9.0	4=>9=>3	10590	34.0		983472651.0	983472651.0	943872651.0			4-8	340.0	2.0	4=>8	750.0	5.0
201047092105	ダ	右	800	曇	良	12:55	サラ系C17組		2010-9-21	10	笠松	1			8	110	1	8	100	1	2	130	3	9.0	150	4.0	2-8	210	1	8=>2	190	1.0	2-8-9	270	1.0	8=>2=>9	400	1.0				89211036754.0			2-7	190.0	1.0	7=>2	180.0	1.0
201047092106	ダ	右	1400	曇	良	13:25	サラ系C15組		2010-9-21	10	笠松	1			7	200	1	7	240	4	3	330	5	1.0	840	6.0	3-7	280	1	7=>3	410	1.0	1-3-7	1620	5.0	7=>3=>1	4010	15.0		783162945.0	783129654.0	731892654.0			3-7	270.0	1.0	7=>3	370.0	1.0
201047092107	ダ	右	1600	曇	良	13:55	サラ系C6組		2010-9-21	10	笠松	1			3	160	1	3	130	2	10	110	1	1.0	190	4.0	3-10	330	1	3=>10	610	1.0	1-3-10	1010	2.0	3=>10=>1	2740	8.0		1263871049.0	1106238749.0	1013687294.0			3-8	320.0	1.0	3=>8	550.0	1.0
201047092108	ダ	右	1400	曇	良	14:25	サラ系C14組牝馬		2010-9-21	10	笠松	1	牝		6	240	2	6	130	3	7	210	4	3.0	120	2.0	6-7	940	5	6=>7	1150	7.0	3-6-7	460	2.0	6=>7=>3	3240	13.0		352691784.0	356271984.0	635721849.0			6-7	850.0	4.0	6=>7	1190.0	7.0
201047092109	ダ	右	1400	曇	良	14:55	サラ系3歳2組特選		2010-9-21	10	笠松	1			1	1420	5	1	190	4	6	140	3	8.0	120	1.0	1-6	710	3	1=>6	2230	9.0	1-6-8	580	2.0	1=>6=>8	5910	18.0		16103748295.0	16103874925.0	16810392754.0			1-6	590.0	3.0	1=>6	2810.0	9.0
201047092201	ダ	右	1400	晴	良	11:00	サラ系3歳9組		2010-9-22	10	笠松	2			10	130	1	10	110	1	3	1,740	8	2.0	390	3.0	3-10	15220	31	10=>3	11130	42.0	2-3-10	17410	31.0	10=>3=>2	52620	111.0		1024563981	1023456981	10,2,3,4,5,9,6,8=1			3-8	13680.0	17.0	8=>3	44430.0	31.0
201047092202	ダ	右	1400	晴	良	11:30	サラ系3歳8組		2010-9-22	10	笠松	2			4	210	2	4	100	2	8	100	1	2.0	100	3.0	4-8	190	1	4=>8	310	1.0	2-4-8	230	1.0	4=>8=>2	770	2.0		48321510967	48213510967	4,8,2,1,5,3,10,6,9=7			4-7	150.0	1.0	4=>7	450.0	2.0
201047092203	ダ	右	1400	晴	良	12:00	サラ系3歳7組		2010-9-22	10	笠松	2			6	150	1	6	110	1	3	200	5	10.0	160	4.0	3-6	1140	4	6=>3	1450	5.0	3-6-10	3660	13.0	6=>3=>10	9820	33.0		36981045217.0	36981045217.0	36910458271.0			3-6	800.0	4.0	6=>3	2050.0	6.0
201047092205	ダ	右	1400	晴	良	13:00	正美ちゃん誕生日記念		2010-9-22	10	笠松	2			6	1130	4	6	270	5	5	320	7	1.0	210	3.0	5-6	5760	20	6=>5	11520	36.0	1-5-6	4540	24.0	6=>5=>1	39440	130.0		16235947.0	16235947.0	16235947.0			5-6	6940.0	20.0	6=>5	9090.0	34.0
201047092301	ダ	右	800	雨	不良	11:00	稟治郎4歳誕生日記念		2010-9-23	10	笠松	3	牝		8	520	2	8	170	2	7	340	5	6.0	180	3.0	7-8	2970	9	8=>7	5010	19.0	6-7-8	2560	9.0	8=>7=>6	25660	49.0				8763109124.0			7-7	3260.0	9.0	7=>7	4720.0	14.0
201047092302	ダ	右	1400	雨	不良	11:30	千田直之初笠松来訪記		2010-9-23	10	笠松	3			6	140	1	6	100	1	9	160	3	3.0	120	2.0	6-9	790	3	6=>9	750	3.0	3-6-9	530	2.0	6=>9=>3	1670	5.0		63879425110.0	63978241510.0	63972845110.0			6-8	490.0	3.0	6=>8	530.0	2.0
201047092303	ダ	右	1400	雨	不良	12:00	絢子お誕生日おめでと		2010-9-23	10	笠松	3			8	440	3	8	320	4	5	340	5	6.0	300	3.0	5-8	1710	8	8=>5	4100	18.0	5-6-8	2580	11.0	8=>5=>6	22370	76.0		348296571.0	348259167.0	835249617.0			5-8	960.0	5.0	8=>5	1440.0	6.0
201047092304	ダ	右	1400	雨	不良	12:25	まねき馬倶楽部in笠		2010-9-23	10	笠松	3			1	220	1	1	110	3	6	140	4	3.0	100	1.0	1-6	3420	7	1=>6	4490	10.0	1-3-6	1060	3.0	1=>6=>3	8600	26.0		17846325.0	17864325.0	17863425.0								
201047092305	ダ	右	1400	雨	不良	12:55	楽天杯		2010-9-23	10	笠松	3			4	110	1	4	160	1	7	220	6	9.0	220	5.0	4-7	1100	4	4=>7	1650	6.0	4-7-9	7540	24.0	4=>7=>9	16740	50.0		14758629310.0	47158621093.0	47581692310.0			4-7	490.0	2.0	4=>7	550.0	1.0
201047092306	ダ	右	1600	雨	不良	13:25	「水素水36」新発売		2010-9-23	10	笠松	3			1	2370	5	1	200	4	3	200	5	6.0	170	2.0	1-3	3320	9	1=>3	6200	15.0	1-3-6	2670	9.0	1=>3=>6	31150	67.0		16837425.0	16783425.0	16734825.0								
201047092307	ダ	右	1400	雨	不良	14:00	ぎふ清流大会ミナモカ 		2010-9-23	10	笠松	3			8	660	4	8	240	4	9	330	7	2.0	160	2.0	8-9	4200	15	8=>9	10000	29.0	2-8-9	8620	25.0	8=>9=>2	103850	199.0		457192683.0	759812463.0	978512436.0			8-8	5190.0	16.0	8=>8	5980.0	18.0
201047092308	ダ	右	1400	雨	不良	14:35	JRA認定未勝利馬リ		2010-9-23	10	笠松	3			3	260	1	3	120	1	2	160	3	6.0	140	2.0	2-3	560	1	3=>2	990	1.0	2-3-6	630	1.0	3=>2=>6	2140	1.0		37592101648	23796514810	2,3,6,7,1,9,5,8=10			2-3	660.0	2.0	3=>2	1060.0	2.0
201047092309	ダ	右	1400	雨	不良	15:10	ミルクカップ		2010-9-23	10	笠松	3			2	110	1	2	100	1	4	130	3	9.0	110	2.0	2-4	440	2	2=>4	400	2.0	2-4-9	270	1.0	2=>4=>9	840	3.0		259734168.0	295743186.0	294571386.0			2-4	610.0	2.0	2=>4	490.0	2.0
201047092310	ダ	右	1600	雨	不良	15:45	秋分特別 		2010-9-23	10	笠松	3			4	960	4	4	180	2	7	300	5	8.0	200	4.0	4-7	5780	11	4=>7	4500	14.0	4-7-8	5660	14.0	4=>7=>8	81020	97.0		71248635.0	71482365.0	74813652.0								
201047101101	ダ	右	1400	晴	良	11:00	響け!なんくるないさ		2010-10-11	11	笠松	1			4	100	1	4	100	1	3	110	2	9.0	130	4.0	3-4	230	1	4=>3	230	1.0	3-4-9	270	1.0	4=>3=>9	670	2.0		943752681.0	943752681.0	493756281.0			3-4	250.0	1.0	4=>3	320.0	1.0
201047101102	ダ	右	1400	晴	良	11:30	笠松中学校3年C組還		2010-10-11	11	笠松	1			6	270	2	6	160	3	5	110	1	2.0	340	6.0	5-6	420	2	6=>5	930	4.0	2-5-6	1590	7.0	6=>5=>2	6970	22.0		956182347.0	956182347.0	569213847.0			5-6	400.0	1.0	6=>5	1260.0	5.0
201047101103	ダ	右	1400	晴	良	12:00	ずっと応援☆笠松けい		2010-10-11	11	笠松	1			6	3510	5	6	260	5	7	410	6	3.0	250	4.0	6-7	12670	24	6=>7	78020	56.0	3-6-7	14020	40.0	6=>7=>3	226020	283.0		169287543.0	169278534.0	619278534.0			6-7	16370.0	22.0	6=>7	30710.0	40.0
201047101104	ダ	右	1400	晴	良	12:55	冨田智&清美結婚7周		2010-10-11	11	笠松	1	牝		2	130	1	2	120	1	8	220	6	1.0	150	3.0	2-8	2240	9	2=>8	2770	12.0	1-2-8	1820	7.0	2=>8=>1	10140	30.0		281496537.0	284619537.0	281496537.0			2-8	1140.0	5.0	2=>8	1740.0	7.0
201047101105	ダ	右	800	晴	良	13:25	浅野愛馬会15周年記		2010-10-11	11	笠松	1			3	830	4	3	210	3	7	190	2	4.0	290	5.0	3-7	830	4	3=>7	1230	6.0	3-4-7	3540	10.0	3=>7=>4	12230	41.0				371649258.0			3-7	960.0	4.0	3=>7	1330.0	7.0
201047101107	ダ	右	1400	晴	良	14:25	田僧POG結成10周		2010-10-11	11	笠松	1			3	590	5	3	570	5	1	210	4				1-3	1080	5	3=>1	2630	14.0	1-2-3	2920	12.0	3=>1=>2	17990	67.0		7413256	7413526	7,1,3,4,2,5=6								
201047101108	ダ	右	1400	晴	良	15:00	サラ系2歳1組特別 		2010-10-11	11	笠松	1			4	1460	5	4	190	4	6	240	5	5.0	110	1.0	4-6	17380	22	4=>6	19430	32.0	4-5-6	6630	21.0	4=>6=>5	124450	148.0		54621873.0	54612783.0	54617832.0								
201047101109	ダ	右	1600	晴	良	15:35	ぎふ清流国体ミナモカ		2010-10-11	11	笠松	1			5	870	4	5	170	3	7	260	4	3.0	340	6.0	5-7	3060	10	5=>7	4280	16.0	3-5-7	7760	20.0	5=>7=>3	44080	107.0		578234169.0	578342619.0	573486219.0			5-7	2670.0	11.0	5=>7	7680.0	22.0
201047101201	ダ	右	1400	晴	良	11:00	サラ系2歳4組		2010-10-12	11	笠松	2			4	2170	6	4	230	6	5	110	1	3.0	110	2.0	4-5	1620	8	4=>5	3480	15.0	3-4-5	610	2.0	4=>5=>3	5770	20.0		37816254.0	37814562.0	34517862.0								
201047101202	ダ	右	1400	晴	良	11:30	サラ系2歳3組		2010-10-12	11	笠松	2			6	290	1	6	130	2	3	110	1	8.0	270	6.0	3-6	440	1	6=>3	740	2.0	3-6-8	1260	7.0	6=>3=>8	4190	11.0		36528471.0	36857421.0	36874125.0								
201047101203	ダ	右	1400	晴	良	12:00	清水彰・奈美結婚記念		2010-10-12	11	笠松	2			7	160	1	7	100	2	5	100	1	4.0	130	3.0	5-7	210	1	7=>5	240	1.0	4-5-7	280	1.0	7=>5=>4	670	1.0		573194682.0	573914682.0	7519482.0			5-7	210.0	1.0	7=>5	220.0	1.0
201047101204	ダ	右	1400	晴	良	12:30	サラ系3歳8組		2010-10-12	11	笠松	2			9	290	2	9	190	3	3	440	5	4.0	180	2.0	3-9	1890	9	9=>3	2120	8.0	3-4-9	880	5.0	9=>3=>4	4520	15.0		93624587.0	93624587.0	93248657.0			3-8	1920.0	9.0	8=>3	2150.0	9.0
201047101205	ダ	右	1400	晴	良	13:05	晴太郎&なを結婚記念		2010-10-12	11	笠松	2			9	660	2	9	120	2	4	100	1	6.0	170	4.0	4-9	180	1	9=>4	760	4.0	4-6-9	360	2.0	9=>4=>6	2370	9.0		489657132.0	489675132.0	489675132.0			4-8	150.0	1.0	8=>4	500.0	2.0
201047101206	ダ	右	1600	晴	良	13:40	サラ系C5組		2010-10-12	11	笠松	2			10	110	1	10	100	1	3	100	2	6.0	200	5.0	3-10	120	1	10=>3	140	1.0	3-6-10	450	3.0	10=>3=>6	800	4.0		6104721359.0	6107432195.0	1063724915.0			3-8	120.0	1.0	8=>3	170.0	1.0
201047101207	ダ	右	1400	晴	良	14:15	サラ系C6組		2010-10-12	11	笠松	2			9	610	4	9	140	4	10	100	1	1.0	130	3.0	9-10	340	2	9=>10	1180	4.0	1-9-10	580	3.0	9=>10=>1	4460	12.0		29105814637.0	29105814673.0	29108516473.0			8-8	320.0	2.0	8=>8	450.0	1.0
201047101208	ダ	右	1400	晴	良	14:50	サラ系B6組		2010-10-12	11	笠松	2			10	1480	6	10	880	9	6	180	2	5.0	420	6.0	6-10	2930	11	10=>6	8340	31.0	5-6-10	8520	28.0	10=>6=>5	78770	177.0		31085962147.0	31086592147.0	10635892147.0			6-8	510.0	2.0	8=>6	1370.0	6.0
201047101209	ダ	右	1600	晴	良	15:25	がんばれ笠松競馬		2010-10-12	11	笠松	2			3	180	1	3	120	1	10	230	6	4.0	160	4.0	3-10	1080	6	3=>10	1550	6.0	3-4-10	1460	7.0	3=>10=>4	5890	23.0		10391245687.0	10392514687.0	10342951678.0			3-8	420.0	1.0	3=>8	810.0	2.0
201047101210	ダ	右	1600	晴	良	16:00	竜神特別 		2010-10-12	11	笠松	2			9	400	2	9	180	3	4	160	2	5.0	300	4.0	4-9	1110	5	9=>4	1790	8.0	4-5-9	1840	8.0	9=>4=>5	7820	27.0		3491027518.0	3941075128.0	9431075128.0			4-8	830.0	4.0	8=>4	870.0	3.0
201047101301	ダ	右	1400	晴	良	11:00	サラ系3歳12組		2010-10-13	11	笠松	3			7	380	3	7	110	1	5	120	2	2.0	400	7.0	5-7	260	1	7=>5	720	2.0	2-5-7	2480	10.0	7=>5=>2	8300	26.0		356492781.0	354672981.0	573462891.0			5-7	370.0	1.0	7=>5	860.0	2.0
201047101302	ダ	右	1400	晴	良	11:25	サラ系3歳11組		2010-10-13	11	笠松	3			6	140	1	6	100	1	5	100	2	7.0	130	3.0	5-6	100	1	6=>5	160	1.0	5-6-7	370	2.0	6=>5=>7	590	2.0		567139428	567139428	6,5,7,3,1,9,4,2=8			5-6	100.0	1.0	6=>5	160.0	1.0
201047101303	ダ	右	1400	晴	良	11:55	サラ系3歳10組		2010-10-13	11	笠松	3			2	130	1	2	100	1	4	100	2	1.0	130	3.0	2-4	180	1	2=>4	280	1.0	1-2-4	270	1.0	2=>4=>1	660	1.0		264893751.0	264897351.0	284163597.0			2-4	200.0	1.0	2=>4	270.0	1.0
201047101305	ダ	右	1400	晴	良	12:55	愛Love笠松けいば		2010-10-13	11	笠松	3			6	220	2	6	110	1	7	170	5	9.0	110	2.0	6-7	1740	5	6=>7	2660	8.0	6-7-9	410	2.0	6=>7=>9	3530	10.0		978546132.0	975684132.0	976145832.0			6-7	1970.0	5.0	6=>7	1370.0	6.0
201047101306	ダ	右	1400	晴	良	13:25	サラ系C9組		2010-10-13	11	笠松	3			7	910	5	7	150	5	4	100	1	3.0	100	2.0	4-7	1140	5	7=>4	2440	10.0	3-4-7	360	1.0	7=>4=>3	4520	17.0		479351286.0	479351286.0	479352186.0			4-7	1630.0	5.0	7=>4	3180.0	10.0
201047101307	ダ	右	1600	晴	良	13:55	サラ系C7組		2010-10-13	11	笠松	3			6	3580	8	6	440	6	5	340	4	2.0	180	2.0	5-6	16770	22	6=>5	44720	42.0	2-5-6	16260	35.0	6=>5=>2	182090	203.0		264397581.0	263758491.0	267853194.0			5-6	16200.0	16.0	6=>5	109970.0	39.0
201047101308	ダ	右	1400	晴	良	14:30	サラ系C8組		2010-10-13	11	笠松	3			3	520	4	3	210	4	6	210	5	8.0	740	7.0	3-6	1510	9	3=>6	4580	20.0	3-6-8	9050	25.0	3=>6=>8	50120	118.0		67812935410.0	67821395410.0	67823159104.0			3-6	1790.0	10.0	3=>6	3170.0	18.0
201047101309	ダ	右	1800	晴	良	15:05	三番叟特別 		2010-10-13	11	笠松	3	(別定)		5	230	2	5	120	2	9	160	4	4.0	110	1.0	5-9	2480	9	5=>9	3740	12.0	4-5-9	770	3.0	5=>9=>4	8500	23.0		23594106187.0	35294186107.0	59342161087.0			5-8	2130.0	9.0	5=>8	2030.0	9.0
201047101310	ダ	右	1600	晴	良	15:40	サラ系A4・B3組特		2010-10-13	11	笠松	3			7	810	3	7	160	4	6	160	3	2.0	140	2.0	6-7	1100	5	7=>6	1560	6.0	2-6-7	700	1.0	7=>6=>2	5660	20.0		23517846.0	23547186.0	23541678.0								
201047101401	ダ	右	800	晴	良	11:00	サラ系2歳6組		2010-10-14	11	笠松	4			9	530	4	9	120	3	3	110	2	5.0	100	1.0	3-9	1220	6	9=>3	2960	12.0	3-5-9	820	3.0	9=>3=>5	5980	24.0				935827461.0			3-8	640.0	3.0	8=>3	1070.0	5.0
201047101402	ダ	右	1400	晴	良	11:30	サラ系2歳5組牝馬		2010-10-14	11	笠松	4	牝		2	230	1	2	130	1	3	160	3	5.0	740	8.0	2-3	430	1	2=>3	940	2.0	2-3-5	3300	10.0	2=>3=>5	10060	35.0		328157496.0	328157496.0	325174896.0			2-3	420.0	1.0	2=>3	830.0	1.0
201047101403	ダ	右	1400	晴	良	12:00	サラ系3歳15組		2010-10-14	11	笠松	4			7	160	1	7	130	1	1	140	2	4.0	590	7.0	1-7	170	1	7=>1	330	1.0	1-4-7	650	3.0	7=>1=>4	1570	3.0		791468253.0	794168253.0	719468523.0			1-7	200.0	1.0	7=>1	380.0	1.0
201047101404	ダ	右	1400	晴	良	12:30	サラ系3歳14組		2010-10-14	11	笠松	4			2	400	2	2	150	3	6	110	1	5.0	400	6.0	2-6	670	3	2=>6	2000	7.0	2-5-6	3260	10.0	2=>6=>5	17140	45.0		72436591.0	72564931.0	26754931.0			2-6	720.0	3.0	2=>6	1500.0	5.0
201047101405	ダ	右	1400	晴	良	13:00	サラ系3歳13組		2010-10-14	11	笠松	4			7	120	1	7	100	1	6	110	3	4.0	100	2.0	6-7	540	2	7=>6	760	2.0	4-6-7	530	2.0	7=>6=>4	1910	4.0		67914523.0	67915432.0	76413592.0			6-7	500.0	2.0	7=>6	930.0	4.0
201047101406	ダ	右	1400	晴	良	13:30	サラ系C15組		2010-10-14	11	笠松	4			2	140	1	2	100	1	8	140	3	10.0	120	2.0	2-8	400	2	2=>8	680	3.0	2-8-10	220	1.0	2=>8=>10	1090	3.0		81094217653.0	81092416753.0	10829416357.0			2-7	440.0	2.0	2=>7	640.0	3.0
201047101407	ダ	右	1600	晴	良	14:00	サラ系C10組		2010-10-14	11	笠松	4			4	130	1	4	100	1	8	110	2	1.0	130	4.0	4-8	160	1	4=>8	180	1.0	1-4-8	430	2.0	4=>8=>1	810	2.0		478392156.0	487931526.0	489173562.0			4-8	130.0	1.0	4=>8	180.0	1.0
201047101408	ダ	右	1400	晴	良	14:35	サラ系C11・14組		2010-10-14	11	笠松	4			7	700	4	7	170	4	3	120	2	6.0	100	1.0	3-7	1230	7	7=>3	3150	16.0	3-6-7	900	3.0	7=>3=>6	7510	25.0		849376125.0	849376215.0	894367215.0			3-7	1310.0	8.0	7=>3	2660.0	16.0
201047101409	ダ	右	1600	晴	良	15:10	サラ系C13組特選		2010-10-14	11	笠松	4			3	230	1	3	120	1	6	170	5	7.0	150	3.0	3-6	690	3	3=>6	1270	4.0	3-6-7	1200	4.0	3=>6=>7	5220	15.0		36841072915.0	36841072915.0	36871042915.0			3-6	770.0	4.0	3=>6	1800.0	10.0
201047101410	ダ	右	1400	晴	良	16:15	イチイの木特別 		2010-10-14	11	笠松	4			5	870	6	5	350	5	7	200	3	9.0	160	2.0	5-7	3550	14	5=>7	9060	29.0	5-7-9	4460	18.0	5=>7=>9	54720	131.0		647152398.0	647519328.0	465739128.0			5-7	4510.0	16.0	5=>7	10280.0	33.0
201047101501	ダ	右	1400	晴	良	11:00	サラ系3歳3組		2010-10-15	11	笠松	5			2	350	2	2	180	3	7	240	4	1.0	580	5.0	2-7	830	4	2=>7	1080	5.0	1-2-7	3890	8.0	2=>7=>1	9680	30.0		379146285.0	379162485.0	379162485.0			2-7	790.0	4.0	2=>7	1260.0	5.0
201047101502	ダ	右	1400	曇	良	11:30	サラ系C4組		2010-10-15	11	笠松	5			9	670	4	9	130	4	1	100	1	2.0	100	2.0	1-9	1300	7	9=>1	2180	10.0	1-2-9	420	1.0	9=>1=>2	4430	17.0		176928534.0	176298435.0	179264835.0			1-8	660.0	3.0	8=>1	2250.0	9.0
201047101503	ダ	右	1400	曇	良	12:00	サラ系B8・C3組		2010-10-15	11	笠松	5			7	250	2	7	130	2	3	100	1	1.0	820	9.0	3-7	370	2	7=>3	750	3.0	1-3-7	18830	29.0	7=>3=>1	36170	80.0		371852694.0	371526849.0	371526489.0			3-7	360.0	2.0	7=>3	630.0	2.0
201047101504	ダ	右	1600	曇	良	12:30	サラ系C2組特選		2010-10-15	11	笠松	5			4	110	1	4	100	1	8	210	5	9.0	1,390	9.0	4-8	440	2	4=>8	560	3.0	4-8-9	10400	18.0	4=>8=>9	12480	31.0		849162735.0	849162753.0	486915723.0			4-8	310.0	2.0	4=>8	630.0	3.0
201047101505	ダ	右	1400	曇	良	13:00	サラ系3歳2組特選		2010-10-15	11	笠松	5			6	270	2	6	100	1	9	210	5	4.0	120	2.0	6-9	830	4	6=>9	1000	4.0	4-6-9	420	2.0	6=>9=>4	2320	6.0		498672513.0	498672513.0	497682351.0			6-8	580.0	3.0	6=>8	640.0	3.0
201047101506	ダ	右	1400	晴	良	13:30	サラ系3歳1組特別 		2010-10-15	11	笠松	5			2	400	3	2	190	4	6	210	6	4.0	120	1.0	2-6	1140	6	2=>6	1940	9.0	2-4-6	690	2.0	2=>6=>4	5270	15.0		26854971031.0	26845937101.0	26459837101.0			2-6	870.0	4.0	2=>6	2570.0	13.0
201047101507	ダ	右	1600	晴	良	14:05	絵馬特別 		2010-10-15	11	笠松	5			5	170	1	5	120	1	3	250	3				3-5	700	2	5=>3	660	3.0	3-5-6	200	1.0	5=>3=>6	1290	4.0		7563142.0	7561342.0	5673124.0								
201047102501	ダ	右	1400	曇	不良	11:00	サラ系2歳4組		2010-10-25	12	笠松	1			5	140	1	5	120	1	8	170	3	6.0	220	5.0	5-8	410	2	5=>8	530	1.0	5-6-8	1790	7.0	5=>8=>6	5880	19.0		589637142.0	586937412.0	586793412.0			5-8	320.0	2.0	5=>8	330.0	1.0
201047102502	ダ	右	1400	曇	不良	11:25	サラ系2歳3組		2010-10-25	12	笠松	1			9	550	3	9	150	4	1	120	1	7.0	140	3.0	1-9	270	1	9=>1	1260	5.0	1-7-9	1420	6.0	9=>1=>7	9370	35.0		9583710216.0	9511078263.0	9157102683.0			1-8	190.0	1.0	8=>1	690.0	3.0
201047102503	ダ	右	1400	曇	不良	11:55	愛Love笠松けいば		2010-10-25	12	笠松	1			3	160	1	3	110	1	7	270	5	4.0	140	3.0	3-7	1540	5	3=>7	1650	5.0	3-4-7	1320	5.0	3=>7=>4	4700	15.0		34107189562.0	34107198562.0	34107198562.0			3-7	1120.0	5.0	3=>7	1670.0	6.0
