	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	馬連:的中	馬連:配当	馬連:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	枠連:的中	枠連:配当	枠連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気
201253090806	ダ	右	1250	晴	良	14:20	秋明菊特別 		2012-9-8	10	福山	3	(馬齢)		2	120	1	2.0	100	1.0	1.0	210	4.0	5.0	200	3.0	1-2	530	1	2=>1	540	1	1-2-5	1070	3	2=>1=>5	2310	2	5,8,2,4,6,(3,1,7)	52864173	52684173	(5,2),1,6,4,3,7,8														
201253090807	ダ	右	1250	晴	良	14:55	われもこう特別 		2012-9-8	10	福山	3	(馬齢)		3	750	2	3.0	140	2.0	4.0	190	3.0				3-4	540	3	3=>4	740	4	3-4-8	190	1	3=>4=>8	1920	5	3,(6,8),4,1,(5,2)	3,8,6,4,1-2-5	3,8,4,1,6,2-5	3,8,4,1,(6,2),5														
201253090808	ダ	右	1250	晴	良	15:30	いちじく特別 		2012-9-8	10	福山	3	(馬齢)		2	140	1	2.0	110	1.0	4.0	170	3.0				2-4	370	2	2=>4	670	3	2-3-4	320	2	2=>4=>3	1160	4	4,2,3,6,(5,1)	4,2,3,6,1-5	4,2,3,6,1-5	4,2,3,1,6-5														
201253090809	ダ	右	1250	晴	良	16:05	JRA認定エリートス		2012-9-8	10	福山	3	(馬齢)		3	130	1	3.0	100	2.0	2.0	100	1.0				2-3	140	1	3=>2	220	1	2-3-4	170	1	3=>2=>4	320	1	3,(4,5,6),8,2	364582	3-4,6,(5,2),8	3-4,2,6-5,8														
201253090810	ダ	右	1250	晴	良	16:40	白露特別 		2012-9-8	10	福山	3	(馬齢)		1	160	1	1.0	110	1.0	3.0	160	2.0				1-3	390	2	1=>3	540	2	1-3-7	480	3	1=>3=>7	1700	5	2614375	2-(1,6),7,4,3,5	2137564	2,(3,1),7,5,4-6														
201253090811	ダ	右	1250	晴	良	17:15	ながつきスプリント		2012-9-8	10	福山	3	(馬齢)		8	600	3	8.0	160	3.0	2.0	110	2.0	1.0	310	4.0	2-8	450	2	8=>2	1680	5	1-2-8	910	3	8=>2=>1	7690	22	2,(1,3),6,8,10,5,9,4,7	2,(1,3),8,6,10,9,5,4,7	2,(1,3),8,6,10,9,5,4,7	28136910574														
201253091601	ダ	右	1250	曇	良	11:50	「オープニングとく戦		2012-9-16	11	福山	2	(馬齢)		5	110	1	5.0	100	1.0	6.0	170	3.0	4.0	210	4.0	5-6	770	3	5=>6	760	3	4-5-6	980	4	5=>6=>4	1880	7	7,(4,5),6,1,8,2,3	7,5,4,6-1,(2,8),3	(7,5),4,6-1,(2,8,3)	54671328														
201253091602	ダ	右	1250	曇	良	12:25	3歳条件4		2012-9-16	11	福山	2	(馬齢)		8	270	2	8.0	110	1.0	5.0	210	5.0	4.0	120	2.0	5-8	2100	7	8=>5	2390	11	4-5-8	1410	6	8=>5=>4	10170	32	(8,3),5,6,7,2,1,4	83567124	8,3,5,1,6,4,7-2	8,3,5,1,4,6,7-2														
201253091603	ダ	右	1250	曇	良	13:00	B3二		2012-9-16	11	福山	2	(馬齢)		2	230	1	2.0	100	1.0	3.0	110	2.0				2-3	210	1	2=>3	330	1	1-2-3	670	3	2=>3=>1	1240	3	(5,6),2,(1,3),4	5,6,2,(1,3)-4	5,2,1,(6,3)-4	(5,2),(1,3),4,6														
201253091604	ダ	右	1250	曇	良	13:35	B3一		2012-9-16	11	福山	2	(馬齢)		2	1770	6	2.0	240	3.0	4.0	130	1.0				2-4	620	3	2=>4	3080	14	1-2-4	840	2	2=>4=>1	9100	33	1347256	1347265	1472365	1,(7,4),2,6,3,5														
201253091605	ダ	右	1250	曇	良	14:10	C2三・C3		2012-9-16	11	福山	2	(馬齢)		6	150	1	6.0	120	1.0	3.0	190	3.0				3-6	470	2	6=>3	600	2	1-3-6	790	3	6=>3=>1	1550	4	3,5,2,6,1-4	3,5,6,2,1-4	3,6,5,1,2=4	3,6,1,5,2=4														
201253091606	ダ	右	1130	曇	良	14:50	C2二		2012-9-16	11	福山	2	(馬齢)		1	250	1	1.0	120	1.0	2.0	160	2.0				1-2	380	2	1=>2	540	2	1-2-6	350	1	1=>2=>6	1240	2	6,1,(2,3),7,4,5	6,1,(3,7),2,4,5	6,1,7,2,3,(5,4)	6,1,(2,7),5,3,4														
201253091607	ダ	右	1250	曇	良	15:30	C2一		2012-9-16	11	福山	2	(馬齢)		6	140	1	6.0	100	1.0	5.0	120	2.0				5-6	160	1	6=>5	290	1	4-5-6	2290	8	6=>5=>4	5980	19	4562713	4526713	4,5,6,2,(3,7),1	4,5,6,2,3,(7,1)														
201253091608	ダ	右	1600	曇	良	16:10	ふじばかま特別B2二 		2012-9-16	11	福山	2	(馬齢)		1	830	4	1.0	430	5.0	7.0	220	2.0				1-7	2270	6	1=>7	8240	18	1-5-7	640	5	1=>7=>5	13830	34	1,7,5,8,6,3-4	1,7,5,8,6,3-4	1,7,5,8,(6,3)-4	1,7,5,(6,3),8-4														
201253091609	ダ	右	1600	曇	良	16:50	おみなえし特別B1二 		2012-9-16	11	福山	2	(馬齢)		5	11940	8	5.0	2,600	8.0	3.0	270	5.0	6.0	100	1.0	3-5	11690	23	5=>3	31600	48	3-5-6	8880	26	5=>3=>6	106070	184	5,6,7,3,(1,2),8,4	5,6,3,7,(1,2),(4,8)	56371248	56374128														
201253091610	ダ	右	1600	曇	良	17:30	紫苑特別A3・B1一 		2012-9-16	11	福山	2	(別定)		7	340	2	7.0	140	1.0	1.0	190	4.0	9.0	540	7.0	1-7	880	5	7=>1	1570	5	1-7-9	6080	24	7=>1=>9	20050	55	79110234568	7,9,1,10,2,(4,3,5),6,8	7,9-1,10,2,5,4,6,3,8	79110265483														
201253092201	ダ	右	1250	晴	良	11:55	「オープニングとく戦		2012-9-22	11	福山	3	(馬齢)		7	150	1	7.0	100	1.0	4.0	150	2.0				4-7	230	1	7=>4	290	1	1-4-7	270	1	7=>4=>1	610	2	2736145	(2,7),3,6-1,4,5	(2,7),3,6-1,4-5	7,2,(6,4),3,1,5														
201253092202	ダ	右	1600	晴	良	12:30	3歳条件2		2012-9-22	11	福山	3	(馬齢)		5	140	1	5.0	100	1.0	4.0	130	2.0				4-5	210	1	5=>4	290	1	2-4-5	1280	4	5=>4=>2	3860	13	24351	2,4,(3,5),1	(2,4),5,3,1	(4,5),2,1,3														
201253092203	ダ	右	1250	晴	良	13:05	C2三・C3		2012-9-22	11	福山	3	(馬齢)		6	160	1	6.0	120	1.0	4.0	150	3.0				4-6	190	1	6=>4	300	1	1-4-6	970	4	6=>4=>1	1610	6	235164	235164	(2,3),(5,6),1,4	635214														
201253092204	ダ	右	1250	晴	良	13:40	C2二		2012-9-22	11	福山	3	(馬齢)		6	170	1	6.0	140	2.0	4.0	140	1.0				4-6	180	1	6=>4	270	1	3-4-6	360	2	6=>4=>3	740	1	5,6,(1,2,4),3	5,6,(1,2,4),3	(5,6),2,4,1,3	6,(5,2,4),3,1														
201253092205	ダ	右	1250	晴	良	14:15	3歳条件4		2012-9-22	11	福山	3	(馬齢)		7	120	1	7.0	100	1.0	3.0	140	3.0	2.0	300	5.0	3-7	910	4	7=>3	1370	4	2-3-7	870	3	7=>3=>2	3270	12	7,(3,8),2,5,6,1-4	7,3,8,2,5,6,1-4	7,3,8,2,5,6,1-4	7,3,2,8,5,1,6-4														
201253092206	ダ	右	1250	晴	良	14:55	3歳条件3		2012-9-22	11	福山	3	(馬齢)		8	310	2	8.0	100	3.0	3.0	100	1.0	1.0	100	2.0	3-8	160	1	8=>3	650	2	1-3-8	280	1	8=>3=>1	1360	4	14873652	14876352	14837652	1,8,3,4,(7,5,6),2														
201253092207	ダ	右	1250	晴	良	15:35	馬肥ゆる秋特別B2三 		2012-9-22	11	福山	3	(馬齢)		3	300	2	3.0	220	4.0	7.0	570	6.0	8.0	430	5.0	3-7	1440	10	3=>7	3120	17	3-7-8	1860	9	3=>7=>8	12960	56	8,5,3,7,(2,6),1,4	8,(5,7),3,6,2,1-4	8,(5,7),3,(6,1),2=4	(8,7),5,3,6,1-2-4														
201253092208	ダ	右	1600	晴	良	16:15	3歳スーパーマイル3		2012-9-22	11	福山	3	(馬齢)		1	270	2	1.0	100	1.0	3.0	200	4.0	5.0	290	7.0	1-3	650	2	1=>3	1190	2	1-3-5	2770	12	1=>3=>5	8250	21	136954287	136954287	1,3,9,6,5,4,(2,7,8)	1,(3,9),5,6,4,7,8,2														
201253092209	ダ	右	1250	晴	良	16:50	秋分の日特別B2二 		2012-9-22	11	福山	3	(馬齢)		9	190	1	9.0	140	2.0	3.0	180	4.0	4.0	310	5.0	3-9	720	2	9=>3	1070	3	3-4-9	3540	9	9=>3=>4	8280	22	5,7,(3,4,9),1,6,(2,8)	795431682	794351682	(7,9),(4,3),1,2,6,8,5														
201253092210	ダ	右	1250	晴	良	17:30	JRA認定エリートス		2012-9-22	11	福山	3	(馬齢)		10	180	1	10.0	100	1.0	8.0	100	2.0	3.0	150	3.0	8-10	280	1	10=>8	350	2	3-8-10	260	1	10=>8=>3	620	1	8,4,5,10,(1,3,9),2-7-6	8,5,10,4,3,9,2,1-7,6	8,10,5,3,9,2,4,1-6,7	(8,10)-(5,3),2,9,1,6-4,7														
201253092301	ダ	右	1600	曇	良	11:50	「オープニングとく戦		2012-9-23	11	福山	4	(馬齢)		2	100	1	2.0	100	1.0	3.0	150	3.0				2-3	210	2	2=>3	340	2	2-3-4	440	3	2=>3=>4	830	4	34125	34125	34215	34215														
201253092302	ダ	右	1600	晴	良	12:25	B3二		2012-9-23	11	福山	4	(馬齢)		5	1100	4	5.0	490	4.0	4.0	330	2.0				4-5	1470	7	5=>4	4450	13	3-4-5	2620	9	5=>4=>3	29750	56	134625	134625	(1,3),4,6,5,2	(1,3),4,5,6,2														
201253092303	ダ	右	1600	晴	良	13:00	セプテンバーマイルB		2012-9-23	11	福山	4	(馬齢)		3	1100	4	3.0	150	2.0	5.0	160	3.0				3-5	430	2	3=>5	1510	7	1-3-5	1340	5	3=>5=>1	8500	29	123456	123456	1,(2,5),3,4,6	(1,5),3,2,6,4														
201253092304	ダ	右	1130	晴	良	13:35	3歳条件6		2012-9-23	11	福山	4	(馬齢)		4	140	1	4.0	120	1.0	7.0	270	4.0				4-7	380	2	4=>7	570	2	2-4-7	340	2	4=>7=>2	1060	3	7,4,(1,2),(5,6),3	7,4,2,(5,6),(1,3)	7,4-2,(5,6),3,1	(7,4),2-5,6,1,3														
201253092305	ダ	右	1250	晴	良	14:10	3歳条件5		2012-9-23	11	福山	4	(馬齢)		4	740	4	4.0	110	3.0	5.0	110	2.0	2.0	100	1.0	4-5	430	2	4=>5	1130	5	2-4-5	240	1	4=>5=>2	1750	6	24653817	2,4,6,5,(3,8),1,7	24568137	4,2,5,6,8,1-3,7														
201253092306	ダ	右	1250	晴	良	14:50	C1四		2012-9-23	11	福山	4	(馬齢)		3	120	1	3.0	200	2.0	4.0	420	3.0				3-4	330	3	3=>4	460	3	3-4-6	520	3	3=>4=>6	1170	5	4613257	4613275	4631275	4,6,3,1,2,7-5														
201253092901	ダ	右	1250	曇	良	11:50	「オープニングとく戦		2012-9-29	11	福山	5	(馬齢)		8	130	1	8.0	100	1.0	2.0	130	3.0	7.0	190	4.0	2-8	600	3	8=>2	880	4	2-7-8	1410	5	8=>2=>7	3320	10	8,7,2,(4,9),1,5,3,6	872491536	872419536	872145396			2-8	540.0	2.0	2-8	330.0	2.0	7-8	350.0	3.0	2-7	970.0	10.0
201253092902	ダ	右	1250	曇	良	12:25	3歳条件5		2012-9-29	11	福山	5	(馬齢)		10	180	1	10.0	110	1.0	2.0	130	3.0	8.0	110	2.0	2-10	670	4	10=>2	890	4	2-8-10	760	4	10=>2=>8	2450	6	10,(2,3),8,1,9,5,6,7-4	10,3,(2,8),1,9,5,6,7=4	10,3,2,8,9,1,5,7,6=4	10,8,2,9,1,5,3,7,6=4			2-8	570.0	4.0	2-10	300.0	3.0	8-10	170.0	1.0	2-8	400.0	5.0
201253092903	ダ	右	1250	曇	良	13:00	3歳条件4		2012-9-29	11	福山	5	(馬齢)		9	750	3	9.0	150	2.0	5.0	170	4.0	10.0	100	1.0	5-9	1180	5	9=>5	4230	12	5-9-10	540	3	9=>5=>10	6170	20	5,9,6,10,1,8,(2,7),4	5,9,6,10,(1,8),7,2,4	5910671824	5,9,10,7,6,4,(1,2,8)			5-8	320.0	2.0	5-9	560.0	7.0	9-10	190.0	2.0	5-10	260.0	4.0
201253092904	ダ	右	1250	曇	良	13:35	3歳条件1		2012-9-29	11	福山	5	(馬齢)		2	290	2	2.0	110	2.0	4.0	100	1.0	1.0	230	5.0	2-4	310	2	2=>4	760	3	1-2-4	1100	3	2=>4=>1	3770	13	9,5,(1,2),7,4,3,6,8	951247368	925417368	(2,4),9,1,5,7,3,8,6			2-4	250.0	1.0	2-4	170.0	2.0	1-2	680.0	9.0	1-4	260.0	3.0
201253092905	ダ	右	1250	曇	良	14:10	C2二・C3		2012-9-29	11	福山	5	(馬齢)		4	880	3	4.0	240	4.0	6.0	100	1.0	10.0	310	6.0	4-6	660	3	4=>6	1930	7	4-6-10	600	2	4=>6=>10	7020	23	8,5,(9,10),6,4,7,(1,2),3	8,(5,10),9,6,4,7,1,2,3	58104692173	(10,6),4,5,1,2,9,7,8,3			4-6	370.0	3.0	4-6	220.0	3.0	4-10	540.0	6.0	6-10	210.0	2.0
201253092906	ダ	右	1250	曇	良	14:50	C2一		2012-9-29	11	福山	5	(馬齢)		8	190	1	8.0	210	3.0	3.0	120	2.0	1.0	820	8.0	3-8	1000	3	8=>3	1240	5	1-3-8	10040	19	8=>3=>1	27150	57	3781102564	3,(7,8),1,10,2,5,6,4	3817102564	(3,8),1,(7,10),2,5,6,4			3-7	520.0	3.0	3-8	260.0	3.0	1-8	870.0	13.0	1-3	1,780	17.0
201253092907	ダ	右	1600	曇	良	15:30	すすき特別B2二 		2012-9-29	11	福山	5	(馬齢)		4	140	1	4.0	140	1.0	1.0	200	3.0				1-4	340	1	4=>1	410	1	1-3-4	880	4	4=>1=>3	1410	4	6342157	6,3,4,2,(1,5),7	4631527	4631257						1-4	210.0	2.0	3-4	290.0	4.0	1-3	400	8.0
201253092908	ダ	右	1600	雨	良	16:10	葛特別B1二・B2一 		2012-9-29	11	福山	5	(馬齢)		3	450	2	3.0	210	2.0	1.0	450	3.0				1-3	1300	7	3=>1	3250	13	1-3-7	2720	12	3=>1=>7	14980	61	6715324	6,7,1,(2,3,5),4	(6,1),7,3,4,5,2	(6,1),3,7,4,5,2						1-3	450.0	8.0	3-7	710.0	14.0	1-7	400	7.0
201253093001	ダ	右	1250	雨	不良	11:50	「オープニングとく戦		2012-9-30	11	福山	6	(馬齢)		10	1230	2	10.0	150	3.0	5.0	100	1.0	1.0	370	7.0	5-10	340	2	10=>5	2130	6	1-5-10	1440	6	10=>5=>1	15240	37	5,(4,6),2,10,1,9,7,3-8	5,4,(6,10),(1,2),7,9,3-8	51041762938	51041739268			5-8	280.0	2.0	5-10	170.0	1.0	1-10	670.0	7.0	1-5	440	5.0
201253093002	ダ	右	1130	雨	不良	12:25	C1五		2012-9-30	11	福山	6	(馬齢)		5	290	2	5.0	260	3.0	3.0	500	6.0	1.0	330	4.0	3-5	2510	7	5=>3	5680	12	1-3-5	14590	20	5=>3=>1	76440	91	75368412	75384612	7,5,3,8,4,(6,1),2	53784126						3-5	880.0	8.0	1-5	1,850	11.0	1-3	3,470	21.0
201253100601	ダ	右	1250	曇	良	12:10	「オープニングとく戦		2012-10-6	12	福山	1	(馬齢)		4	130	1	4.0	110	1.0	2.0	420	6.0				2-4	1510	5	4=>2	1640	6	2-4-5	4830	12	4=>2=>5	10770	28	7456321	7,4,6,5,(3,2),1	7465231	4,7,(5,2),(6,1),3						2-4	470.0	6.0	4-5	450	5.0	2-5	2,030	17.0
201253100602	ダ	右	1250	曇	良	12:45	3歳条件6		2012-10-6	12	福山	1	(馬齢)		2	140	1	2.0	100	2.0	6.0	100	1.0				2-6	150	1	2=>6	250	1	2-3-6	470	2	2=>6=>3	930	4	236154	236154	236154	2,6,3-1,5,4						2-6	100.0	1.0	2-3	270	4.0	3-6	290	5.0
201253100603	ダ	右	1250	曇	良	13:20	3歳条件5		2012-10-6	12	福山	1	(馬齢)		3	120	1	3.0	120	1.0	6.0	170	3.0				3-6	230	1	3=>6	330	1	3-4-6	150	1	3=>6=>4	480	1	6,3,(1,2,4),5	631425	634152	(6,3),4-5,1,2						3-6	110.0	1.0	3-4	130	2.0	4-6	130	3.0
201253100604	ダ	右	1250	曇	良	13:55	ルーキーシリーズ第七		2012-10-6	12	福山	1	(馬齢)		1	110	1	1.0	100	1.0	3.0	120	2.0				1-3	210	1	1=>3	210	1	1-3-7	240	1	1=>3=>7	480	1	1,7,6,5,3,(2,4)	1765324	1736524	1,7,3,6-5,2-4						1-3	120.0	1.0	1-7	150	2.0	3-7	150	3.0
201253100605	ダ	右	1600	曇	良	14:30	B3二		2012-10-6	12	福山	1	(馬齢)		5	240	2	5.0	110	1.0	6.0	130	2.0				5-6	230	1	5=>6	520	3	3-5-6	140	1	5=>6=>3	720	2	163524	1,6,3,5,(2,4)	163524	615324						5-6	120.0	1.0	3-5	160	3.0	3-6	140	2.0
201253100701	ダ	右	1250	晴	良	11:20	「オープニングとく戦		2012-10-7	12	福山	2	(馬齢)		6	110	1	6.0	110	1.0	3.0	1,720	6.0				3-6	1430	4	6=>3	1760	6	2-3-6	810	4	6=>3=>2	3160	10	6,3,1,5,(2,4)	6-3,1,2,4,5	6-3,1,4,2,5	6-3,(2,1),4,5						3-6	460.0	6.0	2-6	110	1.0	2-3	660	10.0
201253100702	ダ	右	1250	晴	良	11:55	3歳条件2		2012-10-7	12	福山	2	(馬齢)		2	2320	6	2.0	790	6.0	6.0	430	4.0				2-6	1930	7	2=>6	5050	16	2-4-6	1730	6	2=>6=>4	14650	47	1427653	1427653	1,4,(2,6,7),5,3	1,(2,4,6),7,5,3						2-6	650.0	8.0	2-4	250	3.0	4-6	320	5.0
201253100703	ダ	右	1250	晴	良	12:30	3歳条件1		2012-10-7	12	福山	2	(馬齢)		6	100	1	6.0	100	1.0	7.0	160	2.0				6-7	250	1	6=>7	400	2	4-6-7	250	1	6=>7=>4	780	1	6,3,5,1,7,(2,4)	6317524	6713452	6,7,4,1,(2,3,5)						6-7	120.0	1.0	4-6	140	2.0	4-7	240	3.0
201253100704	ダ	右	1250	晴	良	13:05	C1四		2012-10-7	12	福山	2	(馬齢)		6	130	1	6.0	110	1.0	1.0	140	2.0				1-6	410	3	6=>1	580	3	1-3-6	330	2	6=>1=>3	880	3	236145	236145	236145	632154						1-6	130.0	2.0	3-6	110	1.0	1-3	250	5.0
201253101301	ダ	右	1250	晴	良	11:20	「オープニングとく戦		2012-10-13	12	福山	3	(馬齢)		5	110	1	5.0	110	2.0	3.0	500	5.0	8.0	340	3.0	3-5	470	2	5=>3	440	2	3-5-8	1170	4	5=>3=>8	2440	9	5,6,9,3,1,2,8,(4,7)	563912847	5,6,3,9,(1,8),2,4,7	536814297			3-5	500.0	3.0	3-5	350.0	2.0	5-8	420	3.0	3-8	980	10.0
201253101302	ダ	右	1250	晴	良	11:55	C1三		2012-10-13	12	福山	3	(馬齢)		8	340	2	8.0	210	2.0	5.0	440	4.0	7.0	4,190	8.0	5-8	1000	4	8=>5	1870	7	5-7-8	20960	35	8=>5=>7	57070	123	86374512	86374512	86375421	86735421						5-8	470.0	4.0	7-8	1,670	19.0	5-7	2,650	24.0
201253101303	ダ	右	1250	晴	良	12:30	C1二		2012-10-13	12	福山	3	(馬齢)		1	160	1	1.0	120	3.0	4.0	110	1.0	8.0	230	5.0	1-4	190	1	1=>4	280	1	1-4-8	390	1	1=>4=>8	590	1	41267385	4,1,2,3,(6,7),8,5	41328756	4,1,3,(8,2),5,7,6						1-4	150.0	1.0	1-8	240	3.0	4-8	320	5.0
201253101304	ダ	右	1250	晴	良	13:05	JRA認定エリートス		2012-10-13	12	福山	3	(馬齢)		3	120	1	3.0	110	1.0	4.0	110	2.0	5.0	130	3.0	3-4	150	1	3=>4	190	1	3-4-5	270	1	3=>4=>5	450	1	3,6,4,5,2,(7,8),1	36452817	3,(4,6,5),2,8,1,7	34528167						3-4	130.0	1.0	3-5	160	2.0	4-5	190	3.0
201253101305	ダ	右	1600	晴	良	13:40	秋晴れ特別B2二 		2012-10-13	12	福山	3	(馬齢)		7	130	1	7.0	170	2.0	4.0	270	3.0				4-7	400	2	7=>4	430	2	1-4-7	400	1	7=>4=>1	1460	2	3461275	3461275	(3,4),7,6,1,5,2	(4,7),3,6,1,5,2						4-7	230.0	2.0	1-7	170	1.0	1-4	320	4.0
201253101306	ダ	右	1600	晴	良	14:20	豊穣特別B1二・B2 		2012-10-13	12	福山	3	(馬齢)		4	350	2	4.0	110	3.0	2.0	100	1.0	5.0	100	2.0	2-4	250	1	4=>2	630	3	2-4-5	550	2	4=>2=>5	2830	8	2,5,8,(1,3),4,6,7	2,5,(1,3,8),4,(6,7)	2,(5,4),(3,8),1,(6,7)	(2,4),(1,5),3,8,(6,7)						2-4	130.0	1.0	4-5	580	7.0	2-5	340	4.0
201253101307	ダ	右	1600	晴	良	15:00	秋祭り特別B1一 		2012-10-13	12	福山	3	(馬齢)		1	210	1	1.0	130	2.0	6.0	210	3.0	3.0	390	7.0	1-6	520	3	1=>6	620	3	1-3-6	2770	11	1=>6=>3	5350	15	16348725	1,6,3,4,7,(8,5),2	1,6-3,4,7,5,2,8	1,6-3,4,7,2,5,8						1-6	290.0	4.0	1-3	950	12.0	3-6	1,270	18.0
201253101308	ダ	右	1250	晴	良	15:40	B3二		2012-10-13	12	福山	3	(馬齢)		1	460	2	1.0	450	6.0	3.0	290	4.0	5.0	360	5.0	1-3	1770	10	1=>3	2650	10	1-3-5	1530	7	1=>3=>5	8060	30	(9,10),8,1,5,3,7,2,4,6	9,10,8,1,5,7,3,(2,4),6	(10,8,1),5,(9,3),7,4,2,6	1,10,5,3,8,4,6,(9,2),7			1-3	1490.0	8.0	1-3	640.0	10.0	1-5	740	11.0	3-5	580	9.0
201253101401	ダ	右	1250	晴	良	11:20	「オープニングとく戦		2012-10-14	12	福山	4	(馬齢)		2	100	1	2.0	100	1.0	1.0	110	2.0				1-2	110	1	2=>1	120	1	1-2-6	140	1	2=>1=>6	170	1	2,(3,5,7),1,6,4	2357164	2-3,1-5,6,7,4	2,1,3,6=5,7,4						1-2	100.0	1.0	2-6	100	2.0	1-6	120	3.0
201253101402	ダ	右	1250	晴	良	11:55	3歳条件5		2012-10-14	12	福山	4	(馬齢)		2	190	1	2.0	120	2.0	7.0	180	3.0	6.0	670	6.0	2-7	290	2	2=>7	460	2	2-6-7	3380	7	2=>7=>6	4360	15	28961104735	2,8,6,(4,9),7,1,(3,10),5	27698431105	2,7-6,9,8,(3,4)-1,10,5			2-7	290.0	2.0	2-7	180.0	2.0	2-6	1,120	12.0	6-7	1,200	13.0
201253101403	ダ	右	1250	晴	良	12:30	3歳条件4		2012-10-14	12	福山	4	(馬齢)		2	120	1	2.0	110	1.0	6.0	600	7.0	5.0	300	5.0	2-6	680	2	2=>6	560	2	2-5-6	1480	6	2=>6=>5	3570	11	21071386459	21071386459	2,10-7,3,1,(6,4,8,5),9	2-3,(7,10,5),1,6,4,9,8			2-6	1100.0	6.0	2-6	430.0	4.0	2-5	490	7.0	5-6	2,750	24.0
201253101404	ダ	右	1130	晴	良	13:05	3歳条件3		2012-10-14	12	福山	4	(馬齢)		4	260	2	4.0	100	2.0	2.0	130	3.0	8.0	100	1.0	2-4	1530	5	4=>2	2620	6	2-4-8	260	1	4=>2=>8	4590	15	456237981	452673819	4,(2,5),6,8,7,1,3,9	4,2,8,5,6,(1,7),3,9			2-4	2280.0	5.0	2-4	250.0	3.0	4-8	110	1.0	2-8	190	2.0
201253101405	ダ	右	1250	晴	良	13:40	3歳条件2		2012-10-14	12	福山	4	(馬齢)		9	170	1	9.0	100	1.0	3.0	290	6.0	2.0	160	3.0	3-9	2200	8	9=>3	2210	8	2-3-9	3270	10	9=>3=>2	13930	48	6,(3,9),1,7,(8,10),5,2,4	69317582104	9,6,3,1,8,5,(7,2),4,10	93681524710			3-8	4150.0	10.0	3-9	840.0	10.0	2-9	300	2.0	2-3	1,490	20.0
201253101406	ダ	右	1250	晴	良	14:20	C2二・C3		2012-10-14	12	福山	4	(馬齢)		1	380	2	1.0	110	3.0	6.0	100	1.0	9.0	100	2.0	1-6	770	4	1=>6	1460	8	1-6-9	440	1	1=>6=>9	3170	10	(1,2,10),9,3,8,5,4,6,7	10129384567	(1,9),2,6,10,3,(4,8,7),5	1,9,6,(3,7),2,4,5,8-10			1-6	980.0	6.0	1-6	330.0	3.0	1-9	330	4.0	6-9	210	1.0
201253101407	ダ	右	1250	曇	良	15:00	C2一		2012-10-14	12	福山	4	(馬齢)		1	840	4	1.0	260	5.0	4.0	100	1.0	3.0	190	4.0	1-4	650	4	1=>4	2470	7	1-3-4	950	5	1=>4=>3	10830	31	14375926108	14375926810	14379256810	1,4,3,2,(8,7,9),6,10,5			1-4	770.0	4.0	1-4	340.0	4.0	1-3	630	9.0	3-4	230	2.0
201253101408	ダ	右	1800	曇	良	15:40	すし智結婚記念A2 		2012-10-14	12	福山	4	(別定)		6	130	1	6.0	120	1.0	7.0	150	3.0	5.0	250	6.0	6-7	530	3	6=>7	670	3	5-6-7	1080	6	6=>7=>5	2870	10	87365142	87635142	(7,6),8,3,5,4,(1,2)	(7,6)-3,5,4,2,8,1						6-7	350.0	3.0	5-6	370	4.0	5-7	880	12.0
201253101409	ダ	右	1800	曇	良	16:20	広島県馬事畜産振興協 		2012-10-14	12	福山	4	(別定)		2	660	2	2.0	250	2.0	5.0	360	4.0	7.0	270	3.0	2-5	2010	8	2=>5	3590	13	2-5-7	2080	9	2=>5=>7	14010	48	5,6,7,3,2,1,(4,8)	5,(3,6),7,2,1,8,4	53726184	5,(2,3,7),1,4,8,6						2-5	640.0	6.0	2-7	400	4.0	5-7	690	7.0
201253101410	ダ	右	1250	曇	良	17:00	夕焼けサンセットとく		2012-10-14	12	福山	4	(馬齢)		1	420	2	1.0	100	2.0	4.0	110	3.0	2.0	100	1.0	1-4	520	2	1=>4	1290	5	1-2-4	530	1	1=>4=>2	3020	8	4,8,9,1,3,5,(6,7),2,10	4,8,1,9,3,(6,7),5,2,10	4,8,1,(9,3),7,6,5,2,10	4,1,3,(8,7),2,6,5,9,10			1-4	690.0	2.0	1-4	230.0	2.0	1-2	350	6.0	2-4	270	3.0
201253102001	ダ	右	1250	晴	稍重	11:20	「オープニングとく戦		2012-10-20	12	福山	5	(馬齢)		3	100	1	3.0	100	1.0	6.0	130	2.0				3-6	160	1	3=>6	190	1	3-5-6	410	2	3=>6=>5	600	3	35126	35126	3,5,2,(1,6)	35621						3-6	110.0	1.0	3-5	250	5.0	5-6	230	3.0
