	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気
201230090403	ダ	右	1000	晴	良	15:45	2歳牝馬　		2012-9-4	10	門別	4	10万円以下	(馬齢)	5.0	590.0	3.0	5.0	140	2.0	6.0	130	1.0	10.0	160	3.0	5-6	290.0	1.0	5-6	300.0	1.0	5=>6	780.0	3.0	5-6-10	860.0	2.0	5=>6=>10	3820.0	9.0			(5,6),10,2,7,8,(1,3),11-4,9	(5,6),10,(2,7,8),11,(1,3)-4-9											
201230090404	ダ	右	1200	曇	良	16:15	2歳　		2012-9-4	10	門別	4	10万円以下	(馬齢)	11.0	200.0	1.0	11.0	140	1.0	4.0	180	3.0	8.0	1,150	10.0	4-8	1150.0	6.0	4-11	830.0	3.0	11=>4	1690.0	6.0	4-8-11	20390.0	54.0	11=>4=>8	100950.0	216.0			4,(9,10),11,(2,6),1,8,12,7,5,3	4,10,(9,11),2,6,1,8,12,7,(3,5)											
201230090405	ダ	右	1200	曇	良	16:45	JRA認定フレッシュ		2012-9-4	10	門別	4	(馬齢)		7.0	360.0	3.0	7.0	110	1.0	4.0	180	4.0	8.0	140	3.0				4-7	1640.0	6.0	7=>4	1740.0	7.0	4-7-8	1250.0	5.0	7=>4=>8	7210.0	23.0			7,8,6,(4,5),2,1,3	78645213											
201230090406	ダ	右	1200	曇	良	17:20	C4　ー2組		2012-9-4	10	門別	4	80万円以下	(馬齢)	7.0	390.0	3.0	7.0	110	1.0	9.0	300	5.0	4.0	130	2.0	6-7	630.0	3.0	7-9	1880.0	7.0	7=>9	3520.0	14.0	4-7-9	1450.0	4.0	7=>9=>4	8540.0	23.0			(8,10),(4,6,9,7),11,3,5,12,(1,2)	(8,10),(4,6,9,7),11,3,5,1,(2,12)											
201230090407	ダ	右	1700	曇	良	17:55	2歳　		2012-9-4	10	門別	4	50万円以下	(馬齢)	6.0	350.0	2.0	6.0	130	1.0	9.0	190	5.0	11.0	170	2.0	5-7	730.0	3.0	6-9	1300.0	6.0	6=>9	2300.0	9.0	6-9-11	1330.0	3.0	6=>9=>11	8890.0	21.0	(10,5),12,4,8,11,7,2,9,6,1	10,5,(4,12),(8,11),7,2,9,6,1	11,9,5,12,6,4,8,(7,2),1,10	11,9,5,6,12,(4,8,1),7,2,10											
201230090408	ダ	右	1200	曇	良	18:30	C4　ー2組		2012-9-4	10	門別	4	80万円以下	(馬齢)	5.0	470.0	2.0	5.0	160	3.0	10.0	110	1.0	8.0	440	6.0	5-7	390.0	2.0	5-10	320.0	1.0	5=>10	1050.0	4.0	5-8-10	2320.0	7.0	5=>10=>8	14570.0	42.0			5,10,12,(11,8),3,7,6,9,4,1	5,10,(12,8),11,(3,7),6,9,1,4											
201230090409	ダ	右	1000	曇	良	19:00	JRA認定アタックチ		2012-9-4	10	門別	4	(馬齢)		4.0	310.0	1.0	4.0	170	2.0	1.0	160	1.0	8.0	630	8.0	1-4	1630.0	7.0	1-4	1410.0	4.0	4=>1	2720.0	8.0	1-4-8	7190.0	27.0	4=>1=>8	30570.0	90.0			(3,7,8),11,(1,4),(10,12),5,(2,6),9	(3,8),7,1,(4,11),12,(6,10),2,5,9											
201230090410	ダ	右	1700	曇	良	19:30	日高軽種馬青年部連合 		2012-9-4	10	門別	4	120万円以下	(馬齢)	2.0	450.0	4.0	2.0	150	3.0	1.0	160	4.0	7.0	340	6.0	1-2	580.0	2.0	1-2	570.0	2.0	2=>1	1180.0	4.0	1-2-7	1870.0	7.0	2=>1=>7	7170.0	24.0	9,1,(2,3,6),8,4,7	91236847	2,9,1,3,(8,6),(4,7)	2,(9,1),3,(4,8),7,6											
201230090411	ダ	右	1200	曇	良	20:00	日高生産連特別 		2012-9-4	10	門別	4	500万円以下	(別定)	10.0	3410.0	8.0	10.0	420	8.0	1.0	140	2.0	11.0	170	3.0	1-7	370.0	3.0	1-10	2410.0	8.0	10=>1	8650.0	22.0	1-10-11	2090.0	4.0	10=>1=>11	32530.0	94.0			(2,3,8),11,(1,7),(5,10),(4,12,9)-6	(3,8),2,11,1,7,10,5,(4,9),12-6											
201230090412	ダ	右	1800	曇	良	20:35	平取町長杯平取義経特 		2012-9-4	10	門別	4	500万円以下	(別定)	1.0	11640.0	10.0	1.0	1,660	10.0	10.0	200	3.0	13.0	630	6.0	1-6	8890.0	17.0	1-10	10810.0	19.0	1=>10	47670.0	55.0	1-10-13	67560.0	80.0	1=>10=>13	674370.0	543.0	8,9,10,13,5,(3,14),6,1,11,2,(4,7),12	8,9,10,(5,13),14,(3,6),1,11,2,4,7,12	8,9,13,10,1,(5,14),(3,6),2,11,(12,4),7	8,(9,13),10,(3,1),6,14,5,2,4,12,11,7											
201230090501	ダ	右	1200	晴	良	14:45	2歳　		2012-9-5	10	門別	5	10万円以下	(馬齢)	5.0	250.0	1.0	5.0	180	3.0	11.0	160	2.0	8.0	270	5.0	5-8	1540.0	6.0	5-11	1670.0	8.0	5=>11	2180.0	9.0	5-8-11	3540.0	11.0	5=>11=>8	13080.0	36.0			215311410128697	2,1,5,(3,11),4,6,(10,8),12,9,7											
201230090502	ダ	右	1200	晴	良	15:15	C4　ー4組		2012-9-5	10	門別	5	80万円以下	(馬齢)	7.0	270.0	1.0	7.0	170	4.0	1.0	130	1.0	5.0	180	5.0	1-6	280.0	1.0	1-7	520.0	1.0	7=>1	1240.0	3.0	1-5-7	1250.0	3.0	7=>1=>5	4860.0	9.0			7,(8,12),(6,11),1,10,9,5,2,4,3	7,8,12,6,(5,1),11,9,2,10,4,3											
201230090503	ダ	右	1200	晴	良	15:45	2歳牝馬　		2012-9-5	10	門別	5	10万円以下	(馬齢)	8.0	250.0	1.0	8.0	100	1.0	1.0	140	3.0	11.0	110	2.0	1-6	520.0	2.0	1-8	530.0	1.0	8=>1	690.0	1.0	1-8-11	860.0	1.0	8=>1=>11	3160.0	3.0			(6,8,11,12),1,9,4,(5,7),2-3	(6,8),11,1,12,9,4,5,7,2-3											
201230090504	ダ	右	1000	晴	良	16:15	JRA認定フレッシュ		2012-9-5	10	門別	5	(馬齢)		1.0	130.0	1.0	1.0	100	1.0	3.0	280	7.0	5.0	130	2.0	1-3	1490.0	6.0	1-3	1260.0	5.0	1=>3	1680.0	6.0	1-3-5	1230.0	4.0	1=>3=>5	5670.0	14.0			1,7,(6,9),3,5,4,2,8	1,(7,9),6,3,5,4,2,8											
201230090505	ダ	右	1700	晴	良	16:45	みゆき通り賞		2012-9-5	10	門別	5	80万円以下	(馬齢)	10.0	710.0	5.0	10.0	190	5.0	1.0	110	1.0	5.0	170	3.0	1-7	800.0	4.0	1-10	920.0	4.0	10=>1	2260.0	9.0	1-5-10	1540.0	6.0	10=>1=>5	12120.0	40.0	9,11,6,5,4,7,1,12,(2,8),10	9,11,6,5,4,(1,7),12,(2,8),10	9,11,5,(4,6,7),1,12,(10,2),8	9,(11,5),6,(4,1,7),10,(12,2),8											
201230090506	ダ	右	1200	晴	良	17:20	悲恋沼賞		2012-9-5	10	門別	5	120万円以下	(馬齢)	7.0	100.0	1.0	7.0	100	1.0	3.0	110	2.0	4.0	120	3.0				3-7	220.0	1.0	7=>3	230.0	1.0	3-4-7	360.0	1.0	7=>3=>4	650.0	1.0			41732586	4,(1,7),3,2,8,5,6											
201230090507	ダ	右	1200	晴	良	17:55	2歳牝馬　		2012-9-5	10	門別	5	50万円以下	(馬齢)	10.0	390.0	2.0	10.0	130	2.0	8.0	670	9.0	2.0	100	1.0	7-8	750.0	3.0	8-10	5850.0	19.0	10=>8	5610.0	26.0	2-8-10	4700.0	15.0	10=>8=>2	33970.0	111.0			(1,3,10),6,(7,11),2,8,4,9,5	(1,3,10),(2,6),(7,11),4,8,5,9											
201230090508	ダ	右	1000	晴	良	18:30	C4　ー1組		2012-9-5	10	門別	5	80万円以下	(馬齢)	9.0	210.0	2.0	9.0	130	2.0	8.0	300	5.0	4.0	230	3.0	7-7	1640.0	5.0	8-9	1630.0	4.0	9=>8	2220.0	6.0	4-8-9	5720.0	17.0	9=>8=>4	17330.0	43.0			8,9,1,5,4,2,10,3,11-7,6	8,9,1,5,4,2,10,(3,11)-7,6											
201230090509	ダ	右	1200	晴	良	19:00	江差追分全国大会賞		2012-9-5	10	門別	5	120万円以下	(馬齢)	8.0	3610.0	7.0	8.0	530	7.0	7.0	120	1.0	10.0	190	3.0	6-6	3330.0	11.0	7-8	3540.0	12.0	8=>7	9740.0	26.0	7-8-10	4440.0	13.0	8=>7=>10	57400.0	140.0			(4,10),12,8,5,(9,11),7,2,(1,6)	41012859711216											
201230090510	ダ	右	1200	晴	良	19:30	マイヤ特別 		2012-9-5	10	門別	5	200万円以下	(馬齢)	6.0	310.0	2.0	6.0	110	1.0	5.0	110	2.0	4.0	120	3.0				5-6	550.0	2.0	6=>5	1180.0	4.0	4-5-6	420.0	1.0	6=>5=>4	2840.0	5.0			6,(1,7),5,4,(2,8),3	6,(7,5),1,4,(2,8),3											
201230090511	ダ	右	1800	晴	良	20:00	JA共済3Qカップ特 		2012-9-5	10	門別	5	800万円以下	(別定)	2.0	160.0	1.0	2.0	120	1.0	12.0	460	7.0	6.0	300	4.0	2-8	200.0	1.0	2-12	1900.0	7.0	2=>12	2630.0	8.0	2-6-12	3640.0	11.0	2=>12=>6	13190.0	38.0	9,10,11,13,4,8,12,2,7,(1,6),5	9,10,11,4,13,8,2,1,(6,7,12),5	(9,10),(11,8),1,2,(6,4),13,7,(5,12)	(9,10),(6,1,8),(11,2),7,4,(5,13,12)											
201230090512	ダ	右	1800	晴	良	20:35	みんなあったかホクレ 		2012-9-5	10	門別	5	(別定)		9.0	1460.0	6.0	9.0	560	8.0	7.0	430	6.0	6.0	130	1.0	6-7	2430.0	9.0	7-9	17870.0	37.0	9=>7	26870.0	66.0	6-7-9	14200.0	47.0	9=>7=>6	169650.0	390.0	(6,8),9,10,5,(1,11),3,12,2,7,4	6,8,(5,9),10,1,3,11,12,2,7,4	(6,8),9,(1,10),11,3,12,7,(2,5),4	(6,8,9)-10,11,(1,7),3,12,2,4,5											
201230090601	ダ	右	1000	曇	良	14:55	2歳　		2012-9-6	10	門別	6	10万円以下	(馬齢)	10.0	370.0	3.0	10.0	160	3.0	9.0	670	9.0	8.0	140	1.0	7-7	6580.0	17.0	9-10	11470.0	29.0	10=>9	29000.0	42.0	8-9-10	17900.0	43.0	10=>9=>8	96840.0	207.0			10,11,12,(5,8),(2,6),3,(7,9),1,4	10,11,12,5,8,(2,6),3,(7,9),1,4											
201230090602	ダ	右	1000	曇	良	15:25	2歳　		2012-9-6	10	門別	6	10万円以下	(馬齢)	11.0	540.0	3.0	11.0	120	2.0	7.0	110	1.0	10.0	150	3.0	6-8	510.0	1.0	7-11	680.0	2.0	11=>7	1220.0	2.0	7-10-11	610.0	1.0	11=>7=>10	3270.0	4.0			(3,10,11),7,(4,8),(9,12),(1,5),(2,6)	(3,10,11),(7,8),4,(5,9,12),1,6,2											
201230090603	ダ	右	1700	曇	良	15:55	2歳　		2012-9-6	10	門別	6	10万円以下	(馬齢)	10.0	900.0	4.0	10.0	340	6.0	4.0	150	2.0	7.0	300	3.0	4-7	3150.0	11.0	4-10	2560.0	8.0	10=>4	5240.0	18.0	4-7-10	6280.0	22.0	10=>4=>7	38820.0	113.0	8,9,(2,3,10),4,1,6,12,(7,11),5	8,9,(2,3,10),4,1,12,6,7,11,5	(8,3),9,(2,4),10,12,6,1,(7,11),5	(8,3),4,(2,9),10,12,(1,6),(5,7),11											
201230090604	ダ	右	1000	曇	良	16:25	C4　ー3組		2012-9-6	10	門別	6	80万円以下	(馬齢)	11.0	3080.0	6.0	11.0	360	6.0	12.0	140	3.0	2.0	110	1.0	8-8	3720.0	12.0	11-12	4920.0	13.0	11=>12	12580.0	29.0	2-11-12	3670.0	13.0	11=>12=>2	54560.0	122.0			(3,7),(2,10,11,12),(8,9),6,5,4,1	(3,7),(2,10,11,12),9,8,6,5,4,1											
201230090605	ダ	右	1000	曇	良	16:55	2歳　		2012-9-6	10	門別	6	50万円以下	(馬齢)	7.0	330.0	1.0	7.0	150	1.0	5.0	490	8.0	12.0	530	9.0	5-6	1230.0	8.0	5-7	3010.0	11.0	7=>5	6000.0	22.0	5-7-12	54600.0	106.0	7=>5=>12	110750.0	360.0			3,7,(8,9),10,11,6,12,2,4,5	3,7,9,10,(8,11),6,12,(4,2,5)											
201230090606	ダ	右	1200	曇	良	17:25	C4　ー1組		2012-9-6	10	門別	6	80万円以下	(馬齢)	5.0	110.0	1.0	5.0	110	1.0	7.0	400	7.0	2.0	230	5.0	5-6	770.0	4.0	5-7	970.0	4.0	5=>7	940.0	4.0	2-5-7	1710.0	6.0	5=>7=>2	5700.0	15.0			12,7,(11,10),5,4,(2,9),(3,8),6,1	12,7,(5,10),11,4,(2,9),3,(8,6)-1											
201230090607	ダ	右	1200	曇	良	18:00	C3　ー2組		2012-9-6	10	門別	6	120万円以下	(馬齢)	10.0	430.0	2.0	10.0	120	1.0	3.0	200	5.0	8.0	120	2.0	3-8	1390.0	6.0	3-10	1960.0	9.0	10=>3	2260.0	13.0	3-8-10	1710.0	7.0	10=>3=>8	9590.0	38.0			4,(5,9),8,(7,10),6,1,(2,3)	4,(5,9),(8,10),7,6,3,1,2											
201230090608	ダ	右	1800	曇	良	18:30	JRA認定アタックチ		2012-9-6	10	門別	6	(馬齢)		9.0	4020.0	6.0	9.0	300	5.0	1.0	140	1.0	12.0	150	3.0	1-7	1180.0	5.0	1-9	2020.0	8.0	9=>1	10770.0	28.0	1-9-12	2070.0	5.0	9=>1=>12	44100.0	108.0	6,(8,1),7,2,(11,12),9,3,10,5,4	6,(1,8),7,2,(11,12),9,3,10,5,4	6,1,12,(7,8,11),9,2,4,10,(3,5)	6,1,12,7,9,11,(8,4),(10,2),5,3											
201230090609	ダ	右	1200	曇	良	19:00	2歳　4ー1組		2012-9-6	10	門別	6	100万円以下	(馬齢)	10.0	320.0	2.0	10.0	210	3.0	5.0	300	5.0	8.0	340	7.0	5-8	910.0	3.0	5-10	1390.0	5.0	10=>5	1770.0	4.0	5-8-10	5810.0	21.0	10=>5=>8	20350.0	69.0			4,5,10,(1,2,9),6,3,7,8	4,(5,10),(2,9),1,6,(7,3),8											
201230090610	ダ	右	1700	曇	良	19:30	しらぬかカミングパラ 		2012-9-6	10	門別	6	120万円以下	(馬齢)	8.0	170.0	1.0	8.0	100	1.0	4.0	130	2.0	9.0	1,200	9.0	4-8	190.0	1.0	4-8	180.0	1.0	8=>4	390.0	1.0	4-8-9	4270.0	15.0	8=>4=>9	8070.0	26.0	598164372	598146372	(5,9,8),(1,4),6,(3,7,2)	8,9,5,4,(1,6),(3,7,2)											
201230091101	ダ	右	1200	曇	重	14:55	C4　ー8組		2012-9-11	11	門別	1	80万円以下	(馬齢)	6.0	3320.0	8.0	6.0	710	8.0	9.0	150	3.0	8.0	110	1.0	6-8	3520.0	8.0	6-9	14830.0	19.0	6=>9	79460.0	45.0	6-8-9	3200.0	13.0	6=>9=>8	110050.0	124.0			8,(4,7,9),6,3,1,5	89764315											
201230091102	ダ	右	1200	曇	重	15:25	C4　ー7組		2012-9-11	11	門別	1	80万円以下	(馬齢)	9.0	380.0	3.0	9.0	130	2.0	4.0	170	5.0	8.0	150	3.0	4-8	540.0	2.0	4-9	1150.0	5.0	9=>4	2190.0	9.0	4-8-9	1240.0	4.0	9=>4=>8	6680.0	23.0			498653217	4,9,(8,6),5,3,2,1,7											
201230091103	ダ	右	1000	曇	重	15:55	C4　ー7組		2012-9-11	11	門別	1	80万円以下	(馬齢)	5.0	720.0	5.0	5.0	260	7.0	9.0	120	1.0	7.0	180	3.0	5-7	3020.0	14.0	5-9	2130.0	12.0	5=>9	5110.0	23.0	5-7-9	1690.0	6.0	5=>9=>7	20630.0	91.0			7,(5,9),(2,4,8),(3,10,11),1-6	7,5,9,(2,4),8,10,(3,11),1-6											
201230091104	ダ	右	1000	曇	重	16:25	2歳　		2012-9-11	11	門別	1	10万円以下	(馬齢)	3.0	170.0	1.0	3.0	130	1.0	5.0	140	3.0	2.0	240	6.0				3-5	900.0	4.0	3=>5	1790.0	7.0	2-3-5	5400.0	18.0	3=>5=>2	17910.0	54.0			83571624	8,(3,5),7,6,1,2,4											
201230091105	ダ	右	1700	曇	重	16:55	C4　ー4組		2012-9-11	11	門別	1	80万円以下	(馬齢)	11.0	510.0	4.0	11.0	170	4.0	8.0	130	3.0	5.0	110	1.0	7-8	580.0	4.0	8-11	1510.0	7.0	11=>8	2580.0	8.0	5-8-11	590.0	3.0	11=>8=>5	6350.0	18.0	6,11,5,(7,10),8,2,3,(1,9),4	6,11,5,10,7,8,2,(1,3,9),4	6,11,10,5,8,4,(2,7),9,1,3	(6,11),(5,10),8,7,(2,4)-(1,9),3											
201230091106	ダ	右	1000	曇	重	17:25	2歳牝馬　		2012-9-11	11	門別	1	10万円以下	(馬齢)	7.0	170.0	1.0	7.0	160	2.0	3.0	1,460	7.0							3-7	7130.0	13.0	7=>3	6460.0	19.0	3-6-7	7160.0	18.0	7=>3=>6	51290.0	98.0			(1,4,6,7),5,2,3	(1,4,6,7)-(2,3),5											
201230091107	ダ	右	1200	曇	重	18:00	2歳　		2012-9-11	11	門別	1	10万円以下	(馬齢)	7.0	480.0	3.0	7.0	270	2.0	5.0	650	6.0							5-7	4420.0	13.0	7=>5	5030.0	23.0	1-5-7	6490.0	21.0	7=>5=>1	65220.0	149.0			1,(3,6),7,5,2,4	1,(3,6),7,5,2,4											
201230091108	ダ	右	1200	曇	重	18:30	2歳　		2012-9-11	11	門別	1	50万円以下	(馬齢)	8.0	280.0	1.0	8.0	140	2.0	6.0	110	1.0	3.0	500	7.0				6-8	550.0	1.0	8=>6	900.0	1.0	3-6-8	7170.0	20.0	8=>6=>3	19240.0	75.0			12486537	1,2,8,6,4,5,3-7											
201230091109	ダ	右	1200	曇	重	19:00	室蘭名勝ピリカノカ賞		2012-9-11	11	門別	1	80万円以下	(馬齢)	3.0	220.0	1.0	3.0	150	1.0	12.0	380	6.0	11.0	1,700	10.0	3-8	1310.0	4.0	3-12	2340.0	9.0	3=>12	3140.0	11.0	3-11-12	33630.0	64.0	3=>12=>11	75950.0	199.0			12,11,3,6,(4,5,7),8,2,1,10,9	12,(11,3),4,6,(5,7,8),2,(1,10),9											
201230091110	ダ	右	1800	曇	重	19:30	北海道日高管内商工会 		2012-9-11	11	門別	1	200万円以下	(馬齢)	3.0	380.0	2.0	3.0	190	3.0	5.0	270	4.0	8.0	500	7.0	3-5	3560.0	15.0	3-5	1830.0	9.0	3=>5	3420.0	13.0	3-5-8	14130.0	44.0	3=>5=>8	98800.0	234.0	1,10,4,3,5,(6,7,8),2,9	11038547629	1,(10,3),(7,8),4,5,(6,9),2	(1,10,3),8,(7,5),4,(6,9)-2											
201230091111	ダ	右	1200	曇	重	20:00	2012千歳インディ 		2012-9-11	11	門別	1	250万円以下	(馬齢)	10.0	1500.0	6.0	10.0	260	5.0	11.0	130	1.0	7.0	170	3.0	8-8	1430.0	6.0	10-11	1890.0	8.0	10=>11	3260.0	11.0	7-10-11	2340.0	7.0	10=>11=>7	16940.0	58.0			(3,5,7,11),9,4,(2,10),(6,1)	(5,7,11),3,(4,9),10,(2,1),6											
201230091112	ダ	右	1800	曇	重	20:35	日高獣医師会特別 		2012-9-11	11	門別	1	250万円以下	(馬齢)	5.0	340.0	2.0	5.0	160	2.0	8.0	110	1.0	7.0	210	7.0	5-7	340.0	1.0	5-8	390.0	1.0	5=>8	860.0	2.0	5-7-8	1130.0	3.0	5=>8=>7	5130.0	13.0	10,5,3,8,(1,9),6,2,7,4	10538196274	10,5-(3,8),1,9,7,2,6,4	(10,5),3,8,1,(9,7),2,6,4											
201230091201	ダ	右	1000	晴	重	14:45	C4　ー8組		2012-9-12	11	門別	2	80万円以下	(馬齢)	6.0	810.0	6.0	6.0	200	5.0	11.0	170	3.0	9.0	140	2.0	6-8	780.0	4.0	6-11	1380.0	5.0	6=>11	3890.0	19.0	6-9-11	1720.0	2.0	6=>11=>9	13390.0	38.0			11,6,10,(2,3),9,1,4,5,7-8	11,6,(2,3),10,9,1,4,5,7-8											
201230091202	ダ	右	1200	晴	重	15:15	2歳牝馬　		2012-9-12	11	門別	2	10万円以下	(馬齢)	3.0	230.0	2.0	3.0	100	1.0	4.0	100	2.0							3-4	140.0	1.0	3=>4	220.0	1.0	3-4-5	490.0	3.0	3=>4=>5	1210.0	3.0			3,(6,7),4,5,(1,2)	3,7,(4,6),5,2,1											
201230091203	ダ	右	1200	晴	重	15:45	2歳　		2012-9-12	11	門別	2	10万円以下	(馬齢)	9.0	440.0	2.0	9.0	200	3.0	1.0	130	2.0	6.0	500	7.0	1-8	420.0	2.0	1-9	520.0	2.0	9=>1	1560.0	8.0	1-6-9	2420.0	9.0	9=>1=>6	13340.0	46.0			2,4,(9,6),1,5,3,10,7,8	(2,9,6),4,1,5,3,7,10,8											
201230091204	ダ	右	1700	晴	重	16:20	里平大滝賞		2012-9-12	11	門別	2	80万円以下	(馬齢)	7.0	620.0	4.0	7.0	180	5.0	12.0	130	1.0	9.0	150	3.0	6-8	800.0	4.0	7-12	1040.0	4.0	7=>12	2270.0	11.0	7-9-12	3080.0	11.0	7=>12=>9	16820.0	56.0	(6,7,12),(9,10),5,(1,4,11),8,2,3	6,(1,7),(5,12),(2,9),4,10,11,8,3	(1,6,7,12,11),(2,9,10),4,(5,8),3	(1,6,7,12),11,(2,9),10,4,(5,8)-3											
201230091205	ダ	右	1700	晴	重	16:55	神楽丘公園賞		2012-9-12	11	門別	2	80万円以下	(馬齢)	4.0	580.0	3.0	4.0	220	6.0	3.0	120	2.0	8.0	100	1.0	3-4	2340.0	8.0	3-4	2420.0	9.0	4=>3	4680.0	17.0	3-4-8	1380.0	5.0	4=>3=>8	12920.0	49.0	2,3,4,8,9,(1,5),7,6	2,3,(4,8),1,(5,9),7,6	2,3,4,8,5,(7,9),6,1	348257961											
201230091206	ダ	右	1000	晴	重	17:30	JRA認定フレッシュ		2012-9-12	11	門別	2	(馬齢)		5.0	320.0	3.0	5.0	120	3.0	8.0	110	1.0	4.0	110	2.0				5-8	320.0	1.0	5=>8	590.0	2.0	4-5-8	180.0	1.0	5=>8=>4	1020.0	3.0			4,(7,8),1,(3,5),2,6	4,8,7,1,5,3,(2,6)											
201230091207	ダ	右	1700	晴	重	18:00	2歳　		2012-9-12	11	門別	2	50万円以下	(馬齢)	5.0	1500.0	5.0	5.0	620	5.0	3.0	160	2.0							3-5	850.0	4.0	5=>3	2570.0	10.0	2-3-5	2900.0	11.0	5=>3=>2	23400.0	63.0	364512	3,6,1,(4,5),2	(3,6,5),1,(4,2)	(3,6,5),1,2,4											
201230091208	ダ	右	1200	晴	重	18:30	乙女座特別 		2012-9-12	11	門別	2	100万円以下	(馬齢)	5.0	150.0	1.0	5.0	110	2.0	7.0	110	1.0							5-7	250.0	1.0	5=>7	350.0	1.0	3-5-7	620.0	2.0	5=>7=>3	1680.0	3.0			(1,2,3,5),7,4-6	(1,2,3,5),7,4,6											
201230091209	ダ	右	1200	晴	重	19:00	国際協同組合年記念賞		2012-9-12	11	門別	2	80万円以下	(馬齢)	8.0	210.0	1.0	8.0	110	1.0	4.0	160	3.0	2.0	740	7.0	4-7	980.0	5.0	4-8	920.0	4.0	8=>4	1590.0	5.0	2-4-8	4650.0	18.0	8=>4=>2	18950.0	77.0			8,(5,9)-(10,4),3,2,6,1	8,9,5,4,10,(3,2),1,6											
201230091210	ダ	右	1200	晴	重	19:30	日高町水道協会賞		2012-9-12	11	門別	2	80万円以下	(馬齢)	11.0	380.0	2.0	11.0	150	3.0	10.0	180	4.0	6.0	110	1.0	8-8	2440.0	10.0	10-11	2640.0	12.0	11=>10	4680.0	18.0	6-10-11	1400.0	6.0	11=>10=>6	13320.0	43.0			(1,6,10),(2,3,8),11,9,4,7-5	(1,6,10),8,2,11,3,(9,7),4-5											
201230091211	ダ	右	1200	晴	重	20:00	日高町建設協会特別 		2012-9-12	11	門別	2	200万円以下	(馬齢)	1.0	560.0	2.0	1.0	130	3.0	8.0	110	1.0	9.0	120	2.0	1-6	280.0	1.0	1-8	310.0	1.0	1=>8	870.0	4.0	1-8-9	570.0	1.0	1=>8=>9	3450.0	7.0			1,8,(10,11),(7,9),3,5,(2,4),6,12	1,8-10,(7,11,9),3,5,2,4,6,12											
201230091212	ダ	右	1800	晴	重	20:35	バンブーエール賞 		2012-9-12	11	門別	2	300万円以下	(別定)	7.0	210.0	1.0	7.0	150	3.0	4.0	140	1.0							4-7	290.0	4.0	7=>4	670.0	9.0	2-4-7	270.0	1.0	7=>4=>2	1060.0	1.0	1,(2,4),6,(5,7)	1,2,4,(6,7),5	(1,2,4),7,(6,5)	(1,2,4),7,5,6											
201230091301	ダ	右	1700	晴	稍重	15:15	C4　ー6組		2012-9-13	11	門別	3	80万円以下	(馬齢)	3.0	240.0	1.0	3.0	140	2.0	6.0	170	3.0	8.0	220	4.0				3-6	240.0	1.0	3=>6	420.0	1.0	3-6-8	370.0	2.0	3=>6=>8	1220.0	2.0	(3,6),8,2,5,4,7,1	36825471	(3,6),8,(4,2,5)-(7,1)	(3,6),8-4,5,2,1,7											
201230091302	ダ	右	1700	晴	稍重	15:45	2歳　		2012-9-13	11	門別	3	10万円以下	(馬齢)	7.0	330.0	2.0	7.0	130	1.0	9.0	130	2.0	5.0	410	8.0	6-7	370.0	1.0	7-9	520.0	2.0	7=>9	1290.0	5.0	5-7-9	6430.0	19.0	7=>9=>5	28910.0	80.0	6,(7,11),(8,9),1,3,4,5,2,10	6,7,(1,3,8,11),9,4,(2,5)-10	11,(1,6,9),7,3,4,(8,5),2-10	(1,9),11,7,6,(4,3),5,(2,8)-10											
201230091303	ダ	右	1200	晴	稍重	16:20	にぶたに湖賞		2012-9-13	11	門別	3	80万円以下	(馬齢)	11.0	370.0	2.0	11.0	120	2.0	7.0	330	8.0	10.0	120	1.0	6-8	1870.0	7.0	7-11	2660.0	11.0	11=>7	5130.0	21.0	7-10-11	1770.0	6.0	11=>7=>10	16850.0	58.0			6,8,10,12,2,(5,11),3,7,9,(4,1)	6,(8,10),12,(2,11,7),(3,5),9,4,1											
201230091304	ダ	右	1700	晴	稍重	16:55	すずらん群生地賞		2012-9-13	11	門別	3	80万円以下	(馬齢)	4.0	280.0	1.0	4.0	130	1.0	3.0	130	2.0	5.0	140	3.0	3-4	840.0	3.0	3-4	780.0	2.0	4=>3	1370.0	3.0	3-4-5	640.0	1.0	4=>3=>5	3360.0	3.0	6,2,(3,7),(4,5),8,(10,11),1,9	6,2,3,7,(4,5),10,11,8,1,9	6,2,3,7,5,10,(4,11),9,(8,1)	(6,2),3,7,5,10,4,11,9,(8,1)											
