	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	馬連:的中	馬連:配当	馬連:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	枠単:的中	枠単:配当	枠単:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気
201248071902	ダ	右	1400	晴	良	11:30	サラ3歳9組		2012-7-19	9	名古屋	3	(定量)		2	170	1	2.0	100	2.0	5.0	100	1.0	2-5	130	1	2=>5	200	1.0	2-5-7	180	1.0	2=>5=>7	480	1.0		72513864	7,2,5,(1,3),8-6-4	7,2,5,1,3-8,6-4			7.0	140	4.0							2-5	100	1.0	2-7	110	2.0	5-7	190	4.0
201248071903	ダ	右	1400	晴	良	12:05	サラ3歳8組		2012-7-19	9	名古屋	3	(定量)		4	130	1	4.0	110	1.0	3.0	270	5.0	3-4	600	2	4=>3	840	2.0	3-4-6	1680	6.0	4=>3=>6	3270	10.0		381954276	3,(4,8),5,1,2,9,7,6	3,4,8,(1,2,5,6),9,7			6.0	160	3.0	3-4	580.0	2.0				3-4	330	3.0	4-6	270	2.0	3-6	350	4.0
201248071904	ダ	右	1400	晴	良	12:40	サラ3歳7組		2012-7-19	9	名古屋	3	(定量)		4	160	1	4.0	100	2.0	1.0	100	1.0	1-4	130	1	4=>1	250	1.0	1-3-4	310	2.0	4=>1=>3	870	2.0		4,1,(3,6),8,2,9,5,7	4,1,(3,6),2,8,5,9,7	4,1,3,2,6,(8,9),5,7			3.0	150	4.0	1-4	140.0	1.0				1-4	120	1.0	3-4	180	3.0	1-3	160	2.0
201248071905	ダ	右	1400	晴	良	13:15	サラ3歳6組		2012-7-19	9	名古屋	3	(定量)		10	130	1	10.0	110	1.0	4.0	210	5.0	4-10	660	4	10=>4	970	5.0	3-4-10	11010	21.0	10=>4=>3	31450	62.0		91071468532.0	91076418352.0	10794163852.0			3.0	1,110	7.0	4-8	710.0	4.0				4-10	410	4.0	3-10	2,800	17.0	3-4	5,520	20.0
201248071906	ダ	右	1400	晴	良	13:50	サラC7組		2012-7-19	9	名古屋	3	(定量)		9	160	1	9.0	100	1.0	5.0	100	2.0	5-9	190	1	9=>5	250	1.0	5-6-9	290	1.0	9=>5=>6	600	1.0		6,9,(5,8),7,1,10,2,4,3	6,9,(5,8),7,(1,10),2,4,3	96581710234			6.0	120	3.0	5-8	160.0	1.0				5-9	120	1.0	6-9	200	4.0	5-6	160	2.0
201248071907	ダ	右	1400	晴	良	14:25	サラC6組		2012-7-19	9	名古屋	3	(定量)		2	380	3	2.0	160	4.0	9.0	130	1.0	2-9	430	1	2=>9	1040	4.0	2-9-10	430	1.0	2=>9=>10	2150	3.0		2,4,6,(7,9),10,3,8,5,1	2,4,6,9,(7,8),10,3,5,1	24691078351			10.0	130	2.0	2-8	310.0	1.0				2-9	240	3.0	2-10	140	1.0	9-10	210	2.0
201248071908	ダ	右	1400	晴	良	15:00	サラC5組		2012-7-19	9	名古屋	3	(定量)		1	450	3	1.0	190	3.0	9.0	140	2.0	1-9	650	2	1=>9	1710	7.0	1-4-9	1610	7.0	1=>9=>4	6470	24.0		15631094287	1,5,6,3,(9,10),4-2,8,7	1,5,3,9,4,6,10-2,8-7			4.0	200	4.0	1-8	1000.0	4.0				1-9	280	3.0	1-4	840	10.0	4-9	430	6.0
201248071909	ダ	右	1400	晴	良	15:35	サラB6組		2012-7-19	9	名古屋	3	(定量)		4	170	1	4.0	120	1.0	9.0	180	5.0	4-9	1560	6	4=>9	2070	8.0	1-4-9	5150	14.0	4=>9=>1	10080	27.0		67981534210	67981452310	7,9,(1,4,6),3,2,5,8,10			1.0	160	3.0	4-8	730.0	3.0				4-9	550	6.0	1-4	330	4.0	1-9	2,650	28.0
201248071910	ダ	右	1600	晴	良	16:10	サラB5組		2012-7-19	9	名古屋	3	(定量)		5	770	2	5.0	170	3.0	1.0	100	1.0	1-5	370	1	5=>1	1810	6.0	1-4-5	4130	13.0	5=>1=>4	36130	75.0		5,8,9,(1,4,3),7,6,10,2	5,(1,8,9),7,3,6,4,10,2	51947368210			4.0	870	8.0	1-5	360.0	2.0				1-5	240	2.0	4-5	1,860	19.0	1-4	910	12.0
201248071911	ダ	右	1900	晴	良	16:45	名港盃	G	2012-7-19	9	名古屋	3	(別定)		11	3860	6	11.0	420	7.0	3.0	100	1.0	3-11	3320	9	11=>3	13970	31.0	3-4-11	4190	11.0	11=>3=>4	73960	164.0		6,7,11,(1,5),9,(2,4),3,8,10	6,7,11,(1,3,5),4,2,9,8,10	1163145789210			4.0	180	3.0	3-8	2310.0	7.0				3-11	1,070	10.0	4-11	1,450	18.0	3-4	180	1.0
201248072001	ダ	右	800	雨	稍重	11:00	2歳新馬		2012-7-20	9	名古屋	4	(定量)		1	180	1	1.0	110	1.0	3.0	130	4.0	1-3	580	2	1=>3	790	3.0	1-3-7	1170	4.0	1=>3=>7	3920	12.0				1,2,7,3,8-5,6,4			7.0	120	2.0							1-3	280	3.0	1-7	340	4.0	3-7	610	7.0
201248072002	ダ	右	1400	雨	稍重	11:30	サラ3歳13組		2012-7-20	9	名古屋	4	(定量)		2	120	1	2.0	100	1.0	1.0	110	2.0	1-2	130	1	2=>1	170	1.0	1-2-5	340	2.0	2=>1=>5	650	3.0		2,3,(1,5),4,7,8,6	2,3,(1,5),8,7,4-6	23517846			5.0	280	6.0							1-2	110	1.0	2-5	180	3.0	1-5	320	7.0
201248072003	ダ	右	1400	雨	重	12:05	サラ3歳12組		2012-7-20	9	名古屋	4	(定量)		1	510	3	1.0	140	4.0	8.0	130	3.0	1-8	1010	5	1=>8	2070	9.0	1-2-8	330	1.0	1=>8=>2	4650	16.0		1,8,2,(3,5),7,4,6	1,8,2,3,5,7-4,6	1,8,2,5,3-7-6,4			2.0	100	1.0							1-8	210	5.0	1-2	160	3.0	2-8	140	1.0
201248072004	ダ	右	1400	雨	重	12:40	サラ3歳11組		2012-7-20	9	名古屋	4	(定量)		7	220	2	7.0	100	1.0	8.0	100	2.0	7-8	130	1	7=>8	250	1.0	3-7-8	1080	3.0	7=>8=>3	2240	7.0		3,8,7,(1,6),5,4,2	(3,8),7,6,1,5,2,4	(7,8),3,1,6,5-4,2			3.0	210	5.0							7-8	130	1.0	3-7	650	9.0	3-8	490	8.0
201248072005	ダ	右	1400	雨	重	13:15	稲場誠勤続30周年記		2012-7-20	9	名古屋	4	(定量)		5	150	1	5.0	100	1.0	3.0	100	2.0	3-5	170	1	5=>3	270	1.0	3-5-9	610	3.0	5=>3=>9	1200	4.0		562931784	562391874	5,6,3,2,9,1-7,8-4			9.0	160	4.0	3-5	170.0	1.0				3-5	140	1.0	5-9	360	6.0	3-9	530	8.0
201248072006	ダ	右	1400	雨	重	13:50	小野田光治生誕50周		2012-7-20	9	名古屋	4	(定量)		7	490	2	7.0	130	2.0	1.0	100	1.0	1-7	200	1	7=>1	690	3.0	1-6-7	420	2.0	7=>1=>6	2160	8.0		6,7,(2,4),8,(1,5),3	6,7,4,8,(1,2,5),3	67841523			6.0	150	4.0							1-7	140	1.0	6-7	310	7.0	1-6	260	5.0
201248072007	ダ	右	1400	雨	重	14:25	GINZAライラック		2012-7-20	9	名古屋	4	(定量)		1	150	1	1.0	110	1.0	5.0	130	2.0	1-5	140	1	1=>5	230	1.0	1-2-5	280	2.0	1=>5=>2	500	1.0		15682743.0	15864723.0	15827364.0			2.0	180	4.0							1-5	130	1.0	1-2	190	3.0	2-5	260	5.0
201248072008	ダ	右	1400	雨	重	15:00	サラC2組		2012-7-20	9	名古屋	4	(定量)		9	290	2	9.0	110	2.0	4.0	100	1.0	4-9	260	1	9=>4	470	1.0	3-4-9	270	1.0	9=>4=>3	1010	1.0		937451268	9,3,(4,5),(1,7),2,6,8	943157268			3.0	130	3.0	4-8	290.0	1.0				4-9	170	2.0	3-9	190	3.0	3-4	160	1.0
201248072009	ダ	右	1400	雨	重	15:35	サラB7組		2012-7-20	9	名古屋	4	(定量)		10	110	1	10.0	100	1.0	5.0	120	2.0	5-10	310	1	10=>5	350	1.0	5-7-10	1740	7.0	10=>5=>7	3070	9.0		81104725936	8,10,(1,9),2,7,5,4,3,6	10859712364			7.0	390	8.0	5-8	250.0	1.0				5-10	190	1.0	7-10	360	4.0	5-7	980	13.0
201248080601	ダ	右	1400	曇	良	11:00	サラ3歳6組		2012-8-6	10	名古屋	1	(定量)		8	120	1	8.0	120	2.0	7.0	110	1.0	7-8	170	1	8=>7	280	1.0	6-7-8	410	2.0	8=>7=>6	930	2.0		487123659	(4,7),8,1,5,3,2,6,9	(7,8),(1,5,6),4,9,2,3			6.0	260	6.0	7-8	140.0	1.0				7-8	120	1.0	6-8	240	3.0	6-7	270	5.0
201248080602	ダ	右	1400	曇	良	11:30	サラ3歳5組		2012-8-6	10	名古屋	1	(定量)		1	240	2	1.0	170	3.0	9.0	130	2.0	1-9	1440	5	1=>9	2700	8.0	1-5-9	2080	6.0	1=>9=>5	7730	26.0		1,5,8,(6,9),7,4,2,3	1,5,9,8,6,7,(2,4),3	159684723			5.0	180	4.0	1-8	180.0	1.0				1-9	520	5.0	1-5	200	3.0	5-9	850	7.0
201248080603	ダ	右	1400	曇	良	12:00	サラC16組		2012-8-6	10	名古屋	1	(定量)		9	150	1	9.0	110	2.0	3.0	110	1.0	3-9	280	1	9=>3	490	1.0	3-8-9	490	1.0	9=>3=>8	1170	1.0		8,9,3-7,2,4,1,5,6	893742516	8,9,3-7,4,2,6,5,1			8.0	130	3.0	3-8	220.0	1.0				3-9	140	1.0	8-9	310	3.0	3-8	300	2.0
201248080604	ダ	右	1400	曇	良	12:30	サラC15組		2012-8-6	10	名古屋	1	(定量)		6	240	1	6.0	170	3.0	4.0	110	1.0	4-6	460	1	6=>4	750	1.0	3-4-6	820	3.0	6=>4=>3	3030	5.0		3,4,7,8,6,2,(1,9),5	3,4,6,7,8,2,9,1-5	4,6,3,7,8,9,2,1-5			3.0	220	4.0	4-6	390.0	1.0				4-6	220	1.0	3-6	530	12.0	3-4	480	9.0
201248080605	ダ	右	1400	曇	良	13:05	コノハズク特別 		2012-8-6	10	名古屋	1	(定量)		2	140	1	2.0	100	2.0	4.0	100	1.0	2-4	200	1	2=>4	420	2.0	2-4-10	4360	12.0	2=>4=>10	10260	28.0		4,9,10,(6,8),2,7,5,3	4,(2,9,10),6,8,7,5,3	4210697853			10.0	320	6.0	2-4	280.0	2.0				2-4	180	1.0	2-10	1,190	12.0	4-10	1,650	14.0
201248080606	ダ	右	800	曇	良	13:35	サラC14組		2012-8-6	10	名古屋	1	(定量)		3	180	1	3.0	130	1.0	5.0	250	5.0	3-5	600	3	3=>5	880	3.0	3-4-5	18650	33.0	3=>5=>4	43330	87.0				1,3,5,4,9,(7,8),10,2,6			4.0	1,510	8.0	3-5	810.0	5.0				3-5	180	1.0	3-4	1,170	11.0	4-5	5,130	27.0
201248080607	ダ	右	1400	曇	良	14:15	サラC13組		2012-8-6	10	名古屋	1	(定量)		9	140	1	9.0	100	1.0	5.0	260	5.0	5-9	780	4	9=>5	990	4.0	4-5-9	1380	6.0	9=>5=>4	5260	16.0		46981015273	4,6,9,(5,8,10),1,2,7,3	4,9,6,5,10,8,1-2,3,7			4.0	120	2.0	5-8	780.0	4.0				5-9	290	4.0	4-9	220	2.0	4-5	1,100	14.0
201248080608	ダ	右	1400	曇	良	14:45	サラC12組		2012-8-6	10	名古屋	1	(定量)		6	150	1	6.0	100	2.0	2.0	120	3.0	2-6	510	2	6=>2	570	2.0	2-6-8	280	1.0	6=>2=>8	930	3.0		6,8,2,7,10,9,1,(4,5)	6,2,8,9,10,7,(1,4,5)	6281097154			8.0	100	1.0	2-6	570.0	2.0				2-6	160	2.0	6-8	120	1.0	2-8	340	6.0
201248080609	ダ	右	1600	曇	良	15:20	葉月特別 		2012-8-6	10	名古屋	1	(定量)		6	310	2	6.0	100	1.0	3.0	100	2.0	3-6	100	1	6=>3	280	2.0	3-6-7	170	1.0	6=>3=>7	440	2.0		63574281	6,(3,5),7,4,8,2,1	63754812			7.0	160	5.0							3-6	100	1.0	6-7	160	2.0	3-7	180	3.0
201248080610	ダ	右	1400	曇	良	15:55	サラA4組		2012-8-6	10	名古屋	1	(定量)		9	290	2	9.0	110	2.0	7.0	100	1.0	7-9	120	1	9=>7	520	2.0	1-7-9	270	2.0	9=>7=>1	1560	5.0		4,7,9,(1,6),(2,3),8,5	479163285	791846235			1.0	150	4.0	7-8	120.0	1.0				7-9	100	1.0	1-9	270	5.0	1-7	170	3.0
201248080611	ダ	右	1400	曇	良	16:30	第1戦桶狭間の戦い 		2012-8-6	10	名古屋	1	(定量)		10	260	1	10.0	160	2.0	2.0	250	3.0	2-10	730	2	10=>2	1060	1.0	1-2-10	3270	12.0	10=>2=>1	15260	43.0		6107241589113	(6,10),7,(2,4),1,5,9,8,3,11	1067421893511			1.0	430	6.0	2-8	690.0	2.0				2-10	160	1.0	1-10	1,890	23.0	1-2	1,550	18.0
201248080801	ダ	右	800	晴	良	11:00	サラC11組		2012-8-8	10	名古屋	2	(定量)		2	130	1	2.0	100	1.0	5.0	240	5.0	2-5	660	3	2=>5	900	3.0	2-5-8	1200	4.0	2=>5=>8	3470	11.0				(2,5)-8,7,4,6,1,3			8.0	240	4.0							2-5	270	3.0	2-8	210	2.0	5-8	1,160	10.0
201248080802	ダ	右	1400	晴	良	11:30	サラC10組		2012-8-8	10	名古屋	2	(定量)		6	110	1	6.0	100	1.0	2.0	100	2.0	2-6	240	1	6=>2	310	1.0	2-6-9	240	1.0	6=>2=>9	580	1.0		6,9,4,(2,5),8,3,1,7	694258317	6,9,2,(4,5,8),3,1,7			9.0	160	3.0	2-6	270.0	2.0				2-6	140	2.0	6-9	130	1.0	2-9	270	5.0
201248080803	ダ	右	1400	晴	良	12:00	サラ3歳4組		2012-8-8	10	名古屋	2	(定量)		3	100	1	3.0	100	1.0	8.0	100	2.0	3-8	210	1	3=>8	240	1.0	3-8-9	970	4.0	3=>8=>9	1260	5.0		3,7,9,(2,4,8),5,1,6	3,(2,9),7,8,4,5,6,1	392875641			9.0	390	8.0	3-8	170.0	1.0				3-8	120	1.0	3-9	300	5.0	8-9	770	10.0
201248080804	ダ	右	1400	晴	良	12:35	健一&加奈結婚おめで		2012-8-8	10	名古屋	2	(定量)		2	120	1	2.0	100	1.0	3.0	150	4.0	2-3	270	1	2=>3	510	1.0	2-3-8	370	1.0	2=>3=>8	1180	1.0		928317654	(2,9),3,8,1,6,7,4,5	2,3,8,1,6,9,7-5,4			8.0	110	2.0	2-3	250.0	2.0				2-3	140	1.0	2-8	140	2.0	3-8	320	7.0
201248080805	ダ	右	1400	晴	良	13:10	花枝遥夢はルンルン競		2012-8-8	10	名古屋	2	(定量)		5	350	2	5.0	120	2.0	8.0	210	4.0	5-8	1820	7	5=>8	3070	9.0	1-5-8	3420	10.0	5=>8=>1	14320	43.0		5,8,6,(2,3,7),1,9,4	5,8,6,(2,3,7),1,9,4	583216794			1.0	150	3.0	5-8	490.0	2.0				5-8	600	6.0	1-5	590	5.0	1-8	1,280	14.0
201248080806	ダ	右	1400	晴	良	13:45	サラC8組		2012-8-8	10	名古屋	2	(定量)		3	480	4	3.0	250	6.0	9.0	180	4.0	3-9	880	3	3=>9	2070	7.0	3-5-9	830	1.0	3=>9=>5	5800	12.0		3,9,(4,5),7,2,1,8,6	3,9,(4,5),2,7,1,8,6	395427816			5.0	100	1.0	3-8	910.0	4.0				3-9	220	1.0	3-5	230	2.0	5-9	300	4.0
201248080807	ダ	右	1400	晴	良	14:20	サラB4組		2012-8-8	10	名古屋	2	(定量)		4	420	2	4.0	120	1.0	7.0	140	3.0	4-7	400	2	4=>7	660	1.0	1-4-7	930	4.0	4=>7=>1	3140	11.0		728153469	7,2,(1,4,5),8,6,3,9	724516839			1.0	260	5.0	4-7	420.0	1.0				4-7	160	1.0	1-4	240	4.0	1-7	520	9.0
201248080808	ダ	右	1600	晴	良	14:55	サラB3組		2012-8-8	10	名古屋	2	(定量)		8	180	1	8.0	100	2.0	1.0	100	1.0	1-8	340	2	8=>1	380	2.0	1-8-9	190	1.0	8=>1=>9	680	2.0		1349856102	1,3,4,(8,9),5-6,10,2	1,8,9,3-2,5,4,6-10			9.0	150	4.0	1-7	300.0	2.0				1-8	180	3.0	8-9	130	1.0	1-9	180	4.0
201248080809	ダ	右	1400	晴	良	15:30	名古屋CCグレープ賞 		2012-8-8	10	名古屋	2	(定量)		6	14010	9	6.0	1,600	10.0	3.0	250	4.0	3-6	33480	33	6=>3	48010	58.0	3-6-10	54300	62.0	6=>3=>10	1714780	582.0		14572310896	(1,4),(5,7),3,10,(2,9),6,8	45731069128			10.0	130	2.0	3-6	22350.0	28.0				3-6	3,190	24.0	6-10	4,390	30.0	3-10	630	6.0
201248080810	ダ	右	1400	晴	良	16:05	シーブリーズ選抜		2012-8-8	10	名古屋	2	(定量)		4	3210	5	4.0	210	5.0	3.0	130	2.0	3-4	3350	10	4=>3	10410	21.0	3-4-5	1160	5.0	4=>3=>5	19940	52.0		3,4,6,(1,9),5,8,(7,10),2	3,4,(1,6),9,5,8,(7,10),2	34159610872			5.0	140	3.0	3-4	3280.0	9.0				3-4	750	10.0	4-5	480	8.0	3-5	210	2.0
201248080811	ダ	右	1600	晴	良	16:40	サルビア特別 		2012-8-8	10	名古屋	2	(定量)		3	1230	4	3.0	210	2.0	8.0	310	4.0	3-8	4760	11	3=>8	8340	18.0	1-3-8	16860	29.0	3=>8=>1	124910	156.0		1,3,8,9,(6,11),7,10,2,5,4	1,3,8,(6,11),(7,9),10,2,5,4	1381167109524			1.0	480	6.0	3-7	3930.0	8.0				3-8	800	8.0	1-3	1,320	13.0	1-8	2,060	18.0
201248080901	ダ	右	800	晴	良	11:00	サラ2歳		2012-8-9	10	名古屋	3	(定量)		4	240	1	4.0	130	1.0	3.0	150	3.0	3-4	400	2	4=>3	1000	6.0	3-4-7	210	1.0	4=>3=>7	1060	5.0				4735261.0												3-4	170	3.0	4-7	150	1.0	3-7	180	5.0
201248080902	ダ	右	1400	晴	良	11:30	サラ2歳		2012-8-9	10	名古屋	3	(定量)		6	160	1	6.0	130	2.0	7.0	140	3.0	6-7	140	1	6=>7	300	1.0	4-6-7	690	3.0	6=>7=>4	1760	5.0		4,6,7,(1,8),5,2,3	46728153	4,6,7,8,1,2,5-3			4.0	230	5.0							6-7	120	1.0	4-6	270	6.0	4-7	200	2.0
201248080903	ダ	右	1400	晴	良	12:00	サラ3歳10組		2012-8-9	10	名古屋	3	(定量)		2	160	1	2.0	100	1.0	1.0	100	2.0	1-2	120	1	2=>1	160	1.0	1-2-6	130	1.0	2=>1=>6	210	1.0		1,2,6-3,5,4,7,8	1,2,6-5,3,8,7,4	1,2,6-5-7,3,8,4			6.0	110	3.0							1-2	100	1.0	2-6	110	2.0	1-6	110	3.0
201248080904	ダ	右	1400	晴	良	12:35	サラ3歳9組		2012-8-9	10	名古屋	3	(定量)		5	170	1	5.0	100	1.0	2.0	100	2.0	2-5	190	1	5=>2	410	1.0	2-3-5	320	2.0	5=>2=>3	1030	3.0		234675981	2,3,4,5,(6,7),9,8,1	253496781			3.0	140	4.0	2-5	180.0	1.0				2-5	110	1.0	3-5	190	2.0	2-3	210	3.0
201248080905	ダ	右	1400	晴	良	13:10	サラ3歳8組		2012-8-9	10	名古屋	3	(定量)		2	180	1	2.0	100	1.0	10.0	110	2.0	2-10	230	1	2=>10	300	1.0	2-4-10	1570	5.0	2=>10=>4	3150	8.0		10234697581	10243679851	(2,10),4,6,3,9,8,7,5-1			4.0	440	7.0	2-8	220.0	1.0				2-10	150	1.0	2-4	1,340	14.0	4-10	1,070	10.0
201248081001	ダ	右	1400	曇	良	11:00	2歳新馬		2012-8-10	10	名古屋	4	(定量)		4	160	1	4.0	120	1.0	5.0	250	4.0	4-5	340	2	4=>5	470	2.0	1-4-5	1620	6.0	4=>5=>1	2880	10.0		215643	1,5,6,2-4-3	5,1,6-4,3,2												4-5	190	2.0	1-4	420	6.0	1-5	730	10.0
201248081002	ダ	右	1400	曇	良	11:30	サラ3歳14組		2012-8-10	10	名古屋	4	(定量)		6	1150	5	6.0	200	4.0	8.0	130	2.0	6-8	1340	6	6=>8	3660	15.0	1-6-8	2080	9.0	6=>8=>1	16170	55.0		1,2,(7,8),5,4,3,6	12864573	1,2,8,6,(4,5),7,3			1.0	230	5.0							6-8	370	4.0	1-6	920	12.0	1-8	400	5.0
201248081003	ダ	右	1400	曇	良	12:00	AKB48宮沢佐江誕		2012-8-10	10	名古屋	4	(定量)		3	360	2	3.0	100	1.0	7.0	110	2.0	3-7	340	1	3=>7	630	1.0	3-7-9	600	2.0	3=>7=>9	1800	2.0		357964812	3,5,7,9,6-4,8,1,2	3,7,5,(6,9)-4,8,1,2			9.0	150	4.0	3-7	370.0	1.0				3-7	200	1.0	3-9	230	3.0	7-9	300	5.0
201248081004	ダ	右	800	曇	良	12:35	好章杯三十路ス		2012-8-10	10	名古屋	4	(定量)		7	150	1	7.0	110	2.0	9.0	100	1.0	7-9	360	1	7=>9	530	1.0	6-7-9	640	2.0	7=>9=>6	1940	4.0				796431852.0			6.0	180	5.0	7-8	300.0	1.0				7-9	150	1.0	6-7	260	4.0	6-9	400	8.0
201248081005	ダ	右	1400	曇	良	13:10	サラ3歳11組		2012-8-10	10	名古屋	4	(定量)		7	360	2	7.0	130	3.0	8.0	110	1.0	7-8	330	2	7=>8	780	4.0	3-7-8	1770	5.0	7=>8=>3	9100	18.0		3,10,8,(1,7),6,4,9,2,5	3,(8,10),(1,7),6,4,9,2,5	3,8,1,7,10-6,4,9,2,5			3.0	640	8.0	7-7	270.0	2.0				7-8	210	2.0	3-7	760	9.0	3-8	600	7.0
201248081006	ダ	右	1600	曇	良	13:45	璃香子ちゃんバースデ		2012-8-10	10	名古屋	4	(定量)		4	450	2	4.0	100	1.0	8.0	160	5.0	4-8	710	3	4=>8	1250	4.0	4-7-8	350	1.0	4=>8=>7	2700	8.0		4,8,3,2,7,1-5	4,8,7,3,2,1-5	4782135			7.0	100	2.0							4-8	260	4.0	4-7	140	1.0	7-8	250	3.0
201248081007	ダ	右	1400	曇	良	14:20	サラB6組		2012-8-10	10	名古屋	4	(定量)		5	330	2	5.0	120	1.0	6.0	240	7.0	5-6	2030	6	5=>6	3760	14.0	5-6-9	470	1.0	5=>6=>9	5190	15.0		4,8,(3,9),5,(1,6),2,7	489536217	(4,8,9,5),6,2,3,1,7			9.0	130	2.0	5-6	1830.0	7.0				5-6	370	6.0	5-9	150	1.0	6-9	240	3.0
201248081008	ダ	右	1400	曇	良	14:55	成瀬心美さん誕生日お		2012-8-10	10	名古屋	4	(定量)		8	380	3	8.0	140	1.0	3.0	160	3.0	3-8	520	3	8=>3	1150	5.0	2-3-8	2130	9.0	8=>3=>2	11610	45.0		2,3,8,(1,5,7),9,4,6	238175946	382147596			2.0	410	7.0	3-8	380.0	1.0				3-8	270	3.0	2-8	980	16.0	2-3	780	11.0
201248081009	ダ	右	1400	曇	良	15:30	サラC2組		2012-8-10	10	名古屋	4	(定量)		7	200	1	7.0	110	2.0	1.0	100	1.0	1-7	230	1	7=>1	320	1.0	1-2-7	900	2.0	7=>1=>2	1800	4.0		4,1,3,(2,7,8),9,6,5	413287965	412387695			2.0	320	7.0	1-7	260.0	1.0				1-7	180	1.0	2-7	480	6.0	1-2	530	8.0
201248081010	ダ	右	1400	曇	良	16:05	第2戦川中島の戦い 		2012-8-10	10	名古屋	4	(馬齢)		6	280	1	6.0	140	1.0	9.0	140	2.0	6-9	540	1	6=>9	980	1.0	2-6-9	1710	3.0	6=>9=>2	6240	12.0		6,8,(2,11),1,10,12,4,9,7,5,3	6,8,(2,11,12),10,(1,4,7),9,5,3	6,(2,8,12,3),1,10,11,9,4,7,5			2.0	510	8.0	5-7	540.0	2.0				6-9	290	1.0	2-6	670	8.0	2-9	770	11.0
201248081011	ダ	右	1600	曇	良	16:40	唐松特別 		2012-8-10	10	名古屋	4	(馬齢)		5	270	2	5.0	130	3.0	9.0	190	4.0	5-9	1470	4	5=>9	2010	7.0	3-5-9	800	2.0	5=>9=>3	5280	16.0		59436712108	5,9,4,(3,6,7),2,1,10,8	59316721084			3.0	120	1.0	5-8	1660.0	4.0				5-9	330	4.0	3-5	150	1.0	3-9	380	5.0
201248082001	ダ	右	800	晴	重	11:00	サラC15組		2012-8-20	11	名古屋	1	(定量)		7	4530	8	7.0	590	6.0	8.0	200	3.0	7-8	20370	22	7=>8	33500	41.0	3-7-8	67210	50.0	7=>8=>3	141400	198.0				87436125.0			3.0	360	4.0							7-8	5,550	23.0	3-7	4,820	22.0	3-8	1,900	12.0
201248082002	ダ	右	800	晴	重	11:35	サラC14組		2012-8-20	11	名古屋	1	(定量)		2	970	4	2.0	280	4.0	9.0	100	1.0	2-9	1740	7	2=>9	5800	22.0	2-8-9	3120	13.0	2=>9=>8	3860	9.0				2,9,(7,8),(3,4,6),5,1			8.0	390	7.0	2-8	1480.0	6.0				2-9	790	11.0	2-8	1,420	17.0	8-9	700	8.0
201248082003	ダ	右	1400	晴	重	12:10	サラ3歳4組		2012-8-20	11	名古屋	1	(定量)		4	120	1	4.0	110	1.0	6.0	150	3.0	4-6	350	2	4=>6	460	2.0	4-6-8	770	4.0	4=>6=>8	1760	6.0		4,5,(1,8),(2,6,9),7,3	458169273	468157923			8.0	160	5.0	4-6	440.0	2.0				4-6	170	1.0	4-8	260	4.0	6-8	450	6.0
201248082004	ダ	右	1400	晴	稍重	12:45	サラ3歳3組		2012-8-20	11	名古屋	1	(定量)		6	810	3	6.0	150	3.0	4.0	110	1.0	4-6	400	2	6=>4	1510	6.0	4-6-7	2650	8.0	6=>4=>7	10670	32.0		76523489.0	76423589.0	76342589.0			7.0	520	6.0	4-6	390.0	2.0				4-6	170	2.0	6-7	1,000	11.0	4-7	630	7.0
201248082005	ダ	右	1400	晴	稍重	13:20	サラC13組		2012-8-20	11	名古屋	1	(定量)		7	290	2	7.0	120	2.0	4.0	140	4.0	4-7	1260	7	7=>4	2660	14.0	3-4-7	850	2.0	7=>4=>3	5550	18.0		147389265	147382965	1,4,3,7,8,2,9,6-5			3.0	120	1.0	4-7	1130.0	8.0				4-7	520	8.0	3-7	220	1.0	3-4	360	5.0
201248082006	ダ	右	1400	晴	稍重	13:55	サラC12組		2012-8-20	11	名古屋	1	(定量)		8	240	1	8.0	130	3.0	6.0	100	1.0	6-8	340	1	8=>6	730	3.0	6-7-8	310	1.0	8=>6=>7	1490	3.0		71892610345	7,8,9,6,2,10,3,1-5-4	7,8,6,2,9,10,1,3-5-4			7.0	110	2.0	6-7	170.0	1.0				6-8	170	2.0	7-8	190	3.0	6-7	160	1.0
201248082007	ダ	右	1400	晴	稍重	14:30	サラ3歳2組		2012-8-20	11	名古屋	1	(定量)		8	160	1	8.0	110	1.0	2.0	200	4.0	2-8	410	3	8=>2	520	2.0	2-4-8	1330	5.0	8=>2=>4	3340	10.0		2,3,(1,8),4,9-6,7,5	2,3,8,4,1,9,6-7,5	2,8,3,4,9,1,6-7,5			4.0	250	5.0	2-8	340.0	2.0				2-8	260	3.0	4-8	340	4.0	2-4	970	10.0
